stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 x20 y20 z20 x21 y21 z21 x22 y22 z22 x23 y23 z23 x24 y24 z24 x25 y25 z25 x26 y26 z26 x27 y27 z27 x28 y28 z28 x29 y29 z29 x30 y30 z30 x31 y31 z31 x32 y32 z32 x33 y33 z33 x34 y34 z34 x35 y35 z35 x36 y36 z36 x37 y37 z37 x38 y38 z38 x39 y39 z39 x40 y40 z40 x41 y41 z41 x42 y42 z42 x43 y43 z43 x44 y44 z44 x45 y45 z45 x46 y46 z46 x47 y47 z47 x48 y48 z48 x49 y49 z49 x50 y50 z50 x51 y51 z51 x52 y52 z52 x53 y53 z53 x54 y54 z54 x55 y55 z55 x56 y56 z56 x57 y57 z57 x58 y58 z58 x59 y59 z59 spike 
-47203.775 0.888 438.919 -8.189 438.033 -26.647 -2.501 470.333 4.165 3.187 502.634 34.976 8.876 534.934 65.788 14.564 567.234 96.599 20.252 599.534 127.410 25.940 631.834 158.222 31.629 664.135 189.033 37.317 696.435 219.845 43.005 728.735 250.656 48.693 761.035 281.467 54.382 793.335 312.279 60.070 825.635 343.090 65.758 857.936 373.901 71.447 890.236 404.713 77.135 922.536 435.524 82.823 954.836 466.336 88.511 987.136 497.147 94.200 1019.437 527.958 99.888 1051.737 558.770 105.576 1084.037 589.581 111.264 1116.337 620.393 116.953 1148.637 651.204 122.641 1180.937 682.015 128.329 1213.238 712.827 134.018 1245.538 743.638 139.706 1277.838 774.450 145.394 1310.138 805.261 151.082 1342.438 836.072 156.771 1374.739 866.884 162.459 1407.039 897.695 168.147 1439.339 928.506 173.835 1471.639 959.318 179.524 1503.939 990.129 185.212 1536.239 1020.941 190.900 1568.540 1051.752 196.589 1600.840 1082.563 202.277 1633.140 1113.375 207.965 1665.440 1144.186 213.653 1697.740 1174.998 219.342 1730.041 1205.809 225.030 1762.341 1236.620 230.718 1794.641 1267.432 236.406 1826.941 1298.243 242.095 1859.241 1329.055 247.783 1891.541 1359.866 253.471 1923.842 1390.677 259.160 1956.142 1421.489 264.848 1988.442 1452.300 270.536 2020.742 1483.112 276.224 2053.042 1513.923 281.913 2085.343 1544.734 287.601 2117.643 1575.546 293.289 2149.943 1606.357 298.977 2182.243 1637.168 304.666 2214.543 1667.980 310.354 2246.844 1698.791 316.042 2279.144 1729.603 321.731 2311.444 1760.414 369.133 2580.612 2017.176 0 
-160733.025 0.606 79.994 -74.536 3.901 -28.778 -117.799 15.125 -23.557 -161.063 26.349 -18.336 -204.327 37.573 -13.116 -247.591 48.797 -7.895 -290.855 60.021 -2.674 -334.119 71.245 2.547 -377.383 82.470 7.768 -420.646 93.694 12.989 -463.910 104.918 18.210 -507.174 116.142 23.431 -550.438 127.366 28.652 -593.702 138.590 33.873 -636.966 149.814 39.093 -680.230 161.039 44.314 -723.493 172.263 49.535 -766.757 183.487 54.756 -810.021 194.711 59.977 -853.285 205.935 65.198 -896.549 217.159 70.419 -939.813 228.383 75.640 -983.077 239.607 80.861 -1026.340 250.832 86.082 -1069.604 262.056 91.302 -1112.868 273.280 96.523 -1156.132 284.504 101.744 -1199.396 295.728 106.965 -1242.660 306.952 112.186 -1285.924 318.176 117.407 -1329.187 329.401 122.628 -1372.451 340.625 127.849 -1415.715 351.849 133.070 -1458.979 363.073 138.291 -1502.243 374.297 143.511 -1545.507 385.521 148.732 -1588.771 396.745 153.953 -1632.034 407.969 159.174 -1675.298 419.194 164.395 -1718.562 430.418 169.616 -1761.826 441.642 174.837 -1805.090 452.866 180.058 -1848.354 464.090 185.279 -1891.617 475.314 190.500 -1934.881 486.538 195.720 -1978.145 497.763 200.941 -2021.409 508.987 206.162 -2064.673 520.211 211.383 -2107.937 531.435 216.604 -2151.201 542.659 221.825 -2194.464 553.883 227.046 -2237.728 565.107 232.267 -2280.992 576.331 237.488 -2324.256 587.556 242.709 -2367.520 598.780 247.929 -2410.784 610.004 253.150 -2454.048 621.228 258.371 -2497.311 632.452 263.592 -2540.575 643.676 268.813 -2583.839 654.900 274.034 -2944.371 748.435 317.541 1 
-2941783.244 1.097 397.080 394.069 -3.860 48.658 403.463 -37.075 19.787 412.856 -70.291 -9.083 422.250 -103.507 -37.953 431.644 -136.722 -66.823 441.037 -169.938 -95.693 450.431 -203.154 -124.563 459.824 -236.369 -153.433 469.218 -269.585 -182.303 478.612 -302.800 -211.173 488.005 -336.016 -240.043 497.399 -369.232 -268.913 506.793 -402.447 -297.783 516.186 -435.663 -326.653 525.580 -468.879 -355.523 534.973 -502.094 -384.393 544.367 -535.310 -413.263 553.761 -568.526 -442.134 563.154 -601.741 -471.004 572.548 -634.957 -499.874 581.941 -668.173 -528.744 591.335 -701.388 -557.614 600.729 -734.604 -586.484 610.122 -767.820 -615.354 619.516 -801.035 -644.224 628.910 -834.251 -673.094 638.303 -867.467 -701.964 647.697 -900.682 -730.834 657.090 -933.898 -759.704 666.484 -967.113 -788.574 675.878 -1000.329 -817.444 685.271 -1033.545 -846.314 694.665 -1066.760 -875.184 704.059 -1099.976 -904.054 713.452 -1133.192 -932.925 722.846 -1166.407 -961.795 732.239 -1199.623 -990.665 741.633 -1232.839 -1019.535 751.027 -1266.054 -1048.405 760.420 -1299.270 -1077.275 769.814 -1332.486 -1106.145 779.208 -1365.701 -1135.015 788.601 -1398.917 -1163.885 797.995 -1432.133 -1192.755 807.388 -1465.348 -1221.625 816.782 -1498.564 -1250.495 826.176 -1531.780 -1279.365 835.569 -1564.995 -1308.235 844.963 -1598.211 -1337.105 854.357 -1631.426 -1365.975 863.750 -1664.642 -1394.846 873.144 -1697.858 -1423.716 882.537 -1731.073 -1452.586 891.931 -1764.289 -1481.456 901.325 -1797.505 -1510.326 910.718 -1830.720 -1539.196 920.112 -1863.936 -1568.066 929.506 -1897.152 -1596.936 938.899 -1930.367 -1625.806 1017.179 -2207.164 -1866.390 1 
-4551447.524 1.008 142.334 -51.700 129.829 27.032 -35.443 168.891 42.357 -19.187 207.953 57.683 -2.930 247.016 73.008 13.327 286.078 88.333 29.583 325.140 103.658 45.840 364.203 118.983 62.096 403.265 134.308 78.353 442.327 149.633 94.609 481.390 164.958 110.866 520.452 180.283 127.123 559.514 195.608 143.379 598.577 210.933 159.636 637.639 226.258 175.892 676.701 241.583 192.149 715.764 256.908 208.406 754.826 272.233 224.662 793.888 287.558 240.919 832.951 302.884 257.175 872.013 318.209 273.432 911.075 333.534 289.688 950.138 348.859 305.945 989.200 364.184 322.202 1028.262 379.509 338.458 1067.325 394.834 354.715 1106.387 410.159 370.971 1145.449 425.484 387.228 1184.512 440.809 403.484 1223.574 456.134 419.741 1262.636 471.459 435.998 1301.699 486.784 452.254 1340.761 502.109 468.511 1379.823 517.434 484.767 1418.886 532.759 501.024 1457.948 548.085 517.280 1497.010 563.410 533.537 1536.073 578.735 549.794 1575.135 594.060 566.050 1614.197 609.385 582.307 1653.260 624.710 598.563 1692.322 640.035 614.820 1731.384 655.360 631.077 1770.447 670.685 647.333 1809.509 686.010 663.590 1848.571 701.335 679.846 1887.634 716.660 696.103 1926.696 731.985 712.359 1965.758 747.310 728.616 2004.821 762.635 744.873 2043.883 777.960 761.129 2082.945 793.286 777.386 2122.008 808.611 793.642 2161.070 823.936 809.899 2200.132 839.261 826.155 2239.195 854.586 842.412 2278.257 869.911 858.669 2317.319 885.236 874.925 2356.382 900.561 891.182 2395.444 915.886 1026.653 2720.964 1043.595 1 
-4513974.078 1.966 1508.061 1506.831 59.115 14.588 1536.028 28.576 30.078 1565.224 -1.963 45.568 1594.421 -32.502 61.058 1623.617 -63.041 76.548 1652.814 -93.579 92.038 1682.010 -124.118 107.528 1711.207 -154.657 123.018 1740.403 -185.196 138.508 1769.600 -215.735 153.998 1798.796 -246.274 169.489 1827.993 -276.813 184.979 1857.189 -307.352 200.469 1886.386 -337.891 215.959 1915.582 -368.430 231.449 1944.779 -398.968 246.939 1973.975 -429.507 262.429 2003.172 -460.046 277.919 2032.368 -490.585 293.409 2061.565 -521.124 308.899 2090.761 -551.663 324.389 2119.958 -582.202 339.879 2149.154 -612.741 355.369 2178.351 -643.280 370.859 2207.547 -673.818 386.349 2236.743 -704.357 401.839 2265.940 -734.896 417.329 2295.136 -765.435 432.819 2324.333 -795.974 448.309 2353.529 -826.513 463.799 2382.726 -857.052 479.290 2411.922 -887.591 494.780 2441.119 -918.130 510.270 2470.315 -948.668 525.760 2499.512 -979.207 541.250 2528.708 -1009.746 556.740 2557.905 -1040.285 572.230 2587.101 -1070.824 587.720 2616.298 -1101.363 603.210 2645.494 -1131.902 618.700 2674.691 -1162.441 634.190 2703.887 -1192.980 649.680 2733.084 -1223.518 665.170 2762.280 -1254.057 680.660 2791.477 -1284.596 696.150 2820.673 -1315.135 711.640 2849.870 -1345.674 727.130 2879.066 -1376.213 742.620 2908.263 -1406.752 758.110 2937.459 -1437.291 773.600 2966.656 -1467.830 789.091 2995.852 -1498.368 804.581 3025.048 -1528.907 820.071 3054.245 -1559.446 835.561 3083.441 -1589.985 851.051 3112.638 -1620.524 866.541 3141.834 -1651.063 882.031 3171.031 -1681.602 897.521 3200.227 -1712.141 913.011 3443.531 -1966.631 1042.095 1 
-80369.060 0.851 47.551 52.484 23.158 -7.684 22.650 15.477 -40.486 -7.184 7.797 -73.288 -37.017 0.117 -106.089 -66.851 -7.563 -138.891 -96.685 -15.243 -171.693 -126.519 -22.924 -204.495 -156.352 -30.604 -237.297 -186.186 -38.284 -270.099 -216.020 -45.964 -302.900 -245.854 -53.645 -335.702 -275.688 -61.325 -368.504 -305.521 -69.005 -401.306 -335.355 -76.685 -434.108 -365.189 -84.366 -466.910 -395.023 -92.046 -499.712 -424.856 -99.726 -532.513 -454.690 -107.406 -565.315 -484.524 -115.086 -598.117 -514.358 -122.767 -630.919 -544.191 -130.447 -663.721 -574.025 -138.127 -696.523 -603.859 -145.807 -729.324 -633.693 -153.488 -762.126 -663.526 -161.168 -794.928 -693.360 -168.848 -827.730 -723.194 -176.528 -860.532 -753.028 -184.208 -893.334 -782.861 -191.889 -926.135 -812.695 -199.569 -958.937 -842.529 -207.249 -991.739 -872.363 -214.929 -1024.541 -902.196 -222.610 -1057.343 -932.030 -230.290 -1090.145 -961.864 -237.970 -1122.947 -991.698 -245.650 -1155.748 -1021.532 -253.331 -1188.550 -1051.365 -261.011 -1221.352 -1081.199 -268.691 -1254.154 -1111.033 -276.371 -1286.956 -1140.867 -284.051 -1319.758 -1170.700 -291.732 -1352.559 -1200.534 -299.412 -1385.361 -1230.368 -307.092 -1418.163 -1260.202 -314.772 -1450.965 -1290.035 -322.453 -1483.767 -1319.869 -330.133 -1516.569 -1349.703 -337.813 -1549.370 -1379.537 -345.493 -1582.172 -1409.370 -353.174 -1614.974 -1439.204 -360.854 -1647.776 -1469.038 -368.534 -1680.578 -1498.872 -376.214 -1713.380 -1528.705 -383.894 -1746.182 -1558.539 -391.575 -1778.983 -1588.373 -399.255 -1811.785 -1618.207 -406.935 -1844.587 -1648.041 -414.615 -1877.389 -1677.874 -422.296 -1910.191 -1926.489 -486.297 -2183.539 1 
-8189178.696 0.892 360.830 -412.506 -3.138 79.109 -391.766 34.726 66.416 -371.026 72.591 53.724 -350.286 110.456 41.031 -329.546 148.321 28.338 -308.806 186.186 15.645 -288.066 224.050 2.952 -267.326 261.915 -9.741 -246.586 299.780 -22.434 -225.846 337.645 -35.126 -205.105 375.509 -47.819 -184.365 413.374 -60.512 -163.625 451.239 -73.205 -142.885 489.104 -85.898 -122.145 526.969 -98.591 -101.405 564.833 -111.283 -80.665 602.698 -123.976 -59.925 640.563 -136.669 -39.185 678.428 -149.362 -18.445 716.292 -162.055 2.295 754.157 -174.748 23.035 792.022 -187.441 43.775 829.887 -200.133 64.515 867.752 -212.826 85.255 905.616 -225.519 105.996 943.481 -238.212 126.736 981.346 -250.905 147.476 1019.211 -263.598 168.216 1057.075 -276.290 188.956 1094.940 -288.983 209.696 1132.805 -301.676 230.436 1170.670 -314.369 251.176 1208.534 -327.062 271.916 1246.399 -339.755 292.656 1284.264 -352.448 313.396 1322.129 -365.140 334.136 1359.994 -377.833 354.876 1397.858 -390.526 375.616 1435.723 -403.219 396.357 1473.588 -415.912 417.097 1511.453 -428.605 437.837 1549.317 -441.297 458.577 1587.182 -453.990 479.317 1625.047 -466.683 500.057 1662.912 -479.376 520.797 1700.777 -492.069 541.537 1738.641 -504.762 562.277 1776.506 -517.455 583.017 1814.371 -530.147 603.757 1852.236 -542.840 624.497 1890.100 -555.533 645.237 1927.965 -568.226 665.977 1965.830 -580.919 686.718 2003.695 -593.612 707.458 2041.560 -606.304 728.198 2079.424 -618.997 748.938 2117.289 -631.690 769.678 2155.154 -644.383 790.418 2193.019 -657.076 963.252 2508.558 -762.850 1 
-5788140.861 1.402 479.365 7.232 -399.951 264.154 47.241 -412.972 280.113 87.251 -425.993 296.071 127.261 -439.014 312.029 167.271 -452.035 327.988 207.280 -465.056 343.946 247.290 -478.078 359.904 287.300 -491.099 375.863 327.310 -504.120 391.821 367.320 -517.141 407.779 407.329 -530.162 423.738 447.339 -543.183 439.696 487.349 -556.204 455.654 527.359 -569.225 471.613 567.369 -582.246 487.571 607.378 -595.267 503.529 647.388 -608.288 519.488 687.398 -621.309 535.446 727.408 -634.331 551.404 767.417 -647.352 567.363 807.427 -660.373 583.321 847.437 -673.394 599.279 887.447 -686.415 615.238 927.457 -699.436 631.196 967.466 -712.457 647.154 1007.476 -725.478 663.113 1047.486 -738.499 679.071 1087.496 -751.520 695.029 1127.505 -764.541 710.988 1167.515 -777.562 726.946 1207.525 -790.583 742.904 1247.535 -803.605 758.863 1287.545 -816.626 774.821 1327.554 -829.647 790.779 1367.564 -842.668 806.738 1407.574 -855.689 822.696 1447.584 -868.710 838.654 1487.594 -881.731 854.613 1527.603 -894.752 870.571 1567.613 -907.773 886.529 1607.623 -920.794 902.488 1647.633 -933.815 918.446 1687.642 -946.836 934.404 1727.652 -959.857 950.363 1767.662 -972.879 966.321 1807.672 -985.900 982.279 1847.682 -998.921 998.238 1887.691 -1011.942 1014.196 1927.701 -1024.963 1030.154 1967.711 -1037.984 1046.113 2007.721 -1051.005 1062.071 2047.731 -1064.026 1078.029 2087.740 -1077.047 1093.988 2127.750 -1090.068 1109.946 2167.760 -1103.089 1125.905 2207.770 -1116.110 1141.863 2247.779 -1129.131 1157.821 2287.789 -1142.153 1173.780 2327.799 -1155.174 1189.738 2661.214 -1263.683 1322.724 1 
-689420.033 1.434 331.296 127.102 77.230 351.755 107.796 109.693 327.291 88.491 142.155 302.826 69.185 174.617 278.362 49.880 207.079 253.897 30.574 239.541 229.433 11.268 272.003 204.968 -8.037 304.465 180.504 -27.343 336.927 156.040 -46.648 369.390 131.575 -65.954 401.852 107.111 -85.259 434.314 82.646 -104.565 466.776 58.182 -123.870 499.238 33.718 -143.176 531.700 9.253 -162.481 564.162 -15.211 -181.787 596.624 -39.676 -201.092 629.086 -64.140 -220.398 661.549 -88.604 -239.703 694.011 -113.069 -259.009 726.473 -137.533 -278.314 758.935 -161.998 -297.620 791.397 -186.462 -316.925 823.859 -210.927 -336.231 856.321 -235.391 -355.537 888.783 -259.855 -374.842 921.246 -284.320 -394.148 953.708 -308.784 -413.453 986.170 -333.249 -432.759 1018.632 -357.713 -452.064 1051.094 -382.177 -471.370 1083.556 -406.642 -490.675 1116.018 -431.106 -509.981 1148.480 -455.571 -529.286 1180.942 -480.035 -548.592 1213.405 -504.500 -567.897 1245.867 -528.964 -587.203 1278.329 -553.428 -606.508 1310.791 -577.893 -625.814 1343.253 -602.357 -645.119 1375.715 -626.822 -664.425 1408.177 -651.286 -683.730 1440.639 -675.750 -703.036 1473.102 -700.215 -722.342 1505.564 -724.679 -741.647 1538.026 -749.144 -760.953 1570.488 -773.608 -780.258 1602.950 -798.072 -799.564 1635.412 -822.537 -818.869 1667.874 -847.001 -838.175 1700.336 -871.466 -857.480 1732.798 -895.930 -876.786 1765.261 -920.395 -896.091 1797.723 -944.859 -915.397 1830.185 -969.323 -934.702 1862.647 -993.788 -954.008 1895.109 -1018.252 -973.313 1927.571 -1042.717 -992.619 1960.033 -1067.181 -1153.498 2230.551 -1271.051 1 
-1142517.054 0.930 244.236 145.560 -190.160 47.987 150.546 -182.765 92.095 155.532 -175.370 136.202 160.518 -167.975 180.309 165.504 -160.580 224.417 170.489 -153.185 268.524 175.475 -145.791 312.631 180.461 -138.396 356.739 185.447 -131.001 400.846 190.433 -123.606 444.953 195.419 -116.211 489.061 200.404 -108.816 533.168 205.390 -101.421 577.275 210.376 -94.026 621.383 215.362 -86.631 665.490 220.348 -79.237 709.597 225.334 -71.842 753.705 230.319 -64.447 797.812 235.305 -57.052 841.919 240.291 -49.657 886.027 245.277 -42.262 930.134 250.263 -34.867 974.241 255.248 -27.472 1018.349 260.234 -20.078 1062.456 265.220 -12.683 1106.563 270.206 -5.288 1150.671 275.192 2.107 1194.778 280.178 9.502 1238.885 285.163 16.897 1282.993 290.149 24.292 1327.100 295.135 31.687 1371.208 300.121 39.082 1415.315 305.107 46.476 1459.422 310.093 53.871 1503.530 315.078 61.266 1547.637 320.064 68.661 1591.744 325.050 76.056 1635.852 330.036 83.451 1679.959 335.022 90.846 1724.066 340.008 98.241 1768.174 344.993 105.636 1812.281 349.979 113.030 1856.388 354.965 120.425 1900.496 359.951 127.820 1944.603 364.937 135.215 1988.710 369.923 142.610 2032.818 374.908 150.005 2076.925 379.894 157.400 2121.032 384.880 164.795 2165.140 389.866 172.189 2209.247 394.852 179.584 2253.354 399.837 186.979 2297.462 404.823 194.374 2341.569 409.809 201.769 2385.676 414.795 209.164 2429.784 419.781 216.559 2473.891 424.767 223.954 2517.998 429.752 231.349 2562.106 434.738 238.743 2606.213 476.287 300.367 2973.774 1 
-3292568.114 1.613 983.749 983.681 -4.370 10.768 1009.432 -41.260 11.773 1035.184 -78.149 12.779 1060.936 -115.039 13.784 1086.687 -151.928 14.790 1112.439 -188.818 15.795 1138.190 -225.708 16.801 1163.942 -262.597 17.806 1189.694 -299.487 18.811 1215.445 -336.377 19.817 1241.197 -373.266 20.822 1266.948 -410.156 21.828 1292.700 -447.046 22.833 1318.451 -483.935 23.838 1344.203 -520.825 24.844 1369.955 -557.714 25.849 1395.706 -594.604 26.855 1421.458 -631.494 27.860 1447.209 -668.383 28.866 1472.961 -705.273 29.871 1498.713 -742.163 30.876 1524.464 -779.052 31.882 1550.216 -815.942 32.887 1575.967 -852.831 33.893 1601.719 -889.721 34.898 1627.471 -926.611 35.904 1653.222 -963.500 36.909 1678.974 -1000.390 37.914 1704.725 -1037.280 38.920 1730.477 -1074.169 39.925 1756.228 -1111.059 40.931 1781.980 -1147.948 41.936 1807.732 -1184.838 42.942 1833.483 -1221.728 43.947 1859.235 -1258.617 44.952 1884.986 -1295.507 45.958 1910.738 -1332.397 46.963 1936.490 -1369.286 47.969 1962.241 -1406.176 48.974 1987.993 -1443.066 49.979 2013.744 -1479.955 50.985 2039.496 -1516.845 51.990 2065.248 -1553.734 52.996 2090.999 -1590.624 54.001 2116.751 -1627.514 55.007 2142.502 -1664.403 56.012 2168.254 -1701.293 57.017 2194.005 -1738.183 58.023 2219.757 -1775.072 59.028 2245.509 -1811.962 60.034 2271.260 -1848.851 61.039 2297.012 -1885.741 62.045 2322.763 -1922.631 63.050 2348.515 -1959.520 64.055 2374.267 -1996.410 65.061 2400.018 -2033.300 66.066 2425.770 -2070.189 67.072 2451.521 -2107.079 68.077 2477.273 -2143.968 69.083 2691.870 -2451.382 77.461 1 
-295462.245 0.878 37.635 34.865 -15.543 10.592 19.799 -37.561 -25.647 4.734 -59.579 -61.885 -10.332 -81.598 -98.123 -25.398 -103.616 -134.362 -40.464 -125.634 -170.600 -55.530 -147.653 -206.838 -70.595 -169.671 -243.076 -85.661 -191.690 -279.315 -100.727 -213.708 -315.553 -115.793 -235.726 -351.791 -130.859 -257.745 -388.030 -145.924 -279.763 -424.268 -160.990 -301.781 -460.506 -176.056 -323.800 -496.744 -191.122 -345.818 -532.983 -206.188 -367.836 -569.221 -221.254 -389.855 -605.459 -236.319 -411.873 -641.698 -251.385 -433.891 -677.936 -266.451 -455.910 -714.174 -281.517 -477.928 -750.412 -296.583 -499.947 -786.651 -311.648 -521.965 -822.889 -326.714 -543.983 -859.127 -341.780 -566.002 -895.366 -356.846 -588.020 -931.604 -371.912 -610.038 -967.842 -386.977 -632.057 -1004.080 -402.043 -654.075 -1040.319 -417.109 -676.093 -1076.557 -432.175 -698.112 -1112.795 -447.241 -720.130 -1149.034 -462.306 -742.149 -1185.272 -477.372 -764.167 -1221.510 -492.438 -786.185 -1257.748 -507.504 -808.204 -1293.987 -522.570 -830.222 -1330.225 -537.635 -852.240 -1366.463 -552.701 -874.259 -1402.702 -567.767 -896.277 -1438.940 -582.833 -918.295 -1475.178 -597.899 -940.314 -1511.416 -612.964 -962.332 -1547.655 -628.030 -984.350 -1583.893 -643.096 -1006.369 -1620.131 -658.162 -1028.387 -1656.370 -673.228 -1050.406 -1692.608 -688.293 -1072.424 -1728.846 -703.359 -1094.442 -1765.085 -718.425 -1116.461 -1801.323 -733.491 -1138.479 -1837.561 -748.557 -1160.497 -1873.799 -763.622 -1182.516 -1910.038 -778.688 -1204.534 -1946.276 -793.754 -1226.552 -1982.514 -808.820 -1248.571 -2018.753 -823.886 -1270.589 -2054.991 -838.951 -1292.607 -2091.229 -964.500 -1476.094 -2393.215 1 
-70934.505 1.974 2078.679 -2449.725 1056.387 67.215 -2436.396 1015.220 79.568 -2423.068 974.053 91.920 -2409.739 932.885 104.273 -2396.411 891.718 116.626 -2383.082 850.550 128.979 -2369.754 809.383 141.332 -2356.425 768.216 153.685 -2343.097 727.048 166.038 -2329.768 685.881 178.391 -2316.440 644.713 190.744 -2303.111 603.546 203.097 -2289.783 562.379 215.450 -2276.454 521.211 227.803 -2263.126 480.044 240.156 -2249.797 438.876 252.509 -2236.469 397.709 264.862 -2223.140 356.542 277.215 -2209.812 315.374 289.568 -2196.483 274.207 301.921 -2183.155 233.039 314.274 -2169.826 191.872 326.627 -2156.498 150.705 338.980 -2143.169 109.537 351.333 -2129.841 68.370 363.686 -2116.512 27.202 376.039 -2103.184 -13.965 388.392 -2089.855 -55.132 400.745 -2076.527 -96.300 413.098 -2063.198 -137.467 425.451 -2049.869 -178.635 437.804 -2036.541 -219.802 450.156 -2023.212 -260.969 462.509 -2009.884 -302.137 474.862 -1996.555 -343.304 487.215 -1983.227 -384.472 499.568 -1969.898 -425.639 511.921 -1956.570 -466.806 524.274 -1943.241 -507.974 536.627 -1929.913 -549.141 548.980 -1916.584 -590.309 561.333 -1903.256 -631.476 573.686 -1889.927 -672.643 586.039 -1876.599 -713.811 598.392 -1863.270 -754.978 610.745 -1849.942 -796.146 623.098 -1836.613 -837.313 635.451 -1823.285 -878.480 647.804 -1809.956 -919.648 660.157 -1796.628 -960.815 672.510 -1783.299 -1001.983 684.863 -1769.971 -1043.150 697.216 -1756.642 -1084.318 709.569 -1743.314 -1125.485 721.922 -1729.985 -1166.652 734.275 -1716.657 -1207.820 746.628 -1703.328 -1248.987 758.981 -1690.000 -1290.155 771.334 -1676.671 -1331.322 783.687 -1565.600 -1674.384 886.628 0 
-174381.807 0.600 2355.465 -2347.322 39.615 191.644 -2383.909 17.750 206.076 -2420.496 -4.116 220.509 -2457.083 -25.981 234.941 -2493.670 -47.847 249.374 -2530.257 -69.712 263.806 -2566.844 -91.577 278.239 -2603.431 -113.443 292.671 -2640.018 -135.308 307.104 -2676.604 -157.174 321.537 -2713.191 -179.039 335.969 -2749.778 -200.905 350.402 -2786.365 -222.770 364.834 -2822.952 -244.635 379.267 -2859.539 -266.501 393.699 -2896.126 -288.366 408.132 -2932.713 -310.232 422.564 -2969.300 -332.097 436.997 -3005.887 -353.962 451.430 -3042.474 -375.828 465.862 -3079.061 -397.693 480.295 -3115.648 -419.559 494.727 -3152.235 -441.424 509.160 -3188.822 -463.290 523.592 -3225.409 -485.155 538.025 -3261.996 -507.020 552.457 -3298.583 -528.886 566.890 -3335.170 -550.751 581.323 -3371.757 -572.617 595.755 -3408.343 -594.482 610.188 -3444.930 -616.347 624.620 -3481.517 -638.213 639.053 -3518.104 -660.078 653.485 -3554.691 -681.944 667.918 -3591.278 -703.809 682.350 -3627.865 -725.675 696.783 -3664.452 -747.540 711.215 -3701.039 -769.405 725.648 -3737.626 -791.271 740.081 -3774.213 -813.136 754.513 -3810.800 -835.002 768.946 -3847.387 -856.867 783.378 -3883.974 -878.733 797.811 -3920.561 -900.598 812.243 -3957.148 -922.463 826.676 -3993.735 -944.329 841.108 -4030.322 -966.194 855.541 -4066.909 -988.060 869.974 -4103.495 -1009.925 884.406 -4140.082 -1031.790 898.839 -4176.669 -1053.656 913.271 -4213.256 -1075.521 927.704 -4249.843 -1097.387 942.136 -4286.430 -1119.252 956.569 -4323.017 -1141.118 971.001 -4359.604 -1162.983 985.434 -4396.191 -1184.848 999.867 -4432.778 -1206.714 1014.299 -4469.365 -1228.579 1028.732 -4774.256 -1410.791 1149.003 0 
-310977.135 0.907 963.295 387.116 -7.573 882.055 409.543 -35.676 909.115 431.970 -63.779 936.175 454.397 -91.881 963.236 476.824 -119.984 990.296 499.251 -148.087 1017.357 521.678 -176.190 1044.417 544.105 -204.293 1071.477 566.532 -232.396 1098.538 588.959 -260.498 1125.598 611.386 -288.601 1152.659 633.813 -316.704 1179.719 656.240 -344.807 1206.779 678.666 -372.910 1233.840 701.093 -401.012 1260.900 723.520 -429.115 1287.961 745.947 -457.218 1315.021 768.374 -485.321 1342.081 790.801 -513.424 1369.142 813.228 -541.526 1396.202 835.655 -569.629 1423.263 858.082 -597.732 1450.323 880.509 -625.835 1477.383 902.936 -653.938 1504.444 925.363 -682.041 1531.504 947.790 -710.143 1558.564 970.216 -738.246 1585.625 992.643 -766.349 1612.685 1015.070 -794.452 1639.746 1037.497 -822.555 1666.806 1059.924 -850.657 1693.866 1082.351 -878.760 1720.927 1104.778 -906.863 1747.987 1127.205 -934.966 1775.048 1149.632 -963.069 1802.108 1172.059 -991.171 1829.168 1194.486 -1019.274 1856.229 1216.913 -1047.377 1883.289 1239.340 -1075.480 1910.350 1261.767 -1103.583 1937.410 1284.193 -1131.685 1964.470 1306.620 -1159.788 1991.531 1329.047 -1187.891 2018.591 1351.474 -1215.994 2045.652 1373.901 -1244.097 2072.712 1396.328 -1272.200 2099.772 1418.755 -1300.302 2126.833 1441.182 -1328.405 2153.893 1463.609 -1356.508 2180.954 1486.036 -1384.611 2208.014 1508.463 -1412.714 2235.074 1530.890 -1440.816 2262.135 1553.317 -1468.919 2289.195 1575.743 -1497.022 2316.256 1598.170 -1525.125 2343.316 1620.597 -1553.228 2370.376 1643.024 -1581.330 2397.437 1665.451 -1609.433 2424.497 1687.878 -1637.536 2451.558 1874.769 -1871.726 2677.061 0 
