stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 x20 y20 z20 x21 y21 z21 x22 y22 z22 x23 y23 z23 x24 y24 z24 x25 y25 z25 x26 y26 z26 x27 y27 z27 x28 y28 z28 x29 y29 z29 x30 y30 z30 x31 y31 z31 x32 y32 z32 x33 y33 z33 x34 y34 z34 x35 y35 z35 x36 y36 z36 x37 y37 z37 x38 y38 z38 x39 y39 z39 spike 
-7522406.736 1.276 562.575 121.902 44.737 -547.384 314.987 -118.574 -616.090 510.658 -279.728 -682.530 709.643 -438.025 -745.910 912.967 -592.402 -805.021 1122.357 -740.876 -857.635 1340.704 -879.459 -899.374 1573.823 -996.574 -918.166 1820.398 -1039.280 -867.163 1951.478 -907.127 -697.813 1966.457 -720.771 -515.123 1944.965 -530.440 -336.395 1909.204 -341.406 -158.482 1867.723 -154.935 20.906 1825.295 28.220 203.458 1785.403 207.252 390.604 1751.292 380.977 583.781 1726.564 547.604 784.459 1715.595 704.388 994.037 1724.323 846.789 1213.640 1760.257 967.836 1442.916 1826.936 1062.853 1677.536 1922.801 1132.266 1911.060 2045.618 1178.463 2137.624 2194.807 1204.000 2351.246 2372.610 1211.464 2543.107 2586.529 1204.143 2692.412 2838.817 1193.367 2719.386 3005.699 1212.183 2529.950 3059.979 1253.721 2277.971 3066.384 1304.450 2021.163 3047.936 1360.417 1765.893 3013.929 1419.997 1513.010 2969.019 1482.329 1262.487 2915.965 1546.870 1014.116 2856.531 1613.251 767.679 2791.871 1681.224 522.996 2722.912 1750.568 279.874 2650.265 1821.139 38.183 2511.800 1950.849 -393.670 1 
-3328129.071 0.709 108.632 -19.847 85.436 -64.091 -4.094 45.620 -322.624 11.536 9.816 -581.749 27.068 -20.692 -841.554 42.556 -43.998 -1102.099 58.115 -56.658 -1363.354 74.007 -52.107 -1624.792 90.978 -13.016 -1882.857 111.252 120.318 -2099.733 131.749 371.037 -2106.510 149.396 602.311 -1985.972 168.223 814.695 -1833.756 189.865 1018.457 -1670.420 215.280 1218.668 -1503.263 245.347 1418.388 -1336.292 281.014 1619.820 -1172.522 323.519 1824.823 -1014.952 374.440 2035.105 -867.180 435.761 2252.159 -733.946 510.106 2477.056 -622.258 600.230 2709.315 -541.981 705.165 2945.308 -499.358 820.069 3180.495 -494.268 939.421 3411.506 -524.908 1057.202 3635.847 -590.802 1164.720 3850.744 -694.436 1242.838 4049.120 -844.939 1223.811 4189.417 -1055.765 1038.481 4169.150 -1227.029 812.247 4065.578 -1306.127 585.339 3939.795 -1341.568 360.838 3805.265 -1353.236 138.709 3666.337 -1349.546 -81.380 3524.884 -1334.834 -299.746 3381.879 -1311.728 -516.645 3237.874 -1281.937 -732.268 3093.206 -1246.592 -946.790 2948.104 -1206.622 -1160.331 2802.715 -1162.637 -1542.579 2540.613 -1074.980 1 
-9718750.471 1.983 751.402 -117.933 24.836 741.674 -111.539 281.907 792.136 -101.438 539.174 840.957 -86.492 796.617 887.541 -65.030 1054.144 930.970 -34.066 1311.456 969.550 11.984 1567.541 999.930 87.436 1817.650 1012.833 236.976 2020.630 972.078 450.783 2010.527 839.751 624.846 1878.387 696.330 775.801 1717.553 554.993 915.853 1547.401 413.219 1050.429 1374.778 269.126 1182.603 1203.507 121.251 1314.475 1036.539 -31.717 1447.715 876.914 -191.179 1583.822 728.342 -358.658 1724.149 595.758 -535.729 1869.818 486.477 -723.925 2021.064 410.740 -923.674 2176.269 374.660 -1131.352 2333.486 377.334 -1340.679 2491.778 415.973 -1545.618 2651.450 488.872 -1739.871 2814.259 596.562 -1914.160 2983.905 743.833 -2046.969 3155.388 930.832 -2057.845 3249.328 1053.103 -1857.061 3270.103 1083.576 -1598.593 3263.394 1073.617 -1337.020 3243.481 1042.025 -1077.712 3215.792 996.547 -821.156 3182.935 941.132 -567.160 3146.396 878.158 -315.432 3107.093 809.167 -65.701 3065.617 735.176 182.244 3022.418 657.020 428.612 2977.793 575.248 673.550 2894.611 420.411 1111.272 1 
-566255.849 1.299 673.153 67.428 675.060 -8.623 83.122 643.106 251.003 102.826 610.630 510.288 127.809 577.545 769.038 159.942 543.758 1026.900 202.582 509.138 1283.103 262.037 473.575 1535.736 354.521 437.247 1777.688 530.648 405.394 1959.866 778.177 406.155 1914.538 980.543 430.254 1750.843 1158.214 463.014 1561.130 1325.548 501.306 1363.143 1489.072 544.287 1162.932 1652.676 591.818 963.819 1819.222 644.083 768.375 1991.269 701.577 579.284 2171.386 765.023 399.895 2362.214 835.334 234.774 2566.513 913.640 90.864 2786.134 1000.753 -21.781 3018.712 1094.774 -96.537 3259.265 1191.315 -133.361 3503.530 1285.566 -134.202 3748.314 1371.912 -100.015 3990.453 1441.562 -29.315 4222.785 1474.529 84.885 4400.062 1404.903 252.867 4394.529 1191.774 389.377 4284.628 962.503 448.725 4144.155 742.646 470.972 3990.601 530.389 472.759 3829.906 323.751 461.194 3664.738 121.431 439.966 3496.542 -77.461 411.328 3326.178 -273.549 376.751 3154.179 -467.262 337.214 2980.939 -658.968 293.526 2806.711 -848.913 246.221 2491.220 -1187.059 153.390 0 
-129992.956 0.690 1886.254 -310.792 769.405 -2056.009 -154.612 892.513 -1885.349 4.642 1013.230 -1715.827 167.899 1130.802 -1547.916 336.499 1244.097 -1382.370 512.764 1351.037 -1220.657 700.812 1447.531 -1065.901 910.032 1522.091 -927.764 1154.993 1526.271 -855.648 1333.634 1386.518 -964.653 1410.412 1213.974 -1145.381 1452.898 1043.372 -1339.599 1482.643 876.386 -1539.341 1508.357 712.989 -1742.595 1535.100 553.239 -1948.596 1566.689 397.448 -2156.919 1606.775 246.336 -2367.204 1659.410 101.166 -2578.871 1729.402 -36.001 -2790.793 1823.009 -161.619 -3000.644 1947.460 -270.121 -3203.746 2104.377 -357.822 -3394.025 2289.344 -425.340 -3566.567 2497.386 -475.071 -3717.546 2724.909 -509.862 -3842.312 2969.465 -533.270 -3932.450 3227.551 -551.289 -3966.712 3462.613 -581.195 -3875.366 3518.398 -641.438 -3635.891 3443.633 -709.589 -3395.202 3323.570 -779.068 -3173.116 3181.825 -849.405 -2964.320 3027.130 -920.504 -2765.145 2863.656 -992.303 -2573.350 2693.790 -1064.749 -2387.432 2519.018 -1137.792 -2206.354 2340.296 -1211.392 -2029.399 2158.376 -1285.506 -1855.952 1973.746 -1360.102 -1685.600 1635.837 -1495.485 -1385.627 0 
-18212.770 1.331 1741.270 -1539.994 -812.632 -8.293 -1644.120 -928.508 202.428 -1746.989 -1047.979 411.752 -1848.105 -1172.131 619.195 -1946.690 -1302.531 823.996 -2041.271 -1441.929 1024.693 -2128.819 -1595.289 1218.184 -2200.444 -1774.460 1394.767 -2215.782 -2005.480 1502.556 -2101.955 -2209.517 1409.076 -1948.272 -2324.413 1231.568 -1788.680 -2405.573 1040.324 -1625.812 -2473.015 846.438 -1459.722 -2534.952 653.436 -1290.039 -2596.079 463.324 -1116.285 -2659.815 277.812 -937.872 -2729.260 98.906 -754.222 -2807.698 -70.705 -564.956 -2898.862 -227.204 -370.221 -3007.379 -364.617 -171.789 -3138.268 -474.180 25.645 -3292.328 -550.376 216.313 -3466.363 -593.954 395.001 -3657.229 -607.750 555.913 -3863.313 -594.301 689.756 -4084.787 -555.372 774.262 -4323.376 -491.805 731.444 -4560.920 -412.859 502.422 -4664.565 -382.925 242.552 -4652.147 -404.807 -9.567 -4596.579 -448.546 -253.833 -4519.905 -504.135 -491.853 -4430.518 -567.480 -724.857 -4332.477 -636.481 -953.756 -4228.127 -709.860 -1179.212 -4118.933 -786.777 -1401.694 -4005.842 -866.675 -1621.620 -3889.597 -949.087 -1839.271 -3770.685 -1033.705 -2226.110 -3551.165 -1190.742 0 
-1502908.898 1.050 122.948 30.195 -226.713 4.188 136.881 10.894 -24.693 240.520 250.094 -51.419 340.148 491.293 -75.242 434.325 735.026 -95.029 520.423 982.122 -108.713 593.336 1233.705 -112.279 639.056 1490.654 -94.930 602.541 1731.391 -17.884 420.444 1799.304 141.972 219.064 1739.912 297.689 24.924 1645.130 445.867 -163.754 1537.205 592.218 -348.495 1424.360 739.897 -530.152 1311.150 891.077 -709.125 1200.949 1047.576 -885.385 1097.003 1211.249 -1058.436 1003.065 1384.099 -1227.089 923.900 1568.254 -1388.876 866.292 1765.956 -1539.307 839.373 1978.458 -1674.497 848.332 2202.432 -1793.695 892.345 2431.334 -1897.889 969.324 2658.858 -1988.689 1078.728 2878.699 -2068.248 1223.039 3081.986 -2139.607 1411.000 3248.374 -2205.527 1651.224 3297.767 -2251.272 1827.894 3122.313 -2279.139 1898.462 2872.494 -2301.321 1921.428 2612.599 -2321.437 1919.066 2351.400 -2340.730 1900.583 2090.743 -2359.732 1870.661 1831.113 -2378.703 1832.104 1572.614 -2397.783 1786.721 1315.230 -2417.049 1735.706 1058.915 -2436.541 1680.024 803.589 -2456.284 1620.314 549.193 -2492.483 1504.368 93.407 1 
-203488.509 1.924 381.573 -921.569 -1993.625 13.903 -927.610 -1888.434 -226.037 -933.189 -1779.561 -464.338 -938.089 -1665.888 -700.399 -941.967 -1545.795 -933.271 -944.177 -1416.435 -1161.126 -943.417 -1272.637 -1380.088 -936.068 -1101.927 -1578.123 -908.478 -875.144 -1692.282 -850.030 -664.114 -1568.281 -789.785 -537.976 -1347.400 -729.396 -444.878 -1110.088 -666.896 -365.276 -868.379 -600.992 -291.077 -625.844 -530.588 -217.642 -384.345 -454.588 -141.591 -145.373 -371.664 -59.869 89.374 -280.212 30.744 317.572 -178.327 133.868 535.766 -63.675 253.933 738.298 65.797 395.611 916.274 208.202 559.349 1062.669 358.074 741.761 1175.833 509.555 939.595 1256.235 656.354 1151.102 1303.760 789.320 1376.158 1316.015 887.946 1615.668 1284.157 878.209 1848.830 1183.989 682.077 1942.739 1054.366 438.268 1921.179 963.491 192.980 1857.500 897.587 -49.863 1773.410 846.679 -290.126 1677.101 806.011 -528.108 1572.517 772.982 -764.129 1461.922 745.941 -998.458 1346.732 723.784 -1231.299 1227.855 705.764 -1462.845 1106.003 691.246 -1693.228 981.643 679.813 -2105.375 752.658 665.853 1 
-26763.011 1.736 15.448 -9.400 -4.781 -11.287 -145.030 -40.524 -232.647 -278.178 -73.678 -455.905 -407.970 -103.466 -681.598 -533.064 -128.749 -910.462 -650.969 -147.480 -1143.710 -756.693 -155.796 -1383.243 -836.062 -143.549 -1632.169 -828.927 -75.642 -1878.262 -644.708 63.838 -1977.934 -418.394 192.846 -1956.306 -190.426 309.050 -1900.108 38.051 417.642 -1831.756 267.840 521.052 -1759.816 499.768 620.510 -1689.185 734.549 716.653 -1623.596 972.820 809.681 -1566.729 1215.032 899.431 -1522.838 1461.194 985.299 -1497.244 1710.351 1065.925 -1497.318 1959.247 1138.901 -1532.481 2201.989 1202.769 -1606.764 2432.774 1258.507 -1717.098 2646.999 1308.348 -1859.130 2839.806 1355.462 -2029.862 3003.328 1404.958 -2228.081 3117.925 1467.505 -2454.051 3110.972 1570.526 -2686.066 2917.328 1704.185 -2779.481 2684.127 1817.785 -2749.850 2454.619 1917.914 -2673.265 2231.005 2010.609 -2573.070 2012.527 2098.638 -2458.290 1798.365 2183.444 -2333.362 1587.843 2265.893 -2200.882 1380.440 2346.538 -2062.498 1175.776 2425.742 -1919.283 973.497 2503.790 -1772.097 773.366 2580.871 -1621.503 417.840 2717.655 -1343.319 1 
-74825.645 0.914 569.192 -594.475 39.833 -384.741 -505.292 -169.274 -254.382 -418.311 -380.785 -126.437 -334.209 -595.385 -1.762 -253.986 -814.035 118.333 -179.470 -1038.349 231.415 -114.207 -1270.994 332.609 -67.970 -1517.124 408.078 -80.089 -1772.074 399.250 -201.432 -1898.570 218.694 -341.053 -1904.103 -2.222 -475.899 -1873.076 -224.674 -606.031 -1828.509 -447.711 -731.958 -1779.284 -672.191 -853.831 -1730.443 -898.979 -971.476 -1685.761 -1128.828 -1084.300 -1648.864 -1362.432 -1191.223 -1623.863 -1600.319 -1290.482 -1615.811 -1842.614 -1379.086 -1631.604 -2088.540 -1452.476 -1679.923 -2335.097 -1508.104 -1764.427 -2576.521 -1547.366 -1882.388 -2806.923 -1573.213 -2030.097 -3021.547 -1589.201 -2205.372 -3215.369 -1600.260 -2408.229 -3380.315 -1615.935 -2641.452 -3496.367 -1664.812 -2890.566 -3489.561 -1766.619 -3012.895 -3292.685 -1874.455 -3011.131 -3054.916 -1979.682 -2960.567 -2820.533 -2083.115 -2885.283 -2591.909 -2185.429 -2794.701 -2368.341 -2287.018 -2693.472 -2149.031 -2388.124 -2584.326 -1933.317 -2488.902 -2468.997 -1720.683 -2589.454 -2348.615 -1510.757 -2689.851 -2224.084 -1303.190 -2790.145 -2095.997 -1097.745 -2970.525 -1858.029 -732.603 0 
-15857.411 1.192 2147.002 793.862 2654.339 -3.561 641.047 2844.745 -98.776 484.987 3033.285 -192.424 324.723 3219.337 -283.915 158.881 3401.942 -372.337 -14.922 3579.293 -455.979 -200.893 3747.675 -531.380 -408.601 3895.981 -588.617 -653.025 3969.925 -584.931 -831.570 3850.780 -453.585 -906.967 3661.713 -289.580 -946.649 3463.898 -122.470 -972.151 3265.457 46.754 -992.081 3068.724 218.715 -1011.322 2875.030 394.169 -1033.448 2685.597 573.872 -1061.754 2501.987 758.661 -1099.811 2326.407 949.375 -1151.809 2162.122 1146.683 -1223.172 2014.390 1350.797 -1320.240 1891.149 1560.321 -1444.972 1797.662 1770.614 -1594.591 1733.532 1975.658 -1766.027 1696.299 2170.010 -1957.813 1683.573 2347.774 -2170.644 1693.413 2499.718 -2407.955 1724.337 2603.804 -2657.017 1768.312 2580.845 -2782.568 1779.200 2361.282 -2788.863 1754.549 2101.439 -2748.853 1714.469 1845.788 -2685.694 1665.770 1596.240 -2608.374 1611.294 1351.883 -2521.300 1552.526 1111.823 -2427.040 1490.387 875.345 -2327.215 1425.489 641.908 -2222.876 1358.242 411.121 -2114.856 1288.997 182.628 -2003.704 1217.984 -43.811 -1797.146 1086.344 -446.923 0 
-2396171.924 1.951 41.162 -58.141 -25.348 110.194 -8.838 3.926 -145.511 36.475 33.378 -401.931 76.522 63.121 -659.190 109.407 93.338 -917.400 131.703 124.367 -1176.623 136.858 156.867 -1436.508 107.518 192.493 -1693.964 -16.980 234.999 -1912.864 -265.528 272.256 -1925.597 -499.091 297.427 -1810.953 -714.790 320.552 -1664.086 -922.080 345.218 -1505.693 -1125.716 373.171 -1343.140 -1328.560 405.736 -1180.459 -1532.649 444.191 -1020.658 -1739.661 490.077 -866.705 -1951.078 545.304 -722.133 -2168.106 612.243 -591.588 -2391.414 694.015 -481.921 -2620.019 793.951 -402.780 -2850.158 911.239 -360.350 -3077.613 1040.755 -354.690 -3299.432 1176.663 -384.260 -3513.528 1312.780 -448.904 -3717.602 1440.420 -551.581 -3905.507 1540.635 -702.430 -4039.648 1544.079 -918.039 -4025.512 1368.912 -1100.263 -3933.945 1141.780 -1190.774 -3821.717 909.788 -1237.134 -3701.402 678.131 -1259.370 -3577.060 447.586 -1266.006 -3450.436 218.218 -1261.442 -3322.432 -10.063 -1248.349 -3193.562 -237.366 -1228.464 -3064.133 -463.790 -1202.937 -2934.354 -689.436 -1172.713 -2804.361 -914.375 -1138.412 -2570.119 -1317.706 -1068.059 1 
-10905.430 1.943 2122.703 -156.961 -2053.229 515.249 -204.818 -2139.521 272.480 -248.829 -2224.998 28.701 -287.747 -2309.438 -216.301 -319.708 -2392.507 -462.765 -341.336 -2473.584 -710.990 -346.161 -2551.412 -961.075 -316.985 -2622.197 -1211.179 -193.386 -2666.306 -1430.272 54.755 -2634.795 -1457.815 289.609 -2573.626 -1360.702 507.921 -2509.812 -1230.709 719.040 -2447.759 -1088.425 927.753 -2389.094 -941.221 1137.040 -2334.981 -793.093 1349.112 -2286.593 -646.971 1565.910 -2245.441 -505.669 1789.278 -2213.540 -372.487 2020.887 -2193.612 -251.722 2262.030 -2189.623 -149.674 2512.384 -2206.690 -75.224 2767.892 -2246.177 -34.271 3023.041 -2304.423 -27.327 3273.384 -2376.466 -53.555 3515.147 -2457.015 -113.604 3743.528 -2539.026 -211.568 3946.832 -2608.089 -359.907 4068.539 -2612.050 -582.763 3998.140 -2482.564 -788.595 3841.946 -2309.345 -905.916 3666.150 -2129.502 -978.834 3483.568 -1947.978 -1027.286 3298.006 -1765.877 -1059.876 3110.997 -1583.551 -1081.069 2923.284 -1401.136 -1093.583 2735.263 -1218.689 -1099.187 2547.162 -1036.235 -1099.055 2359.117 -853.788 -1094.148 2171.215 -671.351 -1085.102 1833.502 -342.994 -1060.078 0 
-359295.151 0.881 684.563 1335.926 -343.321 22.813 1090.191 -392.310 -53.914 843.729 -443.076 -127.065 596.380 -496.099 -195.459 347.969 -552.059 -257.321 98.299 -612.125 -309.417 -152.573 -678.347 -345.480 -402.495 -755.441 -348.581 -619.946 -852.279 -256.053 -646.700 -929.452 -18.031 -552.042 -963.680 223.210 -427.075 -980.342 452.854 -292.184 -987.991 677.380 -154.815 -989.856 900.535 -19.191 -987.509 1124.749 111.420 -981.839 1351.853 233.679 -973.351 1583.460 343.582 -962.370 1821.050 435.922 -949.134 2065.840 503.171 -933.839 2318.473 535.157 -916.846 2577.701 526.550 -899.535 2838.751 479.368 -884.434 3095.826 397.376 -874.602 3344.281 283.216 -874.255 3579.889 137.688 -890.748 3796.753 -40.829 -941.005 3980.363 -239.496 -1073.141 4067.336 -335.454 -1279.851 3957.099 -326.504 -1463.878 3772.112 -275.197 -1627.136 3573.923 -201.955 -1777.892 3372.570 -114.888 -1920.320 3170.605 -18.051 -2056.708 2968.900 86.150 -2188.486 2767.790 196.170 -2316.597 2567.408 310.996 -2441.673 2367.802 429.805 -2564.231 2168.966 552.058 -2684.616 1970.890 779.362 -2896.744 1616.166 0 
-19219.391 1.035 751.284 767.187 -15.716 -6.431 710.531 -68.090 -256.871 653.487 -116.488 -508.019 596.020 -159.633 -760.024 538.115 -195.621 -1013.043 479.803 -221.013 -1267.231 421.313 -229.220 -1522.446 363.912 -202.752 -1776.254 318.835 -80.082 -1995.672 330.090 170.228 -2018.991 374.965 407.391 -1918.648 430.381 627.272 -1787.451 491.850 839.128 -1646.014 558.108 1047.674 -1501.825 628.788 1255.778 -1359.108 703.894 1465.503 -1221.114 783.719 1678.573 -1091.151 868.722 1896.534 -973.187 959.432 2120.667 -872.390 1056.363 2351.728 -796.264 1159.395 2588.781 -755.019 1265.933 2827.883 -754.205 1371.486 3064.445 -792.138 1471.352 3295.121 -865.382 1559.959 3517.372 -971.671 1628.338 3728.192 -1110.810 1655.748 3919.826 -1285.830 1574.497 4049.260 -1488.655 1349.032 4018.230 -1599.523 1112.442 3908.061 -1606.851 888.075 3777.863 -1571.177 672.938 3640.138 -1513.016 464.514 3498.810 -1440.615 261.216 3355.533 -1358.117 61.974 3211.142 -1267.994 -133.953 3066.103 -1171.836 -327.074 2920.691 -1070.687 -517.826 2775.090 -965.398 -706.499 2629.413 -856.526 -1041.671 2367.239 -653.010 0 
-31023.931 1.901 856.574 4.635 1178.072 3.380 -87.955 1000.706 172.618 -177.239 821.071 341.235 -262.109 638.549 509.023 -340.890 452.282 675.652 -410.521 260.843 840.453 -465.025 61.893 1001.919 -488.069 -149.029 1154.871 -417.155 -367.491 1266.540 -191.280 -473.132 1232.677 48.135 -472.175 1127.756 279.435 -437.714 1009.673 507.152 -389.549 889.295 734.299 -335.162 770.474 962.916 -278.626 655.542 1194.574 -222.832 546.505 1430.668 -170.381 445.660 1672.453 -124.120 355.949 1920.883 -87.516 281.338 2176.244 -65.331 227.688 2436.812 -63.825 202.936 2697.459 -86.720 210.676 2952.223 -134.101 247.989 3196.299 -205.559 310.201 3425.111 -302.323 392.817 3631.977 -429.010 490.987 3800.437 -598.211 596.340 3862.497 -832.563 671.971 3724.590 -1040.259 627.998 3519.768 -1157.915 516.775 3306.140 -1232.093 384.770 3091.801 -1282.817 242.922 2878.439 -1318.572 95.091 2666.471 -1343.709 -56.903 2455.958 -1360.845 -212.013 2246.853 -1371.671 -369.581 2039.085 -1377.301 -529.181 1832.551 -1378.639 -690.469 1627.176 -1376.280 -853.221 1260.154 -1364.284 -1149.271 0 
-547769.360 0.612 886.469 -2203.023 -31.890 -18.477 -1991.734 -157.451 -109.385 -1778.501 -282.177 -196.831 -1562.811 -405.819 -279.662 -1343.970 -527.992 -356.141 -1120.854 -647.964 -423.095 -891.752 -764.189 -474.350 -654.084 -871.784 -493.082 -421.578 -943.518 -415.499 -335.448 -904.443 -182.302 -368.299 -817.225 61.916 -436.162 -723.063 296.776 -517.728 -629.068 527.379 -605.056 -537.762 756.964 -693.795 -450.773 987.679 -780.796 -369.607 1221.154 -863.126 -296.100 1458.808 -937.481 -232.666 1701.904 -999.731 -182.579 1951.384 -1044.076 -150.677 2207.501 -1062.749 -143.415 2468.479 -1051.155 -163.264 2729.232 -1009.501 -206.968 2983.981 -938.877 -269.722 3228.160 -838.742 -346.596 3457.523 -705.211 -431.521 3665.940 -526.812 -512.818 3838.194 -285.387 -545.635 3909.818 -84.050 -453.683 3786.946 19.083 -308.971 3595.667 75.974 -151.735 3394.160 107.997 10.660 3191.090 124.138 175.963 2988.431 128.998 343.203 2786.760 125.342 511.858 2586.235 114.956 681.613 2386.872 99.020 852.269 2188.645 78.491 1023.671 1991.486 53.998 1195.719 1795.343 1.589 1506.772 1444.639 0 
-518154.788 1.679 1107.822 244.842 440.458 -2088.880 285.782 482.411 -1833.466 328.848 527.696 -1578.973 374.635 577.385 -1325.783 423.998 633.067 -1074.527 478.424 697.578 -826.469 540.579 776.237 -584.452 616.851 882.552 -357.971 722.360 1056.373 -203.445 822.962 1271.789 -285.913 881.217 1437.553 -479.453 920.849 1580.595 -695.321 951.004 1715.322 -918.044 975.270 1848.203 -1142.601 995.449 1983.198 -1366.298 1012.609 2123.361 -1587.041 1027.411 2271.614 -1802.594 1040.328 2431.090 -2010.075 1051.711 2605.257 -2205.422 1061.819 2798.154 -2382.251 1070.880 3013.364 -2530.958 1079.788 3249.028 -2644.553 1090.477 3498.877 -2722.033 1105.529 3756.799 -2764.448 1128.716 4017.469 -2771.990 1166.767 4274.669 -2742.304 1235.066 4514.858 -2666.469 1375.148 4671.950 -2524.370 1569.735 4600.963 -2378.817 1734.321 4417.447 -2292.799 1876.942 4204.490 -2239.194 2006.818 3979.681 -2204.150 2128.353 3748.660 -2181.464 2243.909 3513.872 -2167.836 2354.941 3276.604 -2161.225 2462.401 3037.603 -2160.277 2566.920 2797.327 -2164.087 2669.015 2556.106 -2171.900 2769.024 2314.150 -2183.216 2944.684 1877.271 -2211.057 0 
-660378.694 1.388 108.300 3.265 45.175 98.374 -51.916 -30.450 343.137 -106.042 -102.392 589.240 -158.827 -169.441 837.007 -209.852 -229.780 1086.852 -258.362 -280.105 1339.381 -302.903 -314.022 1595.288 -339.440 -314.295 1854.284 -350.758 -217.475 2090.339 -308.459 25.045 2142.499 -253.483 269.024 2066.470 -200.687 500.523 1955.782 -151.462 726.392 1832.388 -106.310 950.517 1704.320 -65.772 1175.388 1576.019 -30.561 1402.861 1450.784 -1.748 1634.545 1331.817 19.159 1871.900 1222.850 30.074 2116.103 1128.671 27.930 2367.733 1056.163 8.811 2625.468 1014.709 -27.987 2884.587 1009.817 -78.934 3139.505 1040.854 -139.357 3385.837 1105.807 -204.042 3619.686 1204.164 -265.616 3835.689 1338.447 -308.522 4020.529 1517.612 -279.620 4114.446 1751.785 -126.490 4017.851 1928.731 55.813 3846.179 2002.625 238.277 3660.324 2029.629 419.003 3470.667 2031.534 598.134 3279.962 2017.401 775.953 3089.196 1991.854 952.704 2898.778 1957.671 1128.573 2708.890 1916.649 1303.694 2519.616 1869.972 1478.187 2330.974 1818.604 1652.133 2142.975 1763.181 1964.076 1806.141 1654.883 1 
-1009168.617 1.801 387.032 -418.749 -35.801 45.285 -280.999 -148.265 237.767 -139.919 -260.533 427.937 5.503 -372.437 615.020 156.734 -483.686 797.831 316.335 -593.665 974.150 488.906 -700.953 1139.473 685.222 -800.738 1280.599 926.122 -864.836 1336.122 1121.030 -813.887 1185.321 1220.159 -708.911 967.417 1285.429 -590.874 742.833 1337.851 -466.445 518.255 1386.027 -337.452 295.293 1434.959 -204.557 74.803 1488.398 -68.018 -142.381 1549.896 72.117 -355.081 1623.340 215.796 -561.504 1713.274 362.757 -758.832 1825.500 512.181 -942.292 1966.510 661.808 -1104.277 2137.363 807.356 -1238.984 2333.563 944.003 -1345.638 2550.274 1067.280 -1425.564 2784.048 1171.797 -1480.060 3032.524 1248.404 -1509.579 3292.112 1275.122 -1512.237 3525.875 1180.542 -1482.199 3579.465 936.032 -1444.355 3503.934 686.727 -1426.815 3384.081 453.968 -1421.988 3243.178 233.124 -1425.059 3089.782 20.871 -1433.694 2927.963 -184.829 -1446.587 2760.040 -385.339 -1462.891 2587.453 -581.598 -1482.026 2411.126 -774.250 -1503.595 2231.782 -963.850 -1527.254 2049.891 -1150.763 -1552.773 1717.267 -1481.457 -1602.750 1 
-24865.354 1.537 252.470 202.809 -432.413 -413.592 219.819 -219.105 -262.320 235.274 -7.909 -107.953 248.740 200.411 50.451 259.596 404.665 214.248 266.735 602.598 385.794 268.115 789.553 569.285 258.491 951.629 774.353 220.628 1022.118 1016.885 151.167 862.015 1198.181 91.675 620.918 1279.798 41.377 368.297 1327.587 -2.748 112.414 1362.840 -41.921 -144.791 1394.195 -76.581 -402.501 1426.688 -106.753 -660.097 1464.119 -132.075 -916.813 1510.132 -151.832 -1171.411 1568.763 -164.913 -1421.755 1644.795 -169.560 -1663.895 1744.425 -163.477 -1890.804 1874.757 -146.574 -2095.339 2037.239 -121.772 -2273.682 2227.294 -92.964 -2423.863 2439.814 -64.875 -2543.396 2671.043 -44.769 -2626.873 2918.243 -48.455 -2659.068 3177.196 -125.234 -2589.424 3409.031 -299.120 -2411.730 3456.753 -477.716 -2240.246 3373.912 -647.135 -2086.624 3246.389 -810.143 -1945.448 3097.618 -968.687 -1813.284 2936.210 -1123.934 -1688.064 2766.261 -1276.642 -1568.402 2590.109 -1427.324 -1453.341 2409.207 -1576.327 -1342.220 2224.486 -1723.938 -1234.464 2036.679 -1870.348 -1129.692 1846.260 -2131.372 -947.549 1498.144 0 
-47996.135 1.818 109.609 -23.177 53.784 -92.651 83.873 292.763 -102.765 194.116 530.364 -110.787 308.551 766.047 -116.112 428.635 998.950 -117.863 556.939 1227.386 -114.485 698.152 1447.731 -103.091 863.591 1648.544 -76.294 1079.312 1768.435 -10.608 1276.560 1651.369 92.904 1394.597 1434.337 178.304 1483.449 1198.788 250.781 1561.688 957.264 315.670 1637.130 713.473 375.221 1714.431 469.258 430.496 1797.150 226.003 481.996 1888.720 -14.809 529.802 1992.916 -251.169 573.677 2114.113 -480.051 613.029 2257.797 -696.385 646.705 2429.803 -891.928 672.941 2630.137 -1059.399 691.384 2853.185 -1195.894 704.057 3093.041 -1300.392 713.992 3344.883 -1371.059 725.192 3603.936 -1402.904 744.120 3860.805 -1381.328 784.854 4060.662 -1263.057 887.627 4046.581 -1073.247 1054.549 3906.460 -916.035 1208.873 3727.878 -785.758 1349.234 3532.084 -672.229 1481.185 3326.466 -570.261 1607.596 3114.418 -476.947 1730.039 2897.821 -390.432 1849.491 2677.820 -309.460 1966.594 2455.139 -233.182 2081.775 2230.332 -160.878 2195.379 2003.757 -92.069 2307.635 1592.360 24.293 2506.901 1 
