stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 spike 
-226301.453 1.917 117.834 -17.295 -4.998 -116.450 -319.634 -128.326 -164.213 -621.973 -251.654 -211.976 -924.312 -374.982 -259.739 -1226.651 -498.310 -307.502 -1528.990 -621.638 -355.265 -1831.329 -744.966 -403.028 -2133.668 -868.294 -450.791 -2436.007 -991.622 -498.553 -2752.089 -1120.556 -548.487 1 
-12193.893 1.876 1196.502 -1160.572 231.851 -175.879 -1460.846 333.738 -84.476 -1761.120 435.625 6.928 -2061.394 537.512 98.331 -2361.668 639.399 189.734 -2661.942 741.286 281.137 -2962.216 843.173 372.541 -3262.490 945.060 463.944 -3562.765 1046.947 555.347 -3876.687 1153.465 650.905 0 
-31783.039 1.442 1032.503 7.779 -1032.463 12.863 278.229 -1024.139 201.775 548.679 -1015.816 390.686 819.129 -1007.492 579.598 1089.579 -999.168 768.510 1360.028 -990.845 957.421 1630.478 -982.521 1146.333 1900.928 -974.197 1335.245 2171.378 -965.874 1524.156 2454.121 -957.172 1721.655 0 
-21027.189 1.813 325.280 -340.061 -8.917 -78.846 -285.409 -112.716 229.600 -230.756 -216.515 538.046 -176.104 -320.314 846.492 -121.452 -424.113 1154.938 -66.799 -527.912 1463.383 -12.147 -631.711 1771.829 42.506 -735.510 2080.275 97.158 -839.310 2388.721 154.295 -947.827 2711.187 0 
-470065.091 1.031 1388.045 81.030 80.922 -1383.313 -223.263 -13.679 -1469.081 -527.556 -108.280 -1554.849 -831.850 -202.881 -1640.617 -1136.143 -297.482 -1726.386 -1440.436 -392.083 -1812.154 -1744.730 -486.684 -1897.922 -2049.023 -581.285 -1983.690 -2353.317 -675.886 -2069.459 -2671.442 -774.787 -2159.126 0 
-96572.967 0.670 415.303 25.578 -396.446 121.049 233.675 -495.400 357.277 441.772 -594.353 593.505 649.869 -693.306 829.733 857.967 -792.260 1065.962 1066.064 -891.213 1302.190 1274.161 -990.166 1538.418 1482.258 -1089.120 1774.646 1690.356 -1188.073 2010.874 1907.912 -1291.524 2257.840 0 
-196360.792 1.620 233.120 -8.734 366.959 76.573 11.528 156.066 -176.436 31.791 -54.826 -429.445 52.054 -265.719 -682.455 72.317 -476.612 -935.464 92.580 -687.505 -1188.473 112.843 -898.398 -1441.482 133.106 -1109.290 -1694.491 153.368 -1320.183 -1947.500 174.552 -1540.662 -2212.010 1 
-6748522.957 1.182 86.786 3.343 19.918 96.445 -280.727 -89.612 -30.863 -564.798 -199.141 -158.170 -848.869 -308.671 -285.477 -1132.939 -418.200 -412.785 -1417.010 -527.730 -540.092 -1701.081 -637.259 -667.399 -1985.151 -746.789 -794.707 -2269.222 -856.318 -922.014 -2566.205 -970.826 -1055.108 1 
-304974.837 1.844 636.036 -592.642 -229.554 24.948 -600.441 -367.785 -274.604 -608.239 -506.017 -574.156 -616.037 -644.248 -873.707 -623.836 -782.479 -1173.259 -631.634 -920.711 -1472.811 -639.432 -1058.942 -1772.363 -647.231 -1197.173 -2071.915 -655.029 -1335.405 -2371.466 -663.182 -1479.919 -2684.634 1 
-16437.592 0.549 1136.218 -3.171 99.210 -1131.874 -122.018 335.239 -1329.525 -240.866 571.268 -1527.175 -359.713 807.297 -1724.825 -478.560 1043.326 -1922.475 -597.407 1279.355 -2120.125 -716.255 1515.384 -2317.776 -835.102 1751.413 -2515.426 -953.949 1987.442 -2713.076 -1078.198 2234.200 -2919.710 0 
-170359.793 0.509 1732.951 252.978 -7.377 -1728.852 -43.884 136.745 -1730.281 -340.745 280.867 -1731.711 -637.607 424.989 -1733.141 -934.469 569.111 -1734.571 -1231.330 713.233 -1736.001 -1528.192 857.354 -1737.431 -1825.054 1001.476 -1738.861 -2121.915 1145.598 -1740.291 -2432.271 1296.271 -1741.785 0 
-33103.125 0.573 54.308 -5.384 -135.100 -16.012 128.428 166.283 -28.748 262.239 467.667 -41.484 396.051 769.051 -54.220 529.863 1070.435 -66.956 663.675 1371.819 -79.692 797.486 1673.203 -92.428 931.298 1974.586 -105.164 1065.110 2275.970 -117.900 1205.004 2591.053 -131.215 1 
-4921615.484 1.952 2838.841 2857.776 -589.834 25.720 2798.940 -510.645 -289.189 2740.104 -431.456 -604.098 2681.268 -352.267 -919.006 2622.433 -273.077 -1233.915 2563.597 -193.888 -1548.823 2504.761 -114.699 -1863.732 2445.925 -35.510 -2178.641 2387.089 43.679 -2493.549 2325.579 126.468 -2822.772 0 
-452726.743 1.713 706.395 705.145 41.564 6.066 1034.825 34.448 18.731 1364.505 27.332 31.395 1694.185 20.216 44.059 2023.865 13.100 56.723 2353.545 5.983 69.388 2683.225 -1.133 82.052 3012.906 -8.249 94.716 3342.586 -15.365 107.380 3687.251 -22.804 120.620 1 
-365056.921 1.870 92.305 80.652 -3.862 -61.958 110.401 -178.755 216.300 140.149 -353.648 494.558 169.897 -528.541 772.816 199.646 -703.434 1051.074 229.394 -878.327 1329.332 259.142 -1053.220 1607.590 288.891 -1228.113 1885.848 318.639 -1403.006 2164.106 349.740 -1585.848 2455.012 1 
-490156.214 0.779 729.541 -13.730 -709.879 -167.668 -182.333 -973.326 -62.459 -350.935 -1236.773 42.750 -519.538 -1500.220 147.959 -688.140 -1763.667 253.168 -856.743 -2027.114 358.377 -1025.345 -2290.561 463.586 -1193.948 -2554.007 568.794 -1362.550 -2817.454 674.003 -1538.817 -3092.876 783.995 1 
-2207773.480 1.547 89.596 4.183 -23.914 -106.017 -220.780 -143.059 103.973 -445.743 -262.204 313.964 -670.707 -381.349 523.955 -895.670 -500.494 733.945 -1120.633 -619.639 943.936 -1345.596 -738.784 1153.927 -1570.559 -857.929 1363.918 -1795.522 -977.074 1573.908 -2030.711 -1101.634 1793.444 1 
-3522089.045 0.865 2043.164 -2001.832 -383.786 -141.062 -2027.996 -709.128 -92.400 -2054.160 -1034.470 -43.737 -2080.325 -1359.812 4.925 -2106.489 -1685.154 53.588 -2132.654 -2010.496 102.250 -2158.818 -2335.838 150.912 -2184.982 -2661.180 199.575 -2211.147 -2986.522 248.237 -2238.501 -3326.652 299.111 0 
-7772881.396 1.430 1037.304 1005.039 -47.151 252.337 1113.429 240.159 131.488 1221.818 527.470 10.640 1330.208 814.780 -110.209 1438.598 1102.090 -231.058 1546.988 1389.401 -351.906 1655.378 1676.711 -472.755 1763.767 1964.021 -593.604 1872.157 2251.332 -714.453 1985.474 2551.702 -840.794 1 
-567730.785 0.722 967.747 -5.132 2382.734 6.232 67.988 2081.630 -107.302 141.108 1780.526 -220.835 214.228 1479.422 -334.368 287.349 1178.318 -447.902 360.469 877.214 -561.435 433.589 576.110 -674.969 506.709 275.006 -788.502 579.829 -26.098 -902.036 656.273 -340.889 -1020.730 0 
-174786.744 1.146 126.417 96.546 68.687 47.521 226.185 -231.403 92.679 355.825 -531.494 137.838 485.464 -831.584 182.996 615.104 -1131.675 228.155 744.743 -1431.765 273.313 874.383 -1731.856 318.472 1004.022 -2031.946 363.630 1133.662 -2332.037 408.789 1269.194 -2645.768 456.000 1 
-4683812.123 1.909 111.318 -3.520 -316.889 25.218 -115.618 -7.511 0.332 -227.717 301.866 -24.553 -339.816 611.244 -49.439 -451.914 920.622 -74.325 -564.013 1230.000 -99.211 -676.112 1539.377 -124.096 -788.210 1848.755 -148.982 -900.309 2158.133 -173.868 -1017.503 2481.573 -199.885 1 
-19248.214 0.910 1130.424 157.630 1568.275 -6.831 367.837 1316.162 27.114 578.043 1064.049 61.060 788.249 811.935 95.005 998.455 559.822 128.950 1208.661 307.709 162.895 1418.868 55.596 196.840 1629.074 -196.518 230.785 1839.280 -448.631 264.731 2059.041 -712.204 300.219 0 
-128170.719 1.405 57.153 3.700 -11.170 -80.493 -186.029 165.417 123.762 -375.758 342.004 328.016 -565.487 518.591 532.271 -755.216 695.178 736.525 -944.945 871.765 940.780 -1134.674 1048.352 1145.034 -1324.403 1224.939 1349.289 -1514.132 1401.526 1553.543 -1712.485 1586.140 1767.082 1 
-2099785.042 1.097 905.258 -17.358 53.602 -903.503 -7.656 352.416 -1043.202 2.046 651.230 -1182.902 11.748 950.044 -1322.601 21.450 1248.858 -1462.301 31.151 1547.673 -1602.000 40.853 1846.487 -1741.700 50.555 2145.301 -1881.399 60.257 2444.115 -2021.099 70.400 2756.512 -2167.148 1 
-106755.432 1.825 1241.168 745.847 161.125 -978.902 760.020 489.982 -955.412 774.194 818.840 -931.923 788.368 1147.698 -908.433 802.541 1476.555 -884.944 816.715 1805.413 -861.454 830.888 2134.271 -837.964 845.062 2463.128 -814.475 859.236 2791.986 -790.985 874.054 3135.792 -766.428 0 
-3442515.652 0.757 1438.316 -1283.299 13.471 -649.396 -1535.840 42.705 -859.797 -1788.381 71.940 -1070.197 -2040.922 101.174 -1280.598 -2293.463 130.409 -1490.999 -2546.003 159.643 -1701.399 -2798.544 188.878 -1911.800 -3051.085 218.113 -2122.201 -3303.626 247.347 -2332.601 -3567.646 277.911 -2552.566 1 
-10712.260 1.558 3285.482 -80.822 -2684.950 -1891.798 217.490 -2825.025 -1908.814 515.801 -2965.099 -1925.830 814.112 -3105.173 -1942.846 1112.424 -3245.248 -1959.862 1410.735 -3385.322 -1976.878 1709.046 -3525.397 -1993.894 2007.357 -3665.471 -2010.910 2305.669 -3805.545 -2027.926 2617.540 -3951.987 -2045.716 0 
-16296.686 1.030 875.241 -8.909 1687.076 -3.345 117.272 1405.852 114.518 243.453 1124.628 232.381 369.634 843.405 350.244 495.815 562.181 468.106 621.995 280.957 585.969 748.176 -0.267 703.832 874.357 -281.490 821.694 1000.538 -562.714 939.557 1132.454 -856.721 1062.777 0 
-184095.592 1.443 1981.239 10.763 2210.679 4.954 -281.231 2065.578 55.793 -573.226 1920.476 106.631 -865.221 1775.374 157.470 -1157.216 1630.273 208.308 -1449.211 1485.171 259.147 -1741.205 1340.070 309.985 -2033.200 1194.968 360.824 -2325.195 1049.866 411.663 -2630.462 898.169 464.812 0 
-113913.293 0.981 1470.059 -770.277 -199.664 -1236.075 -634.295 -12.550 -1471.441 -498.312 174.564 -1706.806 -362.329 361.679 -1942.172 -226.347 548.793 -2177.537 -90.364 735.907 -2412.903 45.619 923.022 -2648.268 181.601 1110.136 -2883.634 317.584 1297.251 -3118.999 459.748 1492.870 -3365.063 0 
-192029.302 1.237 177.376 -663.456 -31.827 -111.902 -335.180 -22.955 -144.405 -6.905 -14.084 -176.909 321.371 -5.212 -209.412 649.646 3.659 -241.916 977.922 12.531 -274.419 1306.197 21.402 -306.923 1634.473 30.274 -339.426 1962.748 39.145 -371.930 2305.946 48.420 -405.911 1 
-21251.061 1.992 274.917 198.483 178.745 -65.068 186.446 327.050 229.484 174.408 475.354 524.036 162.370 623.658 818.588 150.332 771.962 1113.140 138.294 920.267 1407.692 126.256 1068.571 1702.245 114.219 1216.875 1996.797 102.181 1365.179 2291.349 89.596 1520.225 2599.290 0 
-989300.382 0.908 141.962 5.170 671.321 12.855 5.005 350.161 -63.015 4.841 29.001 -138.884 4.676 -292.159 -214.753 4.511 -613.319 -290.623 4.346 -934.479 -366.492 4.182 -1255.639 -442.362 4.017 -1576.800 -518.231 3.852 -1897.960 -594.100 3.680 -2233.718 -673.419 1 
-24962.910 1.881 173.127 -698.752 -272.647 5.248 -372.206 -225.982 14.723 -45.659 -179.316 24.197 280.887 -132.650 33.672 607.433 -85.985 43.146 933.980 -39.319 52.620 1260.526 7.346 62.095 1587.073 54.012 71.569 1913.619 100.677 81.044 2255.009 149.464 90.949 1 
-42561.715 1.935 2844.679 2844.025 -18.344 58.175 2869.381 -77.286 381.877 2894.737 -136.229 705.579 2920.094 -195.171 1029.281 2945.450 -254.114 1352.982 2970.807 -313.056 1676.684 2996.163 -371.999 2000.386 3021.519 -430.942 2324.088 3046.876 -489.884 2647.789 3073.385 -551.506 2986.205 0 
-121987.918 1.880 1842.956 -732.901 2136.163 -770.440 -854.243 1836.505 -836.632 -975.584 1536.847 -902.824 -1096.926 1237.189 -969.015 -1218.267 937.531 -1035.207 -1339.609 637.873 -1101.399 -1460.951 338.215 -1167.590 -1582.292 38.558 -1233.782 -1703.634 -261.100 -1299.974 -1830.491 -574.379 -1369.174 0 
-530694.302 0.753 450.680 -16.261 -227.152 388.909 20.328 -528.427 259.314 56.917 -829.701 129.719 93.506 -1130.976 0.124 130.094 -1432.251 -129.471 166.683 -1733.525 -259.066 203.272 -2034.800 -388.661 239.861 -2336.075 -518.256 276.450 -2637.349 -647.850 314.702 -2952.318 -783.336 1 
-27655.743 0.585 618.480 -200.618 683.217 -307.416 -50.848 631.384 -17.964 98.922 579.552 271.487 248.692 527.719 560.939 398.462 475.886 850.391 548.232 424.054 1139.843 698.002 372.221 1429.295 847.772 320.389 1718.746 997.542 268.556 2008.198 1154.119 214.367 2310.807 0 
-39440.173 0.827 421.973 3.294 -420.803 -31.234 -61.773 -740.603 -80.163 -126.840 -1060.404 -129.092 -191.906 -1380.204 -178.020 -256.973 -1700.005 -226.949 -322.040 -2019.805 -275.877 -387.107 -2339.605 -324.806 -452.174 -2659.406 -373.735 -517.240 -2979.206 -422.663 -585.265 -3313.543 -473.816 0 
-1060256.452 1.376 286.939 -37.482 446.748 603.403 98.799 296.531 343.091 235.080 146.314 82.779 371.362 -3.903 -177.532 507.643 -154.120 -437.844 643.925 -304.337 -698.156 780.206 -454.554 -958.468 916.488 -604.770 -1218.780 1052.769 -754.987 -1479.091 1195.246 -912.032 -1751.236 1 
-1073913.506 1.420 2844.768 33.654 -2844.261 -41.874 56.131 -3144.709 -176.505 78.609 -3445.158 -311.136 101.086 -3745.606 -445.767 123.563 -4046.055 -580.397 146.041 -4346.503 -715.028 168.518 -4646.952 -849.659 190.995 -4947.400 -984.290 213.473 -5247.849 -1118.921 236.972 -5561.954 -1259.671 0 
-1650677.507 1.405 33.721 32.994 -3.428 -6.064 217.390 269.595 12.815 401.786 542.619 31.695 586.182 815.642 50.574 770.577 1088.665 69.454 954.973 1361.689 88.333 1139.369 1634.712 107.213 1323.765 1907.735 126.092 1508.161 2180.758 144.972 1700.939 2466.192 164.710 1 
-239643.759 0.512 1127.418 -4.237 21.675 1701.528 -208.723 94.245 1452.894 -413.209 166.815 1204.259 -617.695 239.384 955.625 -822.181 311.954 706.990 -1026.667 384.524 458.355 -1231.153 457.094 209.721 -1435.638 529.663 -38.914 -1640.124 602.233 -287.548 -1853.905 678.101 -547.485 0 
-3282012.865 0.638 1104.087 844.591 -9.764 -711.041 713.032 117.121 -985.799 581.473 244.006 -1260.558 449.915 370.891 -1535.317 318.356 497.776 -1810.076 186.797 624.661 -2084.835 55.238 751.547 -2359.594 -76.321 878.432 -2634.352 -207.880 1005.317 -2909.111 -345.419 1137.970 -3196.359 1 
-6179282.305 0.923 620.673 -3.760 620.516 -13.429 -201.313 861.143 95.985 -398.866 1101.770 205.400 -596.419 1342.397 314.814 -793.972 1583.024 424.229 -991.524 1823.651 533.643 -1189.077 2064.278 643.058 -1386.630 2304.905 752.472 -1584.183 2545.532 861.887 -1790.715 2797.097 976.275 1 
-767586.455 0.953 356.722 313.492 121.581 119.129 184.438 358.304 309.412 55.383 595.027 499.694 -73.671 831.749 689.976 -202.725 1068.472 880.259 -331.779 1305.195 1070.541 -460.833 1541.918 1260.823 -589.887 1778.641 1451.105 -718.941 2015.364 1641.388 -853.861 2262.846 1840.319 1 
-3471174.114 1.285 1235.184 -315.579 -1194.159 8.557 -425.120 -1505.436 5.854 -534.661 -1816.713 3.150 -644.203 -2127.990 0.446 -753.744 -2439.267 -2.258 -863.285 -2750.544 -4.962 -972.826 -3061.821 -7.666 -1082.367 -3373.098 -10.370 -1191.908 -3684.376 -13.074 -1306.429 -4009.802 -15.901 1 
-12508.011 1.503 60.739 42.110 42.540 -10.311 185.263 313.180 112.819 328.417 583.820 235.949 471.571 854.460 359.079 614.725 1125.100 482.209 757.879 1395.740 605.339 901.032 1666.380 728.469 1044.186 1937.020 851.599 1187.340 2207.660 974.729 1337.001 2490.602 1103.455 1 
-175847.873 1.666 714.896 -1073.504 38.828 34.196 -828.361 -129.903 176.796 -583.218 -298.634 319.395 -338.074 -467.365 461.995 -92.931 -636.096 604.594 152.213 -804.827 747.193 397.356 -973.557 889.793 642.500 -1142.288 1032.392 887.643 -1311.019 1174.992 1143.929 -1487.420 1324.073 0 
-1040299.398 1.252 147.685 -3.857 -789.198 -7.168 33.576 -465.670 46.013 71.010 -142.142 99.194 108.443 181.387 152.375 145.876 504.915 205.556 183.310 828.443 258.737 220.743 1151.971 311.917 258.176 1475.500 365.098 295.610 1799.028 418.279 334.745 2137.262 473.878 1 
-376446.727 1.113 65.099 74.284 16.595 100.489 -151.272 -165.352 -57.372 -376.827 -347.299 -215.232 -602.383 -529.246 -373.093 -827.939 -711.193 -530.954 -1053.494 -893.140 -688.814 -1279.050 -1075.087 -846.675 -1504.606 -1257.033 -1004.535 -1730.162 -1438.980 -1162.396 -1965.970 -1629.198 -1327.432 1 
-162828.429 1.771 729.422 -59.699 210.564 1091.704 167.996 190.978 853.647 395.692 171.392 615.590 623.388 151.807 377.533 851.083 132.221 139.476 1078.779 112.635 -98.581 1306.474 93.049 -336.638 1534.170 73.463 -574.695 1761.866 53.877 -812.751 1999.911 33.401 -1061.629 0 
-6103442.290 1.139 3664.152 -2954.372 -504.175 -2884.987 -3043.843 -508.120 -2567.372 -3133.313 -512.064 -2249.757 -3222.784 -516.009 -1932.141 -3312.255 -519.953 -1614.526 -3401.726 -523.898 -1296.911 -3491.197 -527.842 -979.296 -3580.668 -531.787 -661.681 -3670.139 -535.731 -344.065 -3763.676 -539.855 -12.013 0 
-983425.317 1.087 994.842 85.704 1023.843 -3.741 299.339 922.374 -233.881 512.975 820.905 -464.020 726.610 719.436 -694.159 940.245 617.968 -924.299 1153.880 516.499 -1154.438 1367.515 415.030 -1384.578 1581.150 313.561 -1614.717 1794.785 212.092 -1844.856 2018.131 106.011 -2085.457 0 
-3867967.627 0.652 1810.176 -4.091 1810.913 -1984.006 -225.844 1638.456 -1810.846 -447.597 1465.999 -1637.687 -669.350 1293.542 -1464.527 -891.103 1121.085 -1291.368 -1112.856 948.628 -1118.209 -1334.609 776.170 -945.049 -1556.361 603.713 -771.890 -1778.114 431.256 -598.731 -2009.947 250.960 -417.700 0 
-998895.310 1.658 902.687 1066.311 -192.340 -477.507 765.551 -272.061 -587.450 464.790 -351.782 -697.393 164.029 -431.503 -807.336 -136.732 -511.224 -917.279 -437.493 -590.945 -1027.222 -738.254 -670.666 -1137.165 -1039.015 -750.387 -1247.108 -1339.775 -830.108 -1357.051 -1654.207 -913.453 -1471.992 0 
-69040.555 0.612 1061.079 457.633 -957.314 3.126 582.831 -1231.353 -131.515 708.029 -1505.392 -266.156 833.226 -1779.431 -400.797 958.424 -2053.470 -535.438 1083.622 -2327.509 -670.079 1208.819 -2601.548 -804.720 1334.017 -2875.587 -939.361 1459.215 -3149.626 -1074.002 1590.103 -3436.122 -1214.763 0 
-14436.771 0.993 3094.993 450.232 -2650.331 1533.630 717.738 -2837.952 1579.876 985.244 -3025.574 1626.121 1252.750 -3213.195 1672.367 1520.256 -3400.817 1718.612 1787.763 -3588.438 1764.858 2055.269 -3776.060 1811.103 2322.775 -3963.681 1857.349 2590.281 -4151.303 1903.594 2869.946 -4347.452 1951.942 0 
-4096861.262 0.719 437.149 -449.314 -3.485 158.735 -270.879 248.690 274.788 -92.443 500.866 390.841 85.992 753.042 506.894 264.427 1005.217 622.947 442.862 1257.393 739.000 621.297 1509.569 855.053 799.733 1761.745 971.106 978.168 2013.920 1087.159 1164.714 2277.559 1208.487 1 
-2070793.187 1.206 2133.515 5.462 4.319 2405.246 97.016 -273.871 2253.167 188.571 -552.061 2101.088 280.126 -830.251 1949.009 371.680 -1108.441 1796.930 463.235 -1386.632 1644.852 554.790 -1664.822 1492.773 646.344 -1943.012 1340.694 737.899 -2221.202 1188.615 833.615 -2512.037 1029.624 0 
-4436885.132 1.184 221.186 -305.665 -304.802 -10.954 -6.496 -199.986 -102.668 292.673 -95.170 -194.382 591.842 9.646 -286.096 891.011 114.462 -377.810 1190.180 219.278 -469.525 1489.349 324.095 -561.239 1788.518 428.911 -652.953 2087.687 533.727 -744.667 2400.455 643.307 -840.549 1 
-21621.153 0.582 3130.647 2818.778 3.949 1362.140 2751.194 121.328 1663.062 2683.611 238.708 1963.985 2616.027 356.087 2264.908 2548.443 473.466 2565.831 2480.860 590.846 2866.754 2413.276 708.225 3167.676 2345.692 825.605 3468.599 2278.109 942.984 3769.522 2207.453 1065.699 4084.123 0 
-197758.314 1.512 323.792 93.309 310.025 -4.343 -107.183 527.747 141.603 -307.676 745.469 287.549 -508.168 963.190 433.495 -708.660 1180.912 579.441 -909.152 1398.633 725.386 -1109.644 1616.355 871.332 -1310.137 1834.077 1017.278 -1510.629 2051.798 1163.224 -1720.234 2279.416 1315.804 1 
-21925.248 1.578 339.996 339.683 13.166 6.235 372.285 -236.637 219.392 404.887 -486.439 432.549 437.490 -736.242 645.706 470.092 -986.044 858.863 502.694 -1235.847 1072.020 535.296 -1485.649 1285.176 567.898 -1735.452 1498.333 600.500 -1985.254 1711.490 634.584 -2246.411 1934.336 0 
-20900.484 1.746 800.658 24.520 19.319 800.049 -7.872 272.765 1008.893 -40.264 526.211 1217.737 -72.657 779.657 1426.582 -105.049 1033.102 1635.426 -137.441 1286.548 1844.270 -169.833 1539.994 2053.115 -202.226 1793.440 2261.959 -234.618 2046.886 2470.803 -268.482 2311.852 2689.140 0 
-3159553.998 0.586 455.015 -120.359 -21.403 438.286 -443.453 -33.557 504.332 -766.548 -45.712 570.379 -1089.642 -57.867 636.426 -1412.737 -70.022 702.473 -1735.832 -82.176 768.519 -2058.926 -94.331 834.566 -2382.021 -106.486 900.613 -2705.115 -118.640 966.660 -3042.896 -131.348 1035.709 1 
-9111463.401 0.796 1926.678 1926.053 -3.830 48.930 1973.666 92.240 361.026 2021.279 188.310 673.121 2068.891 284.380 985.216 2116.504 380.450 1297.312 2164.117 476.520 1609.407 2211.730 572.590 1921.503 2259.342 668.660 2233.598 2306.955 764.730 2545.694 2356.732 865.167 2871.976 1 
-2590972.279 0.741 3816.318 -1905.805 -2931.356 -1529.491 -1823.885 -3249.073 -1564.779 -1741.965 -3566.790 -1600.068 -1660.045 -3884.506 -1635.356 -1578.125 -4202.223 -1670.644 -1496.206 -4519.940 -1705.933 -1414.286 -4837.656 -1741.221 -1332.366 -5155.373 -1776.509 -1250.446 -5473.090 -1811.798 -1164.803 -5805.248 -1848.690 0 
-173902.854 1.000 113.830 21.008 3.280 -114.968 -118.794 296.131 -55.021 -258.596 588.982 4.926 -398.398 881.833 64.873 -538.200 1174.684 124.820 -678.003 1467.535 184.767 -817.805 1760.386 244.714 -957.607 2053.237 304.661 -1097.409 2346.088 364.608 -1243.566 2652.250 427.280 1 
-474730.830 1.270 254.913 -727.408 23.945 -53.661 -419.342 118.233 17.788 -111.276 212.521 89.238 196.790 306.810 160.687 504.856 401.098 232.136 812.922 495.386 303.585 1120.989 589.674 375.034 1429.055 683.963 446.483 1737.121 778.251 517.933 2059.190 876.825 592.629 1 
-10398.067 1.360 265.098 89.477 15.259 351.679 -197.669 38.245 190.687 -484.816 61.230 29.694 -771.962 84.216 -131.298 -1059.109 107.201 -292.291 -1346.255 130.186 -453.283 -1633.401 153.172 -614.276 -1920.548 176.157 -775.269 -2207.694 199.143 -936.261 -2507.893 223.173 -1104.572 0 
-206336.800 1.525 28.679 3.597 9.584 26.789 269.799 -40.403 215.305 536.000 -90.389 403.821 802.201 -140.376 592.337 1068.402 -190.363 780.853 1334.604 -240.349 969.369 1600.805 -290.336 1157.885 1867.006 -340.323 1346.400 2133.207 -390.309 1534.916 2411.509 -442.568 1732.001 1 
-290182.780 0.652 584.993 162.998 -637.330 -3.849 246.053 -461.885 263.024 329.107 -286.441 529.897 412.162 -110.996 796.769 495.216 64.449 1063.642 578.271 239.893 1330.515 661.325 415.338 1597.388 744.380 590.783 1864.261 827.434 766.228 2131.133 914.264 949.647 2410.137 0 
-974780.550 1.665 604.145 596.884 230.695 -153.858 429.033 117.564 -414.487 261.182 4.433 -675.116 93.331 -108.698 -935.745 -74.520 -221.829 -1196.373 -242.371 -334.961 -1457.002 -410.222 -448.092 -1717.631 -578.074 -561.223 -1978.260 -745.925 -674.354 -2238.888 -921.405 -792.627 -2511.364 1 
-58717.442 1.262 410.489 -365.245 -828.207 332.100 -288.904 -507.589 348.723 -212.563 -186.971 365.347 -136.223 133.646 381.970 -59.882 454.264 398.594 16.459 774.882 415.217 92.800 1095.500 431.841 169.140 1416.117 448.464 245.481 1736.735 465.087 325.292 2071.927 482.467 0 
-37709.616 0.607 1849.249 5.289 1930.683 102.508 316.673 1836.310 47.426 628.056 1741.936 -7.655 939.440 1647.563 -62.737 1250.824 1553.190 -117.819 1562.207 1458.817 -172.901 1873.591 1364.444 -227.983 2184.974 1270.071 -283.064 2496.358 1175.698 -338.146 2821.895 1077.036 -395.732 0 
-1233177.136 1.010 1676.063 1299.843 -994.686 -360.826 1532.653 -760.942 -368.790 1765.463 -527.199 -376.754 1998.274 -293.455 -384.718 2231.084 -59.712 -392.682 2463.894 174.031 -400.646 2696.704 407.775 -408.610 2929.514 641.518 -416.574 3162.325 875.262 -424.538 3405.717 1119.630 -432.864 0 
-6516984.915 0.943 623.346 -5.324 -629.714 -234.694 -286.111 -470.296 -302.849 -566.897 -310.878 -371.003 -847.684 -151.461 -439.158 -1128.470 7.957 -507.312 -1409.256 167.374 -575.467 -1690.043 326.792 -643.621 -1970.829 486.209 -711.776 -2251.616 645.627 -779.930 -2545.165 812.291 -851.183 1 
-60720.167 1.598 1273.980 1148.609 917.723 20.536 1197.369 592.194 44.063 1246.129 266.666 67.590 1294.888 -58.863 91.117 1343.648 -384.392 114.645 1392.408 -709.920 138.172 1441.168 -1035.449 161.699 1489.928 -1360.978 185.226 1538.688 -1686.506 208.754 1589.664 -2026.832 233.350 0 
-6055045.156 1.544 355.687 355.556 -9.149 -3.039 549.594 -271.679 45.206 743.631 -534.209 93.451 937.668 -796.739 141.696 1131.705 -1059.269 189.940 1325.742 -1321.799 238.185 1519.779 -1584.329 286.430 1713.816 -1846.859 334.675 1907.853 -2109.389 382.920 2110.710 -2383.853 433.358 1 
-2742865.088 0.855 1802.124 -115.567 1684.949 628.683 160.387 1863.807 601.126 436.341 2042.664 573.569 712.295 2221.521 546.012 988.249 2400.379 518.455 1264.203 2579.236 490.898 1540.157 2758.093 463.341 1816.112 2936.951 435.784 2092.066 3115.808 408.227 2380.563 3302.795 379.418 0 
-1911870.087 0.838 1151.186 38.117 -642.193 954.654 344.701 -650.656 1076.450 651.286 -659.119 1198.247 957.870 -667.582 1320.044 1264.454 -676.045 1441.840 1571.039 -684.509 1563.637 1877.623 -692.972 1685.433 2184.207 -701.435 1807.230 2490.792 -709.898 1929.027 2811.312 -718.745 2056.359 1 
-49414.764 1.860 2737.711 -2708.558 -920.342 -16.159 -2626.501 -869.849 299.462 -2544.444 -819.356 615.084 -2462.386 -768.864 930.706 -2380.329 -718.371 1246.328 -2298.272 -667.879 1561.949 -2216.214 -617.386 1877.571 -2134.157 -566.893 2193.193 -2052.100 -516.401 2508.815 -1966.312 -463.613 2838.783 0 
-3939514.301 1.232 1434.192 -17.575 -17.444 1433.979 79.447 -307.581 1557.702 176.468 -597.718 1681.425 273.489 -887.855 1805.148 370.510 -1177.992 1928.871 467.531 -1468.129 2052.595 564.552 -1758.266 2176.318 661.573 -2048.403 2300.041 758.594 -2338.540 2423.764 860.025 -2641.865 2553.111 1 
