stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 spike 
-49118.951 0.784 1132.826 1132.670 18.305 -4.294 3533.170 738.735 -1761.304 0 
-150945.954 1.000 2401.026 437.060 -2360.641 -35.763 -587.103 -3327.182 2681.845 0 
-295561.879 1.486 56.421 -45.485 30.617 -13.305 -554.004 -1759.608 -2443.327 1 
-9619336.013 1.556 2101.310 -2329.431 35.341 -362.461 -4291.079 2263.422 -1108.178 1 
-1924958.182 1.230 710.474 12.970 -749.264 -267.151 2694.734 343.148 -1258.756 1 
-105132.089 1.235 194.945 -117.697 -194.752 3.139 -609.316 -11.312 3018.626 1 
-188126.216 1.182 924.128 725.328 518.901 -242.181 1078.336 -548.493 -3089.032 0 
-71863.262 1.816 926.452 -282.399 1239.419 -3.790 -2902.511 699.665 -1491.132 0 
-244413.229 1.295 600.796 600.728 8.008 4.172 937.114 -3002.644 -433.233 1 
-3560783.686 1.416 2744.027 2375.555 3.326 2396.860 647.062 2475.920 2913.673 0 
-176064.303 0.615 1251.880 -253.544 -1216.198 -154.212 -27.514 968.339 -2286.162 0 
-57711.944 1.154 120.616 -75.740 12.998 -92.966 880.876 -968.707 -2829.688 1 
-10324.427 1.104 801.858 722.745 -8.753 347.187 -209.583 -1057.662 3067.308 0 
-47906.237 1.087 1223.715 12.345 26.173 -1223.373 -1839.975 -2348.830 -1768.147 0 
-1296898.713 0.616 121.791 -18.325 -11.616 -139.000 131.603 -2171.779 2024.267 1 
-932104.357 1.279 187.428 -14.591 -186.468 -12.085 -223.383 2365.413 1665.058 1 
-558791.667 1.699 228.907 22.490 223.586 -43.607 2844.550 -926.050 244.177 1 
-1962103.396 0.607 42.454 34.881 9.421 29.448 984.422 -2726.193 1021.059 1 
-2497093.050 1.457 158.719 -152.027 5.783 45.235 -2170.099 -1599.775 1693.892 1 
-83043.107 1.316 3028.460 -2020.914 2229.379 -342.558 -4581.605 961.538 754.685 0 
-463171.321 1.854 136.827 104.701 -30.946 -82.472 1921.389 -1693.138 1735.566 1 
-48399.590 0.697 485.603 -173.006 -17.873 551.759 -345.090 -2368.354 -1401.221 0 
-27092.540 1.796 2251.310 -2236.596 -26.934 255.558 -3501.849 -1876.055 2340.837 0 
-301366.232 1.991 45.943 44.564 10.488 3.849 2841.564 69.829 1245.532 1 
-2038960.351 1.507 1083.795 752.282 -1867.986 4.330 -1762.885 -3534.381 -511.003 1 
-56999.645 1.060 1988.643 2350.697 106.846 -523.619 4101.692 743.275 1904.853 0 
-2868823.189 0.741 39.842 -32.529 -22.704 3.709 1904.076 951.312 -2157.160 1 
-30511.516 1.077 881.860 -242.875 310.803 1906.725 -2292.029 -1962.603 1939.775 0 
-1734657.289 1.727 1519.649 -135.940 -1513.299 27.941 1592.005 -3795.591 -1055.503 1 
-8892967.262 1.617 47.108 -16.641 -102.092 3.162 -829.420 1417.982 -2526.120 1 
-54668.373 0.791 208.565 7.544 134.733 -159.026 -1163.225 -2596.415 574.889 0 
-7990400.562 1.645 1410.818 -6.963 -164.993 1813.642 792.190 -3103.344 1503.881 1 
-47358.696 1.455 1536.472 -1810.482 -6.627 375.319 -3072.076 -2707.298 -319.851 0 
-1328194.943 0.793 1356.339 674.571 -3.938 -1176.688 1364.337 2573.483 323.187 0 
-28612.188 1.425 120.201 25.146 -52.739 105.045 1909.038 -1972.137 1566.334 1 
-26727.243 1.526 2283.441 9.723 2854.923 25.712 -2298.956 918.614 -512.077 0 
-148661.462 1.135 340.343 154.948 -2145.041 28.333 -338.647 462.657 1553.055 1 
-464340.415 0.882 999.262 -298.163 580.971 -854.031 -2614.577 268.791 -2830.207 0 
-13835.093 1.785 474.802 360.544 303.971 -55.191 -2147.452 313.718 1699.336 0 
-256003.459 1.222 1076.035 -1182.042 84.228 -59.540 737.796 2466.437 28.786 0 
-14212.721 1.617 64.740 -13.155 -27.456 57.135 -287.044 2468.694 1807.200 1 
-139379.578 1.699 1470.549 42.093 -1816.440 593.793 -771.566 -1117.820 3460.566 0 
-200480.259 0.826 114.370 -18.525 84.948 77.299 -2074.911 -1254.019 1906.765 1 
-23913.121 0.506 523.983 -5.624 508.982 -124.354 -2732.894 1381.904 -1205.330 0 
-6030876.108 1.372 2769.695 -2923.456 -500.650 -7.347 -2716.163 -1876.877 2718.737 0 
-100637.713 1.448 298.086 -6.374 40.994 -295.185 -563.450 3030.427 53.324 1 
-76081.471 1.735 2782.243 -21.975 -2963.544 -19.103 2286.088 -4786.314 -866.958 0 
-1620925.271 0.810 137.226 136.669 -11.832 -3.561 339.178 -1512.129 2656.627 1 
-3390464.122 1.663 310.624 267.671 -8.091 -186.717 522.722 2628.332 -1720.576 1 
-18967.357 1.054 1720.548 -11.435 -20.537 -1908.011 -215.122 3032.876 -1847.300 0 
-2994872.493 1.692 288.928 130.093 -28.227 -256.434 -2343.305 1694.419 -788.686 1 
-365887.366 1.170 87.886 -11.111 -86.228 12.855 -163.887 -2566.200 1800.284 1 
-21192.766 1.119 1985.006 -7.797 -1975.009 198.819 -480.639 -4954.469 716.252 0 
-392616.285 1.843 1055.601 -39.449 60.274 -1053.140 -2569.365 1701.200 -528.366 1 
-4206321.712 1.408 1011.957 126.035 -1127.630 12.601 -750.366 432.751 -2470.469 1 
-8108036.128 1.273 1280.624 70.105 1557.674 522.297 -2267.160 2701.778 -1089.139 1 
-1924798.886 0.684 234.368 -114.949 13.089 203.823 -1730.719 192.198 -2389.575 1 
-389032.447 1.209 371.937 90.893 148.245 -389.093 -1276.651 783.171 -3052.774 1 
-716434.499 0.720 38.840 16.359 -35.005 -3.947 2471.920 -1827.633 349.897 1 
-19791.274 1.980 727.757 5.515 -721.468 95.305 2234.202 -2316.053 -1268.057 0 
-67200.968 1.435 1133.234 3.568 -1020.863 491.979 1362.089 -1297.188 3220.820 0 
-67969.821 1.830 288.809 3.993 -466.489 -190.256 1689.731 864.701 -2370.789 1 
-39496.767 0.550 1239.164 141.322 -2082.761 173.589 -356.450 -1533.920 -2796.176 0 
-116365.094 0.572 137.600 134.678 -18.578 21.226 2482.953 1000.984 -1656.451 1 
-3100224.725 1.275 1408.277 97.471 4.086 1834.307 1306.517 -2208.704 99.294 0 
-1117156.984 0.610 2167.715 -1279.693 1513.861 -877.269 -2736.229 4135.739 -266.727 0 
-32387.401 1.050 1339.296 -787.985 -1076.697 -124.900 -708.483 -3871.997 -1369.279 0 
-176852.100 0.618 221.457 423.754 -621.859 6.170 -1828.229 -2569.266 -704.240 1 
-553597.993 1.883 215.195 -119.572 -382.578 341.176 -1867.414 -2217.370 -1375.534 1 
-2481197.021 1.578 515.384 14.390 513.211 45.030 -1597.553 -855.855 2257.676 1 
-335141.086 1.305 419.063 -4.364 -1643.552 -5.183 -1991.221 -1256.886 -2301.134 1 
-70260.954 0.857 214.052 -6.732 -3.431 213.919 2834.865 -6.214 -923.545 1 
-699578.428 1.535 259.663 98.763 -337.202 95.376 1133.361 2513.241 -320.662 1 
-325490.073 1.899 29.407 5.711 5.171 28.380 -2417.942 -707.294 1756.618 1 
-7286994.609 1.052 176.927 -163.130 68.259 -5.720 1854.520 -526.014 -2229.329 1 
-69479.329 1.533 113.426 3.330 -74.794 85.207 697.768 466.371 -2846.243 1 
-68616.027 1.854 1136.641 -65.660 99.771 1130.348 1774.015 -2288.554 1659.504 0 
-262612.970 0.866 1957.011 1948.422 -4.257 735.150 4323.590 -273.725 -1176.516 0 
-209115.746 1.795 1602.320 1563.342 306.882 -170.930 3738.594 2325.104 579.775 0 
-1098065.808 1.362 2370.310 -45.642 -2369.719 26.785 -2675.984 -1988.317 1544.789 0 
-347627.297 1.363 70.850 54.275 11.331 44.109 1792.675 1700.766 1912.872 1 
-10597.392 1.997 238.972 166.732 -170.079 -19.517 -785.111 -1062.695 -2788.223 0 
-96701.282 1.340 545.942 -3.137 -128.275 530.649 -689.380 -3023.637 1247.904 0 
-3353912.982 1.797 1705.880 -1610.841 87.328 1471.815 -1919.663 -2318.909 -394.507 0 
-321304.178 1.239 779.764 727.503 91.996 289.476 -944.823 2630.389 -68.841 0 
-90127.101 1.393 332.560 339.748 5.625 -3.204 -1337.585 -2315.434 -1083.824 0 
-37278.433 1.928 267.319 -254.619 -11.787 80.558 -3165.224 456.634 903.640 0 
-4585528.309 0.888 210.135 208.965 -21.892 -3.375 -121.127 -1629.277 -2587.143 1 
-3264145.940 0.972 2892.079 24.108 22.181 -2891.893 -2811.550 1169.235 -3000.589 0 
-7088402.459 0.930 242.494 -23.468 241.908 -4.609 -1192.703 -140.204 -2807.354 1 
-1050906.127 1.528 209.091 -179.252 4.091 107.569 -1631.889 1036.244 -2381.007 1 
-219935.386 1.210 169.628 -167.743 -24.312 -6.703 1654.132 1366.372 -2035.317 1 
-48796.452 0.972 81.232 80.940 6.077 3.218 1517.625 -2199.793 -1558.376 1 
-1913598.702 1.120 660.903 -58.919 -46.160 656.651 -1671.322 -1507.737 -1495.662 1 
-10081.770 1.181 421.219 -379.792 -176.494 47.793 -2642.482 -1543.998 1590.087 0 
-57254.039 1.018 1505.240 -804.525 -210.985 -1254.580 1060.249 2213.908 -1359.522 0 
-326460.852 0.718 1767.310 -1723.125 380.061 98.890 1050.245 1431.205 -657.430 0 
-27837.603 0.862 834.371 -519.191 436.047 -486.291 -2167.486 385.671 2092.291 0 
-36214.206 1.321 1675.168 -13.209 -1628.419 -392.767 2364.068 -1639.765 -2320.701 0 
-42194.478 0.626 2090.985 26.810 2011.423 570.683 -2422.458 2939.373 2154.506 0 
-7590318.843 1.295 562.111 217.520 -518.177 12.118 -1583.341 -354.542 -2457.422 1 
-4485738.978 1.704 394.662 607.443 20.074 -243.323 356.218 -1627.421 -2810.647 1 
-50326.144 1.268 1119.371 794.213 6.680 788.779 3244.940 56.488 -1044.241 0 
-8675020.989 1.190 1466.435 -1442.651 101.063 -242.851 -2986.695 2736.662 -437.920 1 
-2233215.748 1.777 172.886 -3.442 -67.879 -327.828 2616.271 934.757 -1552.706 1 
-6371818.348 0.517 1440.457 -1284.438 71.054 648.140 -1315.118 -1861.143 -1725.501 1 
-1199485.866 0.807 744.207 16.654 766.788 -379.751 -2641.582 565.805 -1883.710 1 
-649180.765 0.785 256.019 -92.886 -55.952 231.921 -2135.312 453.015 2454.071 1 
-960323.624 1.377 485.754 -6.202 76.899 -479.588 1602.693 2211.656 -1970.485 1 
-27390.033 0.871 182.171 31.509 -120.350 133.077 259.284 -597.308 3147.896 0 
-66245.451 0.671 690.867 -611.721 -12.733 -1627.931 2075.488 674.939 -333.900 0 
-9731260.639 1.855 154.878 -4.046 5.285 154.735 657.227 2746.518 1345.057 1 
-2940087.685 1.897 1141.466 3.994 -239.843 1782.526 163.733 -3267.371 1361.743 1 
-87404.996 1.609 1237.684 1236.737 -41.538 24.869 3074.910 -1104.808 2229.201 0 
-1790079.498 1.798 1078.977 1094.973 -14.616 28.048 3001.205 2149.544 1053.325 0 
-2275803.028 1.064 30.585 -5.900 27.423 12.191 -661.893 -1973.990 -2208.737 1 
-68453.244 1.726 723.525 -1292.915 4.737 -205.157 -2230.625 2608.405 -1512.870 0 
-7568546.607 1.367 95.904 28.594 -10.645 -175.222 2473.589 -1832.385 -443.109 1 
-81400.666 1.637 1087.324 -413.884 -76.009 -1002.595 -2332.155 -615.696 -3325.842 0 
-249228.770 1.754 600.226 657.022 1402.276 58.823 908.514 -1548.439 -714.827 0 
-852654.179 1.554 223.036 4.445 -230.653 4.880 2341.141 1653.505 -593.702 1 
-15993.303 1.193 790.403 -1064.083 -70.290 -739.375 409.777 2107.921 826.395 0 
-2437652.942 1.143 49.375 -29.402 3.795 39.484 1010.572 -2621.160 -1142.281 1 
-67502.108 0.823 926.496 -143.720 -61.901 -918.654 550.237 -2911.979 -1792.715 0 
-40943.441 1.192 1137.686 1028.794 -203.382 533.125 325.872 -3182.375 533.699 0 
-28732.794 1.331 477.948 -477.815 3.490 10.706 -3502.561 -449.664 129.330 0 
-37038.573 1.361 148.081 -4.784 -97.494 -381.169 -2026.750 -2394.998 -421.556 1 
-277531.112 0.622 262.211 185.763 -496.344 -6.893 -2071.740 -2315.298 -988.520 1 
-58010.424 0.792 2960.853 2210.867 1896.271 531.860 3586.679 3737.155 -1489.721 0 
-12705.405 0.794 378.850 164.535 -532.125 -231.544 2573.543 1202.909 513.332 0 
-5642839.422 0.647 1118.707 14.786 -372.730 -1060.106 -2365.074 -401.141 -2984.675 1 
-4117254.013 0.726 1621.725 6.531 -48.902 1762.538 0.726 -1498.143 -933.416 1 
-12633.156 1.545 845.532 15.642 7.864 -945.912 -1770.010 -177.382 -3424.951 0 
-5878177.138 0.731 135.234 45.621 -127.266 3.219 1798.717 1459.312 1946.908 1 
-67609.790 1.500 1976.466 -37.194 1974.967 -67.388 -472.096 4397.977 -1886.285 0 
-286973.938 1.835 227.246 234.431 93.937 -297.671 323.742 481.175 2737.222 1 
-2000350.640 1.396 495.274 -524.851 -227.725 -58.844 -1781.867 -2554.198 1482.562 1 
-40180.520 0.831 2792.064 170.273 2841.083 -1050.569 -2648.875 3915.589 -1566.657 0 
-3000820.483 1.511 187.022 -24.160 180.389 43.051 1459.195 2398.022 1543.139 1 
-14019.965 1.036 1320.090 5.053 136.800 1312.973 -1732.460 2622.399 899.029 0 
-4004418.205 0.740 131.886 -17.682 52.800 119.555 -1965.770 -238.565 -2223.214 1 
-858220.476 1.635 2149.619 993.010 -1430.765 -1260.041 1444.441 -4074.063 215.659 0 
-6471987.746 1.947 182.430 179.607 28.713 -14.063 1530.602 2138.426 -1772.593 1 
-831429.040 0.564 1712.937 442.583 5.763 -1681.021 -2278.650 -383.149 -3027.180 0 
-2782052.877 0.874 1032.869 -1032.716 -17.400 3.843 -2847.190 1488.429 1955.422 1 
-605652.053 1.086 880.420 17.640 -28.611 -879.778 672.785 -1065.623 -3684.042 0 
-82904.014 1.150 578.923 -3.214 72.146 574.401 577.113 -953.750 -2250.358 0 
-159342.578 0.860 1271.932 1389.570 -5.940 -4.591 1355.498 485.252 -3025.530 0 
-196816.600 0.764 227.732 227.113 3.019 -125.275 -1073.078 -1371.871 2280.485 1 
-62013.019 1.237 2166.207 2166.168 10.708 -7.371 -3.135 2042.439 723.858 0 
-664219.816 1.526 1931.615 3.668 -9.780 -1931.586 -372.794 -2752.369 -3237.336 0 
-25181.036 1.748 254.025 -16.240 330.914 16.286 -2640.418 -1244.350 43.453 0 
-4109371.608 1.534 3258.602 -3.878 -2314.384 2293.927 -291.728 -615.994 4823.970 1 
-31880.541 1.721 828.554 3.642 1492.995 78.884 286.901 1982.201 3087.031 0 
-379928.877 0.857 1240.099 -119.633 -37.758 -2016.257 2736.846 665.144 -1170.703 0 
-62345.117 1.367 47.409 -42.520 -6.795 -19.837 1523.654 -2570.174 -606.945 1 
-20482.271 0.732 1657.815 1352.189 959.034 13.794 1818.836 -1395.226 -1885.733 0 
-20986.850 1.083 522.364 -169.777 513.222 -6.285 1109.712 -968.037 -2359.429 0 
-17313.740 1.971 983.925 -1167.370 4.751 12.915 -3377.438 1704.775 1275.460 0 
-27428.244 0.789 1273.256 -1601.378 69.392 -125.415 -1659.806 2681.902 1468.285 0 
-6509159.778 1.055 1510.836 -1513.574 -25.943 123.040 -1074.179 1605.832 2675.048 0 
-4295257.192 1.731 630.954 -11.631 3.448 630.838 1392.247 -2310.799 2059.786 1 
-222585.464 1.740 247.804 258.840 150.030 30.009 -617.967 -141.807 2947.978 1 
-1077124.903 0.527 2740.246 -2472.255 -806.142 -864.313 -688.620 -3248.284 -1336.640 0 
-438396.908 0.982 988.814 934.741 252.302 204.705 2068.470 -2225.160 1599.459 0 
-612989.083 1.777 1221.863 1215.631 78.142 -95.308 2163.258 -2596.316 -1243.255 1 
-5320761.713 1.218 1531.682 1482.437 383.283 39.059 -419.430 1500.434 -2083.058 1 
-238963.206 0.717 795.213 -211.949 766.410 7.574 -3232.427 1171.788 291.971 0 
-4670681.257 0.890 94.836 -7.901 -109.306 11.213 -954.618 1889.620 -2104.567 1 
-9890597.606 1.701 140.101 55.687 123.120 36.995 1797.492 -2310.931 677.319 1 
-180527.872 1.154 1660.636 -2143.750 188.354 368.574 -2159.808 3201.522 -169.074 0 
-836552.894 0.883 296.127 -295.457 -19.506 3.995 2451.651 -1367.853 -58.167 1 
-1476904.499 1.162 67.651 -58.568 33.416 5.452 -849.926 2637.473 -1394.956 1 
-2101705.067 1.519 122.628 -117.563 -4.096 34.638 -2740.949 41.915 -1541.506 1 
-6389135.647 1.781 1756.800 -207.126 -1660.828 -533.943 -2122.084 -1947.841 -2904.399 1 
-5148500.215 1.608 96.396 73.907 -61.631 -5.617 1903.131 -547.686 -2411.068 1 
-167891.925 0.537 847.360 99.445 831.292 130.699 -2164.010 1841.042 1926.717 0 
-10741.991 1.313 154.994 107.238 -7.627 375.003 3064.516 560.444 -173.002 0 
-1354063.266 1.382 2533.711 -2915.143 1050.729 163.411 -3815.955 2138.431 2878.912 0 
-11153.090 1.132 377.243 -369.865 19.455 71.651 2141.732 -912.193 1552.333 0 
-3581383.274 1.309 673.765 773.242 -8.911 14.603 1108.763 -2165.046 -2131.791 1 
-10482.174 1.321 131.268 -5.100 147.187 3.746 2073.166 2294.390 -658.699 0 
-24201.425 0.767 190.223 190.058 -6.869 3.929 -677.193 2069.972 2078.323 0 
-40340.269 1.972 1689.953 -26.089 1689.749 -3.246 -1511.812 -892.280 699.788 0 
-42846.058 1.953 1118.216 -1037.714 608.516 -21.654 -1428.631 -251.067 2889.841 0 
-183351.048 1.554 1254.232 1254.182 6.702 8.922 -1342.425 917.009 1349.621 0 
-2885522.598 0.789 268.205 6.060 268.082 -5.374 -1270.934 -2453.632 -579.883 1 
-2050288.796 1.034 549.486 813.108 -4.850 -23.411 2214.823 -2546.828 947.178 1 
-10070.569 1.533 399.748 -134.098 4.678 376.555 2069.949 -1667.449 1686.011 0 
-1416234.658 1.888 26.218 23.714 -10.622 -3.493 -2163.931 -1404.010 -1628.665 1 
-2104175.499 1.988 169.014 12.194 -117.563 -120.814 -1403.969 2509.974 556.709 1 
-3349012.631 1.217 796.200 811.482 -71.180 7.573 311.224 2864.090 -701.254 1 
-22342.267 0.773 1349.905 -1345.225 101.786 47.463 -372.802 2860.149 -854.939 0 
-174463.493 0.622 791.356 -34.999 -790.457 -14.040 1879.427 -3011.023 864.917 0 
-19926.528 1.771 2349.634 6.524 -415.068 2312.673 1820.976 -831.718 4742.214 0 
-1120991.425 1.552 815.320 61.211 -355.323 731.263 -1545.204 -189.109 3331.322 1 
-743924.556 1.780 2173.070 12.896 -2395.874 -39.753 1005.110 -4739.480 -1740.201 0 
-4543837.610 1.020 848.814 733.588 426.995 -3.037 1674.157 3107.054 1137.629 1 
-3976476.505 0.862 2808.761 21.714 -18.909 -2808.614 329.817 -1825.927 -5259.789 0 
-49542.445 1.308 386.183 24.169 4.444 -385.401 -544.523 264.849 -3381.612 0 
-1555149.604 1.378 73.013 19.437 19.305 67.678 2520.799 180.427 -1688.946 1 
-807373.306 1.407 35.550 -6.043 -6.406 34.442 -1920.637 1466.295 -1845.448 1 
-350508.459 0.734 2076.570 -24.868 3.388 2091.144 -2058.720 2088.862 1151.598 0 
-51693.075 1.193 46.193 -35.230 -44.359 -13.085 3025.134 -26.869 35.578 1 
-553663.424 1.518 713.086 -1616.081 749.003 5.193 -1836.044 -2230.235 671.722 0 
-5531170.822 1.677 1050.739 -1248.057 -39.696 -4.854 -2494.346 -2709.892 822.984 1 
-240136.609 1.706 583.315 -406.441 145.433 -392.316 -66.632 3070.141 -1228.448 1 
-7067120.058 0.890 1289.248 1438.782 81.159 79.280 3563.629 1784.731 -1317.636 1 
-721182.067 1.148 88.430 13.272 6.918 87.155 -205.907 2436.844 -1761.068 1 
-7958088.914 1.396 463.288 8.421 -460.704 48.134 1598.095 -1841.594 2269.526 1 
-95058.407 1.190 1038.299 -1131.847 355.132 -38.059 1288.578 2128.584 -642.141 0 
-504426.260 0.854 380.281 302.312 230.456 -10.502 3098.324 -214.011 -1173.805 1 
-11211.096 1.989 1400.681 -545.637 -44.085 1289.280 -427.405 -2074.187 3576.902 0 
-17814.896 0.536 324.987 -44.142 -43.912 -318.967 2556.063 -351.928 1266.140 0 
-394441.252 1.341 1161.318 -13.709 -1250.597 133.452 -1888.028 -2618.703 2129.377 0 
-17939.033 0.866 117.634 -108.260 19.672 -41.601 2669.643 474.286 1160.516 0 
-15718.533 1.733 1636.965 1621.915 16.441 -220.854 -210.578 -1692.203 1537.273 0 
-675481.038 1.257 401.054 -73.938 138.064 -369.210 1514.008 923.730 -2865.139 1 
-106070.856 0.592 926.220 8.139 927.755 -22.512 315.159 -2117.434 10.135 0 
-13763.608 0.888 280.592 -93.153 -270.580 108.376 1505.144 1939.753 -1280.284 0 
-1707403.557 1.691 1579.068 -174.642 -2036.436 -6.322 -1125.113 -3012.112 2734.693 0 
-324430.327 0.860 776.908 -198.327 -779.548 -561.932 -3090.335 -209.210 262.390 0 
-333969.721 1.515 1115.576 207.411 -1095.217 76.754 -292.637 1289.019 1929.825 0 
-3189062.789 0.786 1269.591 -1640.075 -6.547 -2175.546 1110.668 40.802 -3517.066 0 
-378802.303 1.545 334.231 340.152 87.177 409.965 -1426.551 -2179.849 -642.584 1 
-19363.304 0.530 103.587 -8.067 103.027 -7.126 -1793.523 1329.297 2155.491 0 
-80995.945 0.658 533.188 13.906 -519.805 -117.895 -2266.739 -2206.142 1032.509 0 
-2741590.336 1.683 2461.032 -2425.333 16.543 417.333 -1760.915 1817.113 -1966.990 1 
-125283.552 1.116 97.243 4.453 -105.650 -116.385 -2012.203 2093.647 565.299 1 
-68794.789 0.942 573.771 -1131.506 591.305 -14.549 1775.415 1502.196 -312.193 0 
-249447.077 1.214 1687.030 1693.805 261.797 -4.939 4608.291 -307.538 736.771 0 
-17592.143 1.568 352.716 -20.309 -352.028 -8.519 2020.860 -1795.678 -1774.308 0 
-33373.284 0.836 1983.823 -1803.580 -6.597 -1124.569 -3372.755 1799.790 784.137 0 
-1628388.758 1.343 251.408 197.250 30.067 -181.728 -1627.577 -62.012 2273.885 1 
-113396.005 0.918 59.546 6.350 3.773 -92.216 1918.487 -1034.522 2060.499 1 
-34329.776 1.013 592.473 16.632 -590.704 42.624 -2233.451 -1301.016 -1907.014 0 
-1437870.339 0.690 225.889 5.388 221.990 43.311 -1176.506 -2010.092 1772.312 1 
-422557.504 1.636 423.831 310.212 18.316 288.211 -2612.268 372.130 -549.900 1 
-404711.954 0.619 1165.339 -166.282 -1442.500 -408.415 -221.167 -1352.540 2650.571 0 
-1170277.413 1.820 226.204 10.359 12.246 -225.635 1488.895 -905.782 -2743.503 1 
-1905192.997 0.669 184.422 -4.685 54.006 -269.788 -1550.289 -2407.422 -1229.467 1 
-463935.841 1.609 814.090 -807.589 36.417 -95.997 -1941.768 274.855 2736.897 0 
-2171729.355 0.844 367.238 560.648 27.186 144.622 -415.503 -1529.738 -2303.156 1 
-17978.523 0.825 1030.556 2542.138 5.156 6.173 2829.500 -3017.391 -381.298 0 
-242095.746 0.936 1298.775 -17.061 1543.270 8.985 275.234 -1495.964 223.741 0 
-22381.141 0.844 153.378 -84.314 -128.003 -5.587 387.483 -874.386 -2936.256 0 
-36647.614 1.734 1585.631 309.302 1552.645 -88.621 -87.904 1699.310 -3119.994 0 
-8898429.304 0.631 21.941 5.032 -21.066 3.506 2618.526 -484.340 1527.820 1 
-71580.776 0.943 1381.350 417.847 1483.953 -29.103 3083.193 2680.934 882.856 0 
-11493.495 0.725 1676.185 1883.277 475.877 -16.225 3369.946 2512.093 -1751.778 0 
-51581.988 0.636 75.387 -33.575 -56.764 -36.521 1372.921 2630.684 -446.263 1 
-8056017.499 0.966 1567.881 82.141 -1565.725 -3.065 893.714 -3467.852 2253.429 1 
-11842.416 1.340 2708.859 2543.516 524.834 -2476.553 2433.106 3318.153 -1230.085 0 
-9949024.324 1.173 1029.047 -3.944 1029.024 5.616 -215.125 -616.690 2577.683 1 
-339661.014 1.475 181.751 -15.008 564.635 6.784 -2907.826 -391.588 -286.040 1 
-3939821.598 1.592 640.611 638.621 -7.483 -49.893 1185.844 -631.224 2896.291 1 
-1373834.033 0.940 146.400 23.986 143.984 -11.239 -1277.774 2872.112 469.635 1 
-474089.208 1.185 1861.256 -2309.634 139.875 -113.561 160.825 1554.920 1010.263 0 
-39247.877 1.256 130.613 3.343 -25.130 -128.130 717.817 2383.971 1619.516 1 
-57481.301 0.792 108.825 -10.785 -71.304 81.501 -2926.695 -113.243 -848.130 1 
-622625.183 1.701 2916.241 -206.189 2779.362 -858.542 -1929.391 5244.053 -1428.085 0 
-666481.421 0.699 645.147 1204.626 -9.862 -603.524 -934.523 2058.460 -1320.873 0 
-33964.307 0.659 784.137 -10.686 783.967 12.369 -2286.388 2781.522 458.977 0 
-1515375.631 1.639 1411.499 46.382 -1420.508 425.670 -219.229 1407.143 -715.534 0 
-579737.812 1.572 305.274 -47.725 -46.978 -304.019 -1269.001 -2326.205 -1941.735 1 
-564288.295 1.393 954.470 -5.382 10.301 -1232.465 -1133.197 2318.429 431.591 0 
-9493306.619 1.641 2891.077 1996.179 102.047 -2130.260 3247.621 2022.993 -102.364 1 
-5516558.411 1.182 1283.998 111.840 974.603 2788.802 -2557.884 977.979 1291.783 1 
-4625707.603 1.254 34.650 -28.965 -3.042 -18.772 1910.255 -2346.716 -358.064 1 
-8495492.467 1.155 128.593 124.080 23.340 24.407 -1397.192 2676.149 -105.343 1 
-3862917.094 1.748 1405.389 -618.978 -3.830 -1273.746 -2863.921 -2060.242 -1589.822 0 
-8302574.987 0.604 471.943 -5.986 -471.689 -14.273 -1598.535 621.324 2360.094 1 
-3166404.771 1.739 1962.361 -983.905 1695.933 -81.238 -1774.543 2361.882 2799.718 1 
-38009.632 0.798 78.601 -4.276 48.905 71.727 -900.770 8.390 -2854.560 1 
-217349.890 1.585 38.272 -6.507 -10.291 36.283 -754.931 98.050 3002.194 1 
-54699.113 1.938 311.504 -311.281 9.994 -6.226 -1124.576 2754.783 1076.911 1 
-667845.024 0.811 1604.451 10.176 -396.849 1554.564 1509.151 -216.903 -1107.990 0 
-40575.674 1.072 286.955 -17.382 4.825 286.387 -2942.290 348.646 -547.402 0 
-2525852.981 1.383 16.840 3.273 -8.354 -14.251 2649.678 999.514 1147.321 1 
-17523.308 1.424 198.250 11.595 -212.609 3.440 -2128.858 1973.572 90.519 0 
-3710339.711 1.112 540.276 -46.263 2926.291 30.620 -181.994 -84.829 -501.578 1 
-252054.832 1.723 943.137 50.585 824.158 -875.000 2239.252 1330.200 -2953.982 0 
-679099.546 1.701 457.782 22.740 -24.467 -527.796 -1966.007 -507.812 -2803.706 1 
-131980.904 1.526 1728.872 -1618.912 127.616 -593.156 -804.017 570.072 2323.808 0 
-13425.101 1.962 70.311 -69.152 3.500 -12.222 1416.495 -2160.201 1562.502 1 
-102869.630 1.560 644.192 3.021 642.735 50.648 610.461 -1802.070 1789.167 0 
-69131.576 0.707 281.741 -241.010 -317.464 44.098 -790.970 2426.980 -1194.480 0 
-65692.726 1.730 933.642 9.782 -112.741 -2853.744 853.368 -2517.786 -1158.862 0 
-89433.527 1.742 65.066 5.250 9.626 64.136 676.405 -2620.259 1478.972 1 
-4629778.048 1.036 104.873 -6.031 -101.621 225.721 -2501.316 -149.531 -1546.217 1 
-103643.328 0.887 229.962 145.262 -238.206 13.937 -719.672 1841.883 2086.043 1 
-76587.173 1.974 975.283 969.898 -102.294 -3.291 3399.202 376.062 1796.198 0 
-5625264.595 0.718 417.508 8.831 400.743 -116.788 -474.612 1552.786 2677.417 1 
-47870.086 1.031 1028.855 -2638.904 -96.159 -1419.534 -974.831 -2124.371 157.083 0 
