stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 x20 y20 z20 x21 y21 z21 x22 y22 z22 x23 y23 z23 x24 y24 z24 x25 y25 z25 x26 y26 z26 x27 y27 z27 x28 y28 z28 x29 y29 z29 x30 y30 z30 x31 y31 z31 x32 y32 z32 x33 y33 z33 x34 y34 z34 x35 y35 z35 x36 y36 z36 x37 y37 z37 x38 y38 z38 x39 y39 z39 x40 y40 z40 x41 y41 z41 x42 y42 z42 x43 y43 z43 x44 y44 z44 x45 y45 z45 x46 y46 z46 x47 y47 z47 x48 y48 z48 x49 y49 z49 x50 y50 z50 x51 y51 z51 x52 y52 z52 x53 y53 z53 x54 y54 z54 x55 y55 z55 x56 y56 z56 x57 y57 z57 x58 y58 z58 x59 y59 z59 spike 
-20940.025 0.576 491.700 491.650 3.635 5.973 561.615 123.603 -67.750 630.789 244.398 -140.867 699.015 366.173 -213.243 766.138 489.077 -284.737 831.961 613.291 -355.165 896.209 739.061 -424.272 958.471 866.740 -491.669 1018.235 996.733 -556.860 1074.619 1129.696 -618.986 1126.127 1266.609 -676.559 1170.101 1408.845 -726.880 1200.274 1558.447 -763.455 1200.331 1713.991 -768.781 1141.261 1841.524 -709.486 1043.428 1900.897 -603.915 939.428 1919.295 -487.788 836.024 1918.711 -369.427 734.081 1908.189 -250.209 633.657 1891.944 -130.329 534.643 1872.513 -9.745 436.976 1851.448 111.662 340.620 1829.905 234.030 245.572 1808.812 357.493 151.870 1788.972 482.186 59.598 1771.141 608.239 -31.101 1756.095 735.786 -119.982 1744.752 864.982 -206.788 1737.979 995.892 -291.111 1736.857 1128.573 -372.387 1742.677 1263.011 -449.834 1756.984 1399.049 -522.393 1781.591 1536.280 -588.709 1818.452 1673.897 -647.926 1868.335 1810.647 -700.061 1930.600 1945.199 -745.249 2004.646 2076.257 -784.078 2089.381 2202.806 -816.993 2184.242 2323.722 -844.645 2288.627 2437.926 -867.674 2402.338 2543.953 -886.911 2525.368 2639.815 -903.413 2658.116 2722.196 -918.834 2801.281 2784.687 -936.451 2954.172 2812.616 -962.731 3101.164 2774.158 -1000.100 3192.939 2656.405 -1040.883 3221.520 2508.220 -1081.781 3214.614 2356.804 -1122.515 3188.066 2207.373 -1163.175 3149.160 2060.604 -1203.843 3101.736 1916.339 -1244.575 3047.871 1774.359 -1285.405 2989.064 1634.379 -1326.354 2926.281 1496.168 -1367.432 2860.219 1359.532 -1408.645 2791.388 1224.308 -1449.998 2720.172 1090.368 -1491.489 2646.893 957.587 -1842.424 1980.052 -113.935 0 
-1606790.963 1.326 223.486 -223.067 4.059 13.068 -299.794 -127.982 -24.359 -375.637 -260.271 -62.698 -450.406 -392.852 -102.120 -523.909 -525.764 -142.789 -595.896 -659.052 -184.908 -666.021 -792.773 -228.757 -733.764 -927.001 -274.746 -798.464 -1061.799 -323.359 -858.989 -1197.246 -375.405 -913.403 -1333.368 -432.172 -958.250 -1469.924 -495.719 -985.385 -1605.387 -570.167 -973.766 -1730.392 -662.150 -887.199 -1803.139 -764.542 -753.115 -1801.785 -843.670 -611.658 -1764.602 -900.656 -470.272 -1712.640 -945.508 -329.535 -1653.591 -983.220 -189.196 -1590.870 -1016.256 -48.914 -1526.463 -1046.164 91.610 -1461.593 -1073.861 232.642 -1397.181 -1100.007 374.410 -1333.984 -1125.108 517.120 -1272.683 -1149.563 660.954 -1213.944 -1173.711 806.084 -1158.491 -1197.857 952.690 -1107.215 -1222.304 1100.856 -1060.974 -1247.342 1250.644 -1020.883 -1273.274 1402.022 -988.311 -1300.424 1554.791 -964.951 -1329.141 1708.470 -952.854 -1359.788 1862.124 -954.327 -1392.698 2014.405 -970.395 -1428.023 2163.977 -1000.429 -1465.780 2309.573 -1043.764 -1506.091 2450.266 -1099.098 -1549.056 2585.044 -1165.627 -1595.006 2712.990 -1242.401 -1644.393 2832.856 -1328.770 -1698.007 2942.972 -1424.089 -1757.040 3040.499 -1527.802 -1823.472 3119.840 -1639.004 -1900.790 3167.799 -1754.080 -1995.254 3154.052 -1854.173 -2111.739 3061.621 -1897.105 -2227.058 2934.249 -1884.733 -2316.847 2800.004 -1843.438 -2386.989 2665.499 -1786.559 -2445.014 2532.188 -1719.968 -2495.035 2400.357 -1646.700 -2539.394 2270.036 -1568.379 -2579.405 2141.120 -1486.172 -2616.047 2013.501 -1400.827 -2649.963 1887.069 -1312.886 -2681.623 1761.726 -1222.742 -2711.374 1637.393 -1130.693 -2739.478 1513.983 -1036.990 -2766.158 514.379 -210.518 -2949.808 1 
-152441.839 1.780 1270.021 -20.782 4.686 -1427.284 119.764 -2.662 -1357.176 260.474 -8.743 -1287.275 401.362 -13.303 -1217.618 542.435 -16.084 -1148.242 683.693 -16.769 -1079.193 825.131 -14.912 -1010.539 966.729 -9.855 -942.383 1108.426 -0.791 -874.858 1250.085 13.646 -808.206 1391.354 35.713 -742.870 1531.303 69.233 -679.722 1666.774 122.571 -621.142 1784.208 213.780 -575.181 1834.974 357.268 -564.981 1802.936 507.203 -592.088 1733.505 641.845 -633.205 1648.687 766.056 -678.805 1556.068 884.052 -725.868 1458.867 998.243 -773.117 1358.910 1110.253 -819.852 1257.245 1221.129 -865.602 1154.626 1331.678 -909.993 1051.638 1442.551 -952.688 948.781 1554.303 -993.356 846.520 1667.432 -1031.643 745.338 1782.427 -1067.132 645.810 1899.822 -1099.270 548.537 2020.060 -1127.539 454.285 2143.637 -1151.230 364.029 2271.053 -1169.456 279.035 2402.769 -1181.121 200.946 2539.116 -1184.893 131.792 2680.117 -1179.296 73.018 2825.037 -1163.819 25.063 2972.659 -1139.178 -11.639 3121.872 -1106.168 -37.214 3271.660 -1066.021 -51.327 3421.193 -1019.727 -53.709 3569.746 -968.446 -43.530 3716.591 -913.354 -19.474 3860.882 -855.930 20.971 4001.296 -798.231 82.615 4135.043 -743.910 174.818 4254.099 -701.597 307.571 4332.151 -693.803 453.486 4332.298 -742.729 573.750 4276.598 -825.632 670.245 4197.350 -920.792 751.024 4107.324 -1021.111 820.951 4011.416 -1124.166 882.941 3911.904 -1228.903 938.661 3809.941 -1334.815 989.400 3706.273 -1441.579 1036.021 3601.356 -1549.001 1079.167 3495.495 -1656.950 1119.320 3388.902 -1765.336 1156.849 3281.732 -1874.092 1192.074 3174.102 -1983.165 1420.510 2267.484 -2900.691 0 
-20283.350 0.983 2084.999 -2885.616 -12.818 7.086 -2894.113 132.582 -52.155 -2902.129 277.546 -112.515 -2909.579 421.975 -174.217 -2916.380 565.759 -237.480 -2922.434 708.754 -302.576 -2927.600 850.758 -369.880 -2931.676 991.455 -439.944 -2934.417 1130.424 -513.428 -2935.415 1266.921 -591.438 -2934.002 1399.596 -675.748 -2929.071 1525.835 -769.216 -2918.220 1638.808 -877.606 -2896.329 1717.074 -1010.336 -2859.313 1705.856 -1157.896 -2820.504 1609.316 -1273.722 -2786.734 1482.472 -1359.804 -2756.942 1345.220 -1430.346 -2730.062 1203.310 -1492.435 -2705.526 1058.928 -1549.636 -2682.945 913.203 -1604.190 -2662.134 766.759 -1657.513 -2642.985 620.031 -1710.679 -2625.448 473.362 -1764.559 -2609.524 327.059 -1819.910 -2595.254 181.428 -1877.437 -2582.734 36.813 -1937.859 -2572.135 -106.339 -2002.009 -2563.604 -247.535 -2070.634 -2557.385 -386.100 -2144.641 -2553.796 -521.128 -2225.063 -2553.236 -651.384 -2313.053 -2556.190 -775.183 -2409.839 -2563.176 -890.339 -2516.541 -2574.209 -995.151 -2633.110 -2588.692 -1088.964 -2758.364 -2605.940 -1171.190 -2891.189 -2625.078 -1241.898 -3030.245 -2645.233 -1300.759 -3174.577 -2665.385 -1347.595 -3323.250 -2684.279 -1381.747 -3475.496 -2700.215 -1402.180 -3630.494 -2710.585 -1406.807 -3787.186 -2710.692 -1391.441 -3943.400 -2690.508 -1347.337 -4092.106 -2630.580 -1261.970 -4205.673 -2528.518 -1150.707 -4235.491 -2416.218 -1049.176 -4196.521 -2306.612 -962.312 -4125.189 -2200.569 -886.204 -4037.689 -2097.448 -817.906 -3940.686 -1996.622 -755.507 -3837.459 -1897.677 -697.883 -3729.718 -1800.256 -644.125 -3618.636 -1704.107 -593.616 -3504.949 -1609.037 -545.883 -3389.171 -1514.897 -500.570 -3271.673 -1421.572 -457.400 -3152.725 -1328.961 -416.128 -3032.550 -577.137 -127.073 -1999.497 0 
-68113.144 1.274 151.893 337.703 4.573 49.630 188.311 -1.129 98.334 38.785 -5.576 146.752 -110.894 -8.522 194.813 -260.736 -9.718 242.440 -410.749 -8.860 289.529 -560.937 -5.522 335.937 -711.298 0.927 381.446 -861.793 11.254 425.769 -1012.324 26.758 468.407 -1162.610 49.575 508.484 -1311.843 83.305 544.382 -1457.117 135.789 572.134 -1585.244 223.721 580.699 -1646.701 359.360 547.605 -1623.051 498.741 482.372 -1560.667 622.296 408.328 -1482.701 735.111 331.545 -1397.261 841.336 253.236 -1307.858 943.294 173.662 -1216.501 1042.542 92.881 -1124.403 1140.052 10.833 -1032.464 1236.560 -72.569 -941.418 1332.639 -157.432 -851.919 1428.761 -243.875 -764.608 1525.334 -332.033 -680.175 1622.734 -422.063 -599.476 1721.345 -514.170 -523.351 1821.488 -608.482 -452.896 1923.490 -705.166 -389.481 2027.656 -804.369 -334.822 2134.233 -906.166 -291.057 2243.335 -1010.492 -260.665 2354.817 -1116.996 -244.965 2468.108 -1224.765 -243.658 2582.469 -1332.557 -256.406 2697.286 -1439.120 -282.171 2812.089 -1543.325 -320.448 2926.575 -1643.976 -370.576 3040.583 -1739.855 -432.297 3154.072 -1829.369 -505.503 3267.103 -1910.370 -590.519 3379.763 -1979.369 -688.134 3491.883 -2029.761 -798.563 3601.366 -2046.645 -911.068 3695.044 -1998.237 -986.268 3742.691 -1872.699 -1013.272 3747.859 -1718.806 -1011.769 3731.767 -1562.647 -993.950 3704.817 -1408.862 -965.600 3671.462 -1257.891 -929.843 3633.930 -1109.472 -888.385 3593.398 -963.332 -842.481 3550.669 -819.155 -792.951 3506.252 -676.696 -740.393 3460.498 -535.751 -685.250 3413.660 -396.155 -627.854 3365.925 -257.776 -568.493 3317.441 -120.489 -18.907 2895.080 991.067 1 
-821008.264 1.935 1921.028 76.208 -1922.338 -99.553 89.547 -1918.092 57.056 104.143 -1913.558 213.545 120.240 -1908.670 369.876 138.084 -1903.356 526.003 157.978 -1897.522 681.862 180.340 -1891.043 837.360 205.792 -1883.725 992.343 235.086 -1875.329 1146.587 269.488 -1865.445 1299.677 311.067 -1853.390 1450.802 363.267 -1837.986 1598.229 433.438 -1816.639 1736.971 536.339 -1783.723 1848.998 677.709 -1734.909 1879.027 811.882 -1684.388 1818.307 925.498 -1638.188 1720.343 1026.521 -1594.391 1608.191 1120.070 -1551.517 1489.336 1208.881 -1508.684 1366.869 1294.742 -1465.309 1242.497 1378.764 -1420.953 1117.218 1461.783 -1375.245 991.754 1544.455 -1327.852 866.688 1627.324 -1278.454 742.533 1710.870 -1226.718 619.794 1795.547 -1172.273 499.019 1881.834 -1114.648 380.892 1970.150 -1053.447 266.118 2060.947 -988.154 155.624 2154.691 -918.179 50.606 2251.831 -842.880 -47.388 2352.741 -761.608 -136.353 2457.583 -673.860 -213.834 2565.967 -580.040 -278.226 2677.149 -481.405 -329.303 2790.504 -379.232 -366.889 2905.462 -274.924 -391.517 3021.686 -169.769 -403.226 3138.962 -65.132 -402.203 3257.248 37.400 -388.151 3376.636 135.767 -360.462 3497.322 226.788 -317.671 3619.365 304.509 -256.811 3741.009 355.009 -172.439 3848.526 345.038 -62.363 3907.407 250.912 44.214 3918.881 114.863 120.356 3905.863 -32.405 173.174 3880.052 -182.663 211.255 3846.556 -333.654 239.324 3807.972 -484.632 260.118 3765.675 -635.306 275.183 3720.623 -785.571 285.699 3673.422 -935.395 292.455 3624.500 -1084.777 296.035 3574.163 -1233.730 296.878 3522.639 -1382.272 295.316 3470.114 -1530.426 291.642 3006.930 -2752.409 201.030 0 
-79448.197 0.995 2180.905 2180.899 3.070 4.452 2329.387 -25.470 -38.667 2478.068 -54.651 -80.678 2626.963 -84.607 -121.362 2776.085 -115.475 -160.500 2925.445 -147.427 -197.820 3075.049 -180.699 -232.938 3224.893 -215.643 -265.289 3374.937 -252.688 -294.174 3525.076 -292.553 -318.404 3675.008 -336.414 -335.993 3823.872 -386.211 -343.517 3968.610 -445.998 -333.241 4095.539 -523.259 -286.959 4154.003 -616.621 -181.435 4125.647 -697.539 -51.474 4057.615 -763.207 73.823 3973.242 -820.889 193.220 3880.652 -874.530 308.397 3783.324 -926.206 420.545 3683.238 -977.238 530.547 3581.548 -1028.512 638.955 3479.089 -1080.727 746.185 3376.520 -1134.476 852.546 3274.406 -1190.295 958.276 3173.281 -1248.711 1063.552 3073.706 -1310.283 1168.502 2976.351 -1375.694 1273.209 2881.904 -1445.536 1377.709 2791.246 -1520.557 1481.964 2705.491 -1601.611 1585.837 2626.065 -1689.644 1689.040 2554.797 -1785.644 1791.057 2493.901 -1890.455 1891.063 2444.845 -2003.786 1988.249 2407.903 -2124.254 2082.175 2383.342 -2250.484 2172.529 2370.813 -2380.912 2259.327 2370.471 -2514.212 2342.594 2382.384 -2649.009 2422.541 2407.173 -2783.833 2499.418 2445.892 -2916.848 2573.606 2500.672 -3045.309 2645.564 2575.626 -3164.008 2715.789 2678.416 -3259.993 2784.252 2814.510 -3297.988 2845.986 2951.950 -3241.259 2885.699 3056.594 -3126.473 2903.384 3134.890 -2990.545 2909.732 3196.406 -2845.945 2910.335 3246.526 -2696.986 2907.626 3288.390 -2545.528 2902.820 3323.771 -2392.467 2896.561 3354.026 -2238.351 2889.279 3380.056 -2083.501 2881.242 3402.530 -1928.124 2872.637 3421.950 -1772.360 2863.591 3438.693 -1616.304 2854.200 3453.093 -1460.031 2844.537 3507.033 -154.009 2758.576 0 
-7444417.381 1.410 22.319 -7.498 -102.460 -24.520 0.476 39.166 43.313 7.165 180.910 111.034 12.314 322.779 178.627 15.663 464.772 246.075 16.892 606.876 313.355 15.551 749.074 380.436 10.979 891.320 447.264 2.362 1033.526 513.770 -11.676 1175.507 579.818 -33.404 1316.833 645.145 -66.667 1456.437 709.184 -119.880 1590.861 770.240 -211.191 1705.858 821.815 -355.099 1752.054 842.466 -505.510 1714.793 827.302 -640.500 1640.476 797.393 -764.922 1551.062 762.378 -883.001 1454.035 725.511 -997.150 1352.550 688.213 -1108.993 1248.388 651.291 -1219.574 1142.570 615.282 -1329.693 1035.826 580.613 -1439.994 928.726 547.664 -1551.019 821.755 516.801 -1663.255 715.366 488.412 -1777.172 610.032 462.944 -1893.280 506.317 440.984 -2012.001 404.814 423.075 -2133.802 306.281 409.955 -2259.143 211.690 402.536 -2388.444 122.304 401.932 -2521.989 39.772 409.479 -2659.754 -33.860 426.630 -2801.017 -97.113 453.821 -2944.635 -149.522 490.240 -3089.575 -190.626 535.006 -3234.916 -220.535 586.812 -3379.917 -238.899 644.605 -3523.953 -245.441 707.170 -3666.416 -239.324 773.268 -3806.620 -219.225 841.347 -3943.489 -182.617 909.228 -4074.683 -124.651 973.002 -4193.178 -35.824 1023.350 -4274.808 94.407 1035.700 -4283.581 239.581 985.375 -4238.440 360.490 897.159 -4169.973 458.250 795.168 -4090.634 540.586 687.373 -4005.279 612.233 576.515 -3916.195 676.044 463.786 -3824.548 733.651 349.765 -3731.101 786.326 234.817 -3636.321 834.917 119.161 -3540.525 880.059 2.944 -3443.933 922.228 -113.732 -3346.706 961.788 -230.795 -3248.967 999.058 -348.184 -2423.287 1244.766 -1335.034 1 
-1295066.289 1.499 273.858 -6.896 -9.078 -276.066 -65.916 -152.091 -248.026 -125.222 -295.227 -221.242 -184.854 -438.501 -195.969 -244.848 -581.926 -172.463 -305.239 -725.508 -151.043 -366.079 -869.256 -132.157 -427.435 -1013.167 -116.467 -489.364 -1157.210 -104.793 -551.953 -1301.297 -98.522 -615.276 -1445.175 -99.967 -679.290 -1588.099 -113.085 -743.371 -1727.355 -146.704 -803.033 -1850.518 -220.823 -837.363 -1910.529 -356.801 -834.323 -1889.549 -511.048 -812.158 -1831.663 -655.263 -781.191 -1758.993 -791.137 -745.206 -1679.306 -921.793 -705.828 -1595.977 -1049.175 -663.995 -1510.941 -1174.636 -620.207 -1425.373 -1299.067 -574.797 -1340.152 -1423.155 -527.998 -1255.998 -1547.454 -479.977 -1173.558 -1672.432 -430.858 -1093.469 -1798.505 -380.740 -1016.421 -1926.070 -329.700 -943.273 -2055.548 -277.855 -874.864 -2187.269 -225.321 -812.289 -2321.585 -172.257 -756.912 -2458.811 -118.897 -710.440 -2599.175 -65.602 -674.982 -2742.719 -12.919 -652.966 -2889.125 38.417 -645.619 -3037.470 87.632 -652.528 -3186.565 133.896 -673.236 -3335.333 176.512 -706.604 -3482.889 214.591 -752.002 -3628.463 247.180 -808.643 -3771.408 272.894 -876.093 -3911.019 289.787 -953.996 -4046.451 294.642 -1042.279 -4176.311 281.493 -1140.981 -4297.654 237.781 -1248.699 -4402.306 141.683 -1351.630 -4465.128 -0.148 -1410.391 -4454.349 -144.016 -1419.573 -4393.880 -277.654 -1400.939 -4313.626 -402.682 -1366.754 -4224.783 -521.251 -1322.658 -4131.481 -634.900 -1271.644 -4035.582 -744.569 -1215.331 -3938.010 -851.027 -1154.904 -3839.343 -954.803 -1091.131 -3739.924 -1056.300 -1024.570 -3639.978 -1155.825 -955.633 -3539.657 -1253.612 -884.629 -3439.070 -1349.870 -811.823 -3338.294 -2108.626 -154.917 -2496.418 1 
-87359.377 1.464 9.706 -4.460 6.730 -5.388 -158.298 13.571 -37.164 -312.298 21.228 -67.950 -466.477 29.873 -97.553 -620.844 39.679 -125.781 -775.403 50.864 -152.397 -930.152 63.731 -177.068 -1085.077 78.730 -199.302 -1240.121 96.413 -218.496 -1395.154 117.718 -233.625 -1549.829 144.191 -242.986 -1703.201 178.447 -243.663 -1851.999 226.164 -229.123 -1981.883 299.266 -184.307 -2040.515 405.197 -91.513 -2009.712 511.135 18.351 -1938.402 604.763 122.219 -1850.570 690.909 220.026 -1754.539 773.034 313.564 -1653.867 853.086 403.992 -1550.581 932.349 492.147 -1445.869 1011.692 578.532 -1340.598 1091.804 663.516 -1235.453 1173.263 747.368 -1131.031 1256.591 830.282 -1027.903 1342.287 912.393 -926.671 1430.876 993.787 -828.063 1522.980 1074.494 -732.822 1619.126 1154.515 -641.900 1719.961 1233.772 -556.504 1826.197 1312.096 -478.172 1938.581 1389.186 -408.864 2057.824 1464.552 -350.933 2184.402 1537.469 -305.873 2317.752 1607.349 -273.848 2456.412 1674.035 -255.004 2598.956 1737.494 -248.829 2743.888 1797.984 -255.336 2889.902 1855.779 -274.428 3035.683 1911.337 -306.544 3179.789 1965.228 -352.502 3320.399 2018.262 -414.085 3454.727 2071.597 -494.773 3577.409 2127.072 -600.799 3675.094 2187.755 -734.288 3711.858 2255.616 -861.035 3651.705 2318.877 -951.080 3533.510 2367.463 -1013.775 3394.822 2405.960 -1059.430 3248.049 2438.624 -1093.622 3097.391 2467.631 -1119.553 2944.621 2494.170 -1139.019 2790.581 2518.894 -1153.383 2635.767 2542.270 -1163.550 2480.465 2564.598 -1170.188 2324.853 2586.091 -1173.797 2169.047 2606.904 -1174.754 2013.128 2627.151 -1173.390 1857.150 2646.927 -1096.656 558.452 2800.181 1 
-1464309.938 1.932 236.628 31.037 231.570 -37.484 169.583 294.262 -77.449 308.726 356.126 -116.620 448.575 416.982 -154.845 589.230 476.648 -191.972 730.811 534.890 -227.812 873.480 591.382 -262.103 1017.464 645.632 -294.455 1163.007 697.023 -324.388 1310.493 744.490 -351.084 1460.436 786.224 -373.177 1613.385 819.008 -388.302 1769.447 835.320 -391.071 1922.226 816.059 -368.491 2029.335 730.001 -302.221 2057.295 604.162 -214.902 2042.778 473.613 -128.959 2009.501 343.947 -46.612 1966.630 215.203 32.780 1918.321 86.917 109.782 1867.031 -41.365 184.848 1814.251 -170.013 258.237 1761.086 -299.349 330.128 1708.424 -429.650 400.630 1657.040 -561.169 469.798 1607.667 -694.143 537.636 1561.071 -828.804 604.090 1518.165 -965.414 669.027 1479.832 -1104.139 732.306 1447.186 -1245.153 793.670 1421.583 -1388.565 852.751 1404.679 -1534.360 909.028 1398.475 -1682.283 961.781 1405.207 -1831.669 1010.088 1425.936 -1981.297 1053.417 1460.212 -2129.766 1091.905 1507.600 -2275.733 1125.803 1567.075 -2418.112 1155.693 1638.165 -2555.774 1182.109 1720.324 -2687.659 1205.772 1813.450 -2812.387 1227.512 1917.671 -2928.125 1248.451 2033.654 -3031.836 1270.204 2162.677 -3117.582 1295.494 2305.516 -3171.346 1329.738 2450.141 -3160.409 1382.084 2549.692 -3064.709 1450.027 2591.020 -2929.756 1517.246 2598.076 -2786.073 1580.114 2585.689 -2641.218 1639.757 2560.874 -2497.011 1697.176 2527.394 -2353.916 1753.015 2487.299 -2212.051 1807.654 2442.087 -2071.377 1861.382 2392.730 -1931.824 1914.389 2339.935 -1793.313 1966.815 2284.221 -1655.767 2018.763 2225.979 -1519.120 2070.310 2165.542 -1383.301 2121.522 1601.419 -277.556 2539.955 1 
-62641.341 0.973 1057.048 3.317 1101.258 11.446 -30.296 1055.489 158.068 -62.742 1010.120 305.076 -93.788 965.247 452.537 -123.205 920.968 600.511 -150.704 877.412 749.066 -175.884 834.763 898.293 -198.150 793.293 1048.311 -216.770 753.358 1199.236 -230.502 715.569 1351.227 -237.279 680.984 1504.429 -233.561 651.523 1658.750 -211.424 631.780 1812.858 -152.710 633.971 1956.976 -36.717 680.503 2044.443 98.538 757.528 2048.308 225.990 841.056 2010.638 346.116 926.004 1955.362 461.308 1011.714 1891.327 573.097 1098.212 1822.467 682.567 1185.625 1751.074 790.401 1274.126 1678.536 897.111 1363.889 1605.887 1003.090 1455.087 1533.958 1108.646 1547.896 1463.486 1214.027 1642.500 1395.176 1319.437 1739.105 1329.776 1425.049 1837.969 1268.194 1530.983 1939.266 1211.314 1637.308 2043.215 1160.270 1744.015 2150.020 1116.456 1850.966 2259.817 1081.597 1957.820 2372.595 1057.808 2063.932 2488.046 1047.494 2168.536 2605.239 1051.857 2271.085 2722.864 1070.499 2371.156 2839.611 1103.010 2468.611 2954.291 1148.324 2563.363 3065.675 1205.929 2655.500 3172.522 1275.197 2745.169 3273.236 1355.933 2832.633 3365.680 1448.128 2918.200 3446.398 1552.262 3002.086 3508.814 1669.337 3083.449 3537.905 1799.721 3154.443 3500.606 1931.421 3195.118 3381.543 2020.047 3207.197 3229.368 2053.746 3204.911 3072.398 2055.190 3195.372 2916.457 2038.301 3181.630 2762.513 2009.656 3165.205 2610.571 1972.789 3146.896 2460.503 1929.625 3127.242 2312.095 1881.576 3106.582 2165.167 1829.557 3085.145 2019.560 1774.238 3063.098 1875.142 1716.109 3040.560 1731.805 1655.541 3017.626 1589.447 1592.851 2817.765 432.636 1011.612 0 
-54308.358 0.927 530.858 525.397 10.473 -75.223 526.586 -12.459 -230.771 526.550 -35.806 -386.262 525.042 -59.635 -541.672 521.813 -84.012 -696.970 516.553 -109.013 -852.112 508.830 -134.742 -1007.032 498.005 -161.352 -1161.614 483.293 -189.013 -1315.687 463.370 -218.005 -1468.920 436.050 -248.758 -1620.645 397.638 -281.905 -1769.382 340.085 -318.571 -1910.706 246.258 -359.671 -2027.878 103.839 -397.796 -2067.036 -41.906 -419.425 -2016.712 -171.484 -429.116 -1928.646 -290.475 -432.358 -1826.019 -403.288 -431.562 -1716.526 -512.408 -427.832 -1603.393 -619.494 -421.840 -1488.421 -725.625 -413.935 -1372.680 -831.632 -404.341 -1256.952 -938.191 -393.201 -1141.873 -1045.883 -380.600 -1028.007 -1155.242 -366.577 -915.911 -1266.793 -351.130 -806.189 -1381.126 -334.207 -699.598 -1498.735 -315.784 -596.900 -1620.189 -295.786 -499.098 -1746.077 -274.115 -407.470 -1876.972 -250.664 -323.651 -2013.341 -225.336 -249.728 -2155.356 -198.101 -188.205 -2302.323 -169.288 -140.601 -2452.932 -139.581 -106.933 -2605.968 -109.740 -87.170 -2760.265 -80.568 -80.560 -2914.864 -52.959 -86.862 -3068.886 -27.922 -105.674 -3221.436 -6.796 -137.045 -3371.453 8.566 -181.258 -3517.301 15.218 -239.271 -3655.625 7.774 -313.094 -3777.131 -25.161 -405.925 -3852.561 -104.389 -514.597 -3843.031 -227.749 -606.121 -3774.256 -357.202 -660.441 -3681.060 -480.118 -689.649 -3576.853 -596.901 -703.661 -3466.699 -708.968 -707.563 -3352.928 -817.413 -704.211 -3236.711 -922.917 -695.195 -3118.805 -1026.049 -681.712 -2999.665 -1127.202 -664.552 -2879.598 -1226.675 -644.300 -2758.815 -1324.697 -621.391 -2637.469 -1421.445 -596.154 -2515.677 -1517.072 -568.876 -1491.447 -2282.406 -283.904 0 
-118112.493 0.647 126.690 103.045 7.848 174.375 -40.183 34.308 115.146 -182.887 61.517 55.000 -324.951 89.613 -6.245 -466.247 118.728 -68.774 -606.615 149.024 -132.813 -745.822 180.724 -198.676 -883.514 214.157 -266.824 -1019.224 249.705 -337.810 -1152.127 288.013 -412.557 -1280.748 330.104 -492.544 -1402.267 377.609 -580.142 -1509.432 433.799 -680.079 -1580.053 503.999 -799.689 -1559.609 583.006 -928.569 -1455.347 644.399 -1026.558 -1322.588 688.501 -1097.763 -1180.475 722.908 -1155.399 -1034.350 751.445 -1205.886 -886.194 775.991 -1252.445 -737.009 797.726 -1297.088 -587.341 817.329 -1341.105 -437.573 835.281 -1385.486 -288.009 851.936 -1431.045 -138.926 867.559 -1478.502 9.392 882.361 -1528.541 156.621 896.513 -1581.876 302.328 910.156 -1639.351 446.033 923.438 -1701.726 587.076 936.481 -1769.939 724.558 949.404 -1845.072 857.251 962.322 -1928.347 983.475 975.342 -2021.085 1101.044 988.565 -2124.516 1208.263 1002.150 -2238.599 1304.503 1016.373 -2362.029 1389.210 1031.607 -2493.534 1462.499 1048.259 -2631.570 1524.099 1066.898 -2774.960 1573.907 1088.220 -2922.499 1611.377 1113.250 -3073.070 1635.627 1143.460 -3225.370 1644.824 1181.224 -3377.588 1635.225 1230.784 -3526.218 1598.951 1300.440 -3661.489 1524.615 1401.506 -3751.133 1425.972 1519.598 -3748.155 1335.583 1625.167 -3676.574 1258.307 1716.613 -3575.021 1190.752 1798.523 -3459.173 1130.301 1873.880 -3335.176 1075.243 1944.496 -3205.958 1024.565 2011.412 -3073.020 977.447 2075.430 -2937.368 933.326 2137.082 -2799.625 891.774 2196.761 -2660.222 852.465 2254.762 -2519.466 815.146 2311.307 -2377.580 779.593 2366.587 -2234.744 534.583 2792.568 -1020.453 1 
