stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 spike 
-549639.231 1.052 2468.258 -18.208 -2468.051 26.271 26.823 -2490.621 -115.019 71.853 -2513.190 -256.309 116.883 -2535.759 -397.599 161.914 -2558.328 -538.889 206.944 -2580.897 -680.179 251.974 -2603.466 -821.470 297.005 -2626.035 -962.760 342.035 -2648.605 -1104.050 387.066 -2671.174 -1245.340 432.096 -2693.743 -1386.630 477.126 -2716.312 -1527.920 522.157 -2738.881 -1669.210 567.187 -2761.450 -1810.500 612.217 -2784.020 -1951.791 657.248 -2806.589 -2093.081 702.278 -2829.158 -2234.371 747.309 -2851.727 -2375.661 792.339 -2874.296 -2516.951 877.897 -2917.178 -2785.402 0 
-3850155.145 1.489 138.526 3.179 7.270 -138.298 -109.238 -81.803 -182.211 -221.655 -170.877 -226.123 -334.072 -259.951 -270.035 -446.489 -349.025 -313.947 -558.906 -438.098 -357.860 -671.323 -527.172 -401.772 -783.740 -616.246 -445.684 -896.157 -705.320 -489.596 -1008.574 -794.394 -533.509 -1120.991 -883.467 -577.421 -1233.408 -972.541 -621.333 -1345.825 -1061.615 -665.245 -1458.242 -1150.689 -709.158 -1570.659 -1239.762 -753.070 -1683.076 -1328.836 -796.982 -1795.493 -1417.910 -840.894 -1907.910 -1506.984 -884.807 -2020.327 -1596.057 -928.719 -2233.919 -1765.298 -1012.152 1 
-357589.742 1.670 2903.613 62.819 -36.177 2998.677 167.398 64.180 2960.052 271.976 164.536 2921.427 376.554 264.893 2882.802 481.133 365.250 2844.177 585.711 465.607 2805.552 690.289 565.964 2766.927 794.868 666.321 2728.302 899.446 766.677 2689.678 1004.024 867.034 2651.053 1108.603 967.391 2612.428 1213.181 1067.748 2573.803 1317.759 1168.105 2535.178 1422.337 1268.462 2496.553 1526.916 1368.818 2457.928 1631.494 1469.175 2419.304 1736.072 1569.532 2380.679 1840.651 1669.889 2342.054 1945.229 1770.246 2303.429 2143.928 1960.924 2230.042 0 
-14821.881 0.724 2433.583 -207.333 2424.694 -14.076 -228.681 2544.376 73.790 -250.029 2664.059 161.655 -271.377 2783.741 249.521 -292.725 2903.424 337.386 -314.072 3023.106 425.252 -335.420 3142.789 513.118 -356.768 3262.471 600.983 -378.116 3382.154 688.849 -399.463 3501.836 776.715 -420.811 3621.519 864.580 -442.159 3741.201 952.446 -463.507 3860.884 1040.312 -484.855 3980.566 1128.177 -506.202 4100.249 1216.043 -527.550 4219.931 1303.909 -548.898 4339.614 1391.774 -570.246 4459.296 1479.640 -591.594 4578.979 1567.506 -632.154 4806.375 1734.450 0 
-14197.430 0.581 150.954 -151.513 -3.776 8.065 -142.543 -44.374 -136.058 -133.573 -84.973 -280.181 -124.604 -125.571 -424.303 -115.634 -166.169 -568.426 -106.664 -206.767 -712.548 -97.694 -247.366 -856.671 -88.724 -287.964 -1000.794 -79.754 -328.562 -1144.916 -70.784 -369.160 -1289.039 -61.814 -409.759 -1433.161 -52.844 -450.357 -1577.284 -43.874 -490.955 -1721.407 -34.904 -531.553 -1865.529 -25.934 -572.152 -2009.652 -16.964 -612.750 -2153.774 -7.995 -653.348 -2297.897 0.975 -693.946 -2442.020 9.945 -734.545 -2586.142 26.988 -811.681 -2859.975 0 
-346769.910 1.032 504.133 -30.782 468.522 183.546 95.461 521.185 121.986 221.703 573.847 60.427 347.945 626.510 -1.133 474.187 679.172 -62.692 600.430 731.834 -124.251 726.672 784.497 -185.811 852.914 837.159 -247.370 979.156 889.822 -308.930 1105.399 942.484 -370.489 1231.641 995.146 -432.049 1357.883 1047.809 -493.608 1484.125 1100.471 -555.168 1610.368 1153.134 -616.727 1736.610 1205.796 -678.286 1862.852 1258.459 -739.846 1989.094 1311.121 -801.405 2115.337 1363.783 -862.965 2241.579 1416.446 -924.524 2481.439 1516.504 -1041.487 1 
-6208061.243 1.390 356.115 5.999 -356.031 4.927 -98.351 -463.777 6.303 -202.700 -571.524 7.680 -307.049 -679.270 9.056 -411.399 -787.016 10.432 -515.748 -894.763 11.809 -620.098 -1002.509 13.185 -724.447 -1110.256 14.562 -828.797 -1218.002 15.938 -933.146 -1325.749 17.314 -1037.496 -1433.495 18.691 -1141.845 -1541.242 20.067 -1246.194 -1648.988 21.444 -1350.544 -1756.735 22.820 -1454.893 -1864.481 24.196 -1559.243 -1972.227 25.573 -1663.592 -2079.974 26.949 -1767.942 -2187.720 28.326 -1872.291 -2295.467 29.702 -2070.555 -2500.185 32.317 1 
-2286785.247 1.782 1854.044 -1841.275 -200.728 -83.033 -1916.765 -100.307 -1.076 -1992.255 0.114 80.880 -2067.744 100.535 162.837 -2143.234 200.957 244.793 -2218.724 301.378 326.750 -2294.214 401.799 408.706 -2369.704 502.220 490.663 -2445.193 602.642 572.619 -2520.683 703.063 654.576 -2596.173 803.484 736.532 -2671.663 903.905 818.489 -2747.152 1004.326 900.445 -2822.642 1104.748 982.402 -2898.132 1205.169 1064.358 -2973.622 1305.590 1146.315 -3049.112 1406.011 1228.271 -3124.601 1506.432 1310.228 -3200.091 1606.854 1392.185 -3343.522 1797.654 1547.902 1 
-92732.675 1.286 298.822 -291.702 57.700 29.578 -424.461 127.345 24.615 -557.219 196.991 19.652 -689.978 266.637 14.689 -822.737 336.283 9.726 -955.495 405.928 4.763 -1088.254 475.574 -0.200 -1221.012 545.220 -5.163 -1353.771 614.865 -10.126 -1486.530 684.511 -15.089 -1619.288 754.157 -20.052 -1752.047 823.803 -25.015 -1884.805 893.448 -29.978 -2017.564 963.094 -34.941 -2150.323 1032.740 -39.904 -2283.081 1102.385 -44.867 -2415.840 1172.031 -49.830 -2548.598 1241.677 -54.793 -2681.357 1311.323 -59.756 -2933.598 1443.650 -69.185 1 
-1661103.494 0.814 2503.438 79.738 -2502.160 6.073 136.311 -2531.703 141.818 192.884 -2561.245 277.563 249.457 -2590.787 413.308 306.030 -2620.330 549.053 362.604 -2649.872 684.798 419.177 -2679.414 820.543 475.750 -2708.957 956.288 532.323 -2738.499 1092.033 588.897 -2768.041 1227.778 645.470 -2797.584 1363.523 702.043 -2827.126 1499.268 758.616 -2856.668 1635.014 815.189 -2886.211 1770.759 871.763 -2915.753 1906.504 928.336 -2945.295 2042.249 984.909 -2974.838 2177.994 1041.482 -3004.380 2313.739 1098.056 -3033.922 2449.484 1205.545 -3090.053 2707.399 0 
-168463.487 1.322 2753.207 2750.544 -5.923 120.930 2852.735 88.783 176.497 2954.927 183.489 232.065 3057.118 278.194 287.632 3159.310 372.900 343.200 3261.501 467.605 398.767 3363.693 562.311 454.335 3465.884 657.016 509.903 3568.076 751.722 565.470 3670.267 846.427 621.038 3772.459 941.133 676.605 3874.650 1035.838 732.173 3976.842 1130.544 787.740 4079.033 1225.249 843.308 4181.225 1319.955 898.876 4283.416 1414.660 954.443 4385.608 1509.366 1010.011 4487.800 1604.071 1065.578 4589.991 1698.777 1121.146 4784.155 1878.717 1226.724 0 
-2612735.166 1.876 87.343 65.643 10.914 56.575 188.878 30.311 139.862 312.114 49.709 223.149 435.349 69.106 306.437 558.585 88.503 389.724 681.820 107.900 473.011 805.056 127.298 556.298 928.291 146.695 639.585 1051.527 166.092 722.873 1174.762 185.489 806.160 1297.998 204.886 889.447 1421.233 224.284 972.734 1544.469 243.681 1056.021 1667.704 263.078 1139.309 1790.940 282.475 1222.596 1914.175 301.873 1305.883 2037.411 321.270 1389.170 2160.646 340.667 1472.457 2283.882 360.064 1555.745 2518.029 396.919 1713.990 1 
-146756.743 0.635 14.417 -7.781 11.674 -3.322 -89.547 -81.993 -87.231 -171.313 -175.660 -171.139 -253.080 -269.327 -255.048 -334.846 -362.995 -338.957 -416.613 -456.662 -422.866 -498.379 -550.329 -506.775 -580.145 -643.997 -590.684 -661.912 -737.664 -674.593 -743.678 -831.331 -758.502 -825.445 -924.998 -842.410 -907.211 -1018.666 -926.319 -988.977 -1112.333 -1010.228 -1070.744 -1206.000 -1094.137 -1152.510 -1299.667 -1178.046 -1234.277 -1393.335 -1261.955 -1316.043 -1487.002 -1345.864 -1397.809 -1580.669 -1429.772 -1479.576 -1674.337 -1513.681 -1634.932 -1852.304 -1673.108 1 
-3188664.762 0.877 2196.793 2196.710 -18.838 3.433 2243.440 -88.998 -120.639 2290.171 -159.157 -244.711 2336.901 -229.316 -368.784 2383.632 -299.476 -492.856 2430.362 -369.635 -616.928 2477.093 -439.794 -741.000 2523.823 -509.954 -865.073 2570.554 -580.113 -989.145 2617.285 -650.272 -1113.217 2664.015 -720.431 -1237.289 2710.746 -790.591 -1361.362 2757.476 -860.750 -1485.434 2804.207 -930.909 -1609.506 2850.937 -1001.069 -1733.579 2897.668 -1071.228 -1857.651 2944.398 -1141.387 -1981.723 2991.129 -1211.547 -2105.795 3037.859 -1281.706 -2229.868 3126.647 -1415.009 -2465.605 0 
-12879.517 1.049 2580.173 27.762 -27.725 2584.706 -120.208 -51.038 2576.870 -268.177 -74.351 2569.033 -416.147 -97.665 2561.196 -564.117 -120.978 2553.359 -712.087 -144.292 2545.522 -860.057 -167.605 2537.686 -1008.027 -190.918 2529.849 -1155.996 -214.232 2522.012 -1303.966 -237.545 2514.175 -1451.936 -260.858 2506.338 -1599.906 -284.172 2498.502 -1747.876 -307.485 2490.665 -1895.846 -330.798 2482.828 -2043.815 -354.112 2474.991 -2191.785 -377.425 2467.154 -2339.755 -400.739 2459.318 -2487.725 -424.052 2451.481 -2635.695 -447.365 2443.644 -2916.837 -491.661 2428.754 0 
-428440.069 1.755 366.356 -171.197 317.198 65.529 -186.914 400.980 188.953 -202.632 484.762 312.377 -218.349 568.544 435.801 -234.067 652.326 559.226 -249.785 736.108 682.650 -265.502 819.890 806.074 -281.220 903.673 929.498 -296.938 987.455 1052.922 -312.655 1071.237 1176.346 -328.373 1155.019 1299.771 -344.091 1238.801 1423.195 -359.808 1322.583 1546.619 -375.526 1406.365 1670.043 -391.244 1490.147 1793.467 -406.961 1573.929 1916.892 -422.679 1657.711 2040.316 -438.397 1741.493 2163.740 -454.114 1825.275 2287.164 -483.978 1984.461 2521.670 1 
-1821198.823 1.693 1889.287 671.238 22.252 1765.885 773.175 50.380 1872.269 875.111 78.508 1978.654 977.048 106.636 2085.039 1078.985 134.764 2191.423 1180.922 162.892 2297.808 1282.859 191.020 2404.193 1384.796 219.148 2510.577 1486.732 247.276 2616.962 1588.669 275.404 2723.347 1690.606 303.532 2829.731 1792.543 331.660 2936.116 1894.480 359.788 3042.501 1996.417 387.916 3148.885 2098.353 416.044 3255.270 2200.290 444.172 3361.655 2302.227 472.300 3468.039 2404.164 500.428 3574.424 2506.101 528.557 3680.809 2699.781 582.000 3882.939 1 
-1746169.587 0.900 153.419 -27.155 -4.839 150.919 81.987 69.722 221.833 191.129 144.282 292.747 300.271 218.843 363.661 409.413 293.403 434.574 518.555 367.964 505.488 627.697 442.525 576.402 736.839 517.085 647.316 845.981 591.646 718.229 955.123 666.206 789.143 1064.265 740.767 860.057 1173.407 815.328 930.970 1282.549 889.888 1001.884 1391.691 964.449 1072.798 1500.833 1039.009 1143.712 1609.975 1113.570 1214.625 1719.116 1188.130 1285.539 1828.258 1262.691 1356.453 1937.400 1337.252 1427.367 2144.770 1478.917 1562.103 1 
-36152.593 0.723 115.117 -5.993 -114.703 -7.688 -50.303 -208.718 100.469 -94.613 -302.732 208.626 -138.923 -396.747 316.782 -183.233 -490.761 424.939 -227.543 -584.776 533.096 -271.853 -678.790 641.253 -316.163 -772.804 749.410 -360.473 -866.819 857.567 -404.784 -960.833 965.723 -449.094 -1054.848 1073.880 -493.404 -1148.862 1182.037 -537.714 -1242.877 1290.194 -582.024 -1336.891 1398.351 -626.334 -1430.905 1506.508 -670.644 -1524.920 1614.665 -714.954 -1618.934 1722.821 -759.264 -1712.949 1830.978 -803.574 -1806.963 1939.135 -887.764 -1985.590 2144.633 1 
-4524904.788 1.461 64.949 55.087 31.093 14.729 145.297 62.007 130.516 235.506 92.921 246.303 325.716 123.836 362.089 415.925 154.750 477.876 506.135 185.664 593.662 596.345 216.578 709.449 686.554 247.492 825.236 776.764 278.406 941.022 866.974 309.320 1056.809 957.183 340.234 1172.596 1047.393 371.148 1288.382 1137.602 402.062 1404.169 1227.812 432.976 1519.955 1318.022 463.891 1635.742 1408.231 494.805 1751.529 1498.441 525.719 1867.315 1588.651 556.633 1983.102 1678.860 587.547 2098.889 1850.259 646.284 2318.883 1 
-1923514.612 1.433 2000.087 -1973.249 16.546 326.127 -2070.774 -46.354 421.167 -2168.298 -109.254 516.207 -2265.823 -172.154 611.247 -2363.347 -235.054 706.287 -2460.872 -297.953 801.327 -2558.396 -360.853 896.367 -2655.921 -423.753 991.407 -2753.445 -486.653 1086.447 -2850.969 -549.553 1181.487 -2948.494 -612.452 1276.527 -3046.018 -675.352 1371.567 -3143.543 -738.252 1466.607 -3241.067 -801.152 1561.647 -3338.592 -864.052 1656.687 -3436.116 -926.951 1751.727 -3533.641 -989.851 1846.767 -3631.165 -1052.751 1941.807 -3728.690 -1115.651 2036.847 -3913.986 -1235.161 2217.423 1 
-19643.103 0.964 108.428 96.902 -40.674 -26.686 246.829 -45.270 -25.730 396.756 -49.866 -24.775 546.682 -54.462 -23.819 696.609 -59.058 -22.863 846.535 -63.654 -21.908 996.462 -68.250 -20.952 1146.388 -72.846 -19.997 1296.315 -77.442 -19.041 1446.241 -82.039 -18.086 1596.168 -86.635 -17.130 1746.094 -91.231 -16.175 1896.021 -95.827 -15.219 2045.947 -100.423 -14.263 2195.874 -105.019 -13.308 2345.800 -109.615 -12.352 2495.727 -114.211 -11.397 2645.653 -118.808 -10.441 2795.580 -123.404 -9.486 3080.440 -132.136 -7.670 1 
-2376465.997 1.558 2562.537 54.823 -2561.948 3.535 82.867 -2600.208 145.837 110.912 -2638.469 288.138 138.956 -2676.729 430.439 167.000 -2714.989 572.741 195.045 -2753.249 715.042 223.089 -2791.510 857.343 251.134 -2829.770 999.645 279.178 -2868.030 1141.946 307.222 -2906.290 1284.247 335.267 -2944.550 1426.549 363.311 -2982.811 1568.850 391.355 -3021.071 1711.151 419.400 -3059.331 1853.453 447.444 -3097.591 1995.754 475.489 -3135.851 2138.055 503.533 -3174.112 2280.357 531.577 -3212.372 2422.658 559.622 -3250.632 2564.959 612.906 -3323.326 2835.332 0 
-1030737.361 1.059 1777.116 -111.853 -8.021 1773.575 18.748 60.627 1800.603 149.350 129.276 1827.631 279.952 197.924 1854.660 410.554 266.573 1881.688 541.156 335.221 1908.717 671.758 403.870 1935.745 802.360 472.518 1962.773 932.962 541.167 1989.802 1063.563 609.815 2016.830 1194.165 678.464 2043.858 1324.767 747.112 2070.887 1455.369 815.761 2097.915 1585.971 884.409 2124.944 1716.573 953.058 2151.972 1847.175 1021.706 2179.000 1977.777 1090.355 2206.029 2108.378 1159.003 2233.057 2238.980 1227.652 2260.086 2487.124 1358.084 2311.440 0 
-7035877.132 0.788 1773.370 -1629.511 -79.090 2777.360 -1494.978 -74.107 2711.209 -1360.445 -69.123 2645.058 -1225.912 -64.139 2578.907 -1091.378 -59.155 2512.756 -956.845 -54.171 2446.605 -822.312 -49.187 2380.454 -687.779 -44.203 2314.303 -553.245 -39.220 2248.152 -418.712 -34.236 2182.001 -284.179 -29.252 2115.850 -149.645 -24.268 2049.699 -15.112 -19.284 1983.548 119.421 -14.300 1917.397 253.954 -9.317 1851.246 388.488 -4.333 1785.095 523.021 0.651 1718.944 657.554 5.635 1652.793 792.088 10.619 1586.642 1047.701 20.088 1460.955 0 
-531243.157 1.863 1425.792 750.409 -1211.541 -44.037 788.718 -1255.534 94.155 827.026 -1299.527 232.347 865.335 -1343.520 370.539 903.643 -1387.512 508.731 941.952 -1431.505 646.924 980.261 -1475.498 785.116 1018.569 -1519.491 923.308 1056.878 -1563.484 1061.500 1095.186 -1607.477 1199.692 1133.495 -1651.470 1337.884 1171.804 -1695.463 1476.077 1210.112 -1739.456 1614.269 1248.421 -1783.449 1752.461 1286.729 -1827.442 1890.653 1325.038 -1871.434 2028.845 1363.347 -1915.427 2167.037 1401.655 -1959.420 2305.230 1439.964 -2003.413 2443.422 1512.750 -2087.000 2705.987 0 
-125166.287 1.164 135.107 19.349 -42.515 -267.243 84.126 -29.027 -132.625 148.902 -15.539 1.994 213.678 -2.051 136.612 278.454 11.437 271.230 343.230 24.926 405.849 408.007 38.414 540.467 472.783 51.902 675.086 537.559 65.390 809.704 602.335 78.878 944.322 667.112 92.366 1078.941 731.888 105.854 1213.559 796.664 119.342 1348.178 861.440 132.830 1482.796 926.216 146.318 1617.414 990.993 159.806 1752.033 1055.769 173.294 1886.651 1120.545 186.783 2021.270 1185.321 200.271 2155.888 1308.396 225.898 2411.663 1 
-492975.575 1.386 278.902 50.248 203.451 -184.036 20.264 310.969 -83.833 -9.721 418.486 16.371 -39.706 526.004 116.575 -69.691 633.522 216.779 -99.676 741.040 316.983 -129.660 848.558 417.187 -159.645 956.076 517.391 -189.630 1063.594 617.595 -219.615 1171.112 717.799 -249.600 1278.629 818.002 -279.584 1386.147 918.206 -309.569 1493.665 1018.410 -339.554 1601.183 1118.614 -369.539 1708.701 1218.818 -399.524 1816.219 1319.022 -429.508 1923.737 1419.226 -459.493 2031.255 1519.430 -489.478 2138.772 1619.634 -546.449 2343.056 1810.021 1 
-5117746.901 1.575 2403.219 -593.329 361.164 -2451.616 -636.749 223.901 -2409.503 -680.170 86.638 -2367.390 -723.591 -50.625 -2325.277 -767.011 -187.888 -2283.164 -810.432 -325.151 -2241.051 -853.853 -462.414 -2198.938 -897.273 -599.677 -2156.825 -940.694 -736.940 -2114.711 -984.115 -874.203 -2072.598 -1027.535 -1011.466 -2030.485 -1070.956 -1148.729 -1988.372 -1114.377 -1285.992 -1946.259 -1157.797 -1423.255 -1904.146 -1201.218 -1560.518 -1862.033 -1244.639 -1697.781 -1819.920 -1288.059 -1835.044 -1777.807 -1331.480 -1972.307 -1735.694 -1374.901 -2109.570 -1693.581 -1457.400 -2370.370 -1613.566 0 
-873200.420 1.987 2647.003 -1598.590 874.053 2149.585 -1475.458 805.875 2201.453 -1352.326 737.697 2253.321 -1229.194 669.519 2305.189 -1106.062 601.341 2357.058 -982.930 533.163 2408.926 -859.799 464.985 2460.794 -736.667 396.807 2512.662 -613.535 328.629 2564.530 -490.403 260.451 2616.398 -367.271 192.274 2668.267 -244.139 124.096 2720.135 -121.007 55.918 2772.003 2.125 -12.260 2823.871 125.257 -80.438 2875.739 248.388 -148.616 2927.608 371.520 -216.794 2979.476 494.652 -284.972 3031.344 617.784 -353.150 3083.212 851.735 -482.688 3181.762 0 
-157376.903 0.919 3077.494 -2405.367 -546.820 1840.154 -2394.980 -582.672 1985.436 -2384.594 -618.524 2130.718 -2374.207 -654.376 2275.999 -2363.821 -690.228 2421.281 -2353.434 -726.080 2566.562 -2343.048 -761.932 2711.844 -2332.661 -797.784 2857.126 -2322.275 -833.636 3002.407 -2311.888 -869.488 3147.689 -2301.502 -905.340 3292.971 -2291.116 -941.192 3438.252 -2280.729 -977.044 3583.534 -2270.343 -1012.896 3728.816 -2259.956 -1048.748 3874.097 -2249.570 -1084.600 4019.379 -2239.183 -1120.452 4164.661 -2228.797 -1156.304 4309.942 -2218.410 -1192.156 4455.224 -2198.676 -1260.275 4731.259 0 
-7626159.856 1.784 469.731 468.790 -4.087 -29.422 615.419 -33.414 -41.256 762.047 -62.742 -53.090 908.675 -92.069 -64.924 1055.304 -121.397 -76.759 1201.932 -150.724 -88.593 1348.560 -180.052 -100.427 1495.188 -209.379 -112.261 1641.817 -238.706 -124.096 1788.445 -268.034 -135.930 1935.073 -297.361 -147.764 2081.702 -326.689 -159.598 2228.330 -356.016 -171.433 2374.958 -385.344 -183.267 2521.586 -414.671 -195.101 2668.215 -443.998 -206.935 2814.843 -473.326 -218.769 2961.471 -502.653 -230.604 3108.099 -531.981 -242.438 3386.693 -587.703 -264.923 1 
-19975.162 1.492 40.113 17.456 12.675 -33.818 108.213 -5.733 -151.820 198.970 -24.142 -269.822 289.726 -42.550 -387.823 380.483 -60.959 -505.825 471.239 -79.367 -623.826 561.996 -97.776 -741.828 652.753 -116.184 -859.829 743.509 -134.592 -977.831 834.266 -153.001 -1095.832 925.022 -171.409 -1213.834 1015.779 -189.818 -1331.836 1106.536 -208.226 -1449.837 1197.292 -226.635 -1567.839 1288.049 -245.043 -1685.840 1378.805 -263.452 -1803.842 1469.562 -281.860 -1921.843 1560.319 -300.269 -2039.845 1651.075 -318.677 -2157.846 1823.513 -353.653 -2382.049 1 
-370770.151 1.302 1114.844 -2740.707 -11.598 10.030 -2604.020 35.952 -29.413 -2467.334 83.502 -68.857 -2330.647 131.052 -108.301 -2193.961 178.602 -147.745 -2057.274 226.152 -187.189 -1920.588 273.702 -226.633 -1783.902 321.252 -266.077 -1647.215 368.802 -305.521 -1510.529 416.352 -344.964 -1373.842 463.902 -384.408 -1237.156 511.452 -423.852 -1100.469 559.002 -463.296 -963.783 606.552 -502.740 -827.097 654.102 -542.184 -690.410 701.651 -581.628 -553.724 749.201 -621.072 -417.037 796.751 -660.515 -280.351 844.301 -699.959 -20.647 934.646 -774.903 0 
-253865.946 1.517 12.942 -3.352 12.122 -23.208 -22.141 -99.579 75.128 -40.930 -211.279 173.464 -59.719 -322.980 271.800 -78.509 -434.680 370.136 -97.298 -546.380 468.472 -116.087 -658.081 566.809 -134.877 -769.781 665.145 -153.666 -881.481 763.481 -172.455 -993.182 861.817 -191.244 -1104.882 960.153 -210.034 -1216.583 1058.489 -228.823 -1328.283 1156.825 -247.612 -1439.983 1255.161 -266.401 -1551.684 1353.497 -285.191 -1663.384 1451.833 -303.980 -1775.085 1550.169 -322.769 -1886.785 1648.505 -341.558 -1998.485 1746.842 -377.258 -2210.716 1933.680 1 
-41818.241 1.930 1407.352 14.098 -2143.740 -187.761 -84.585 -2031.814 -172.451 -183.268 -1919.889 -157.142 -281.951 -1807.964 -141.832 -380.634 -1696.038 -126.523 -479.317 -1584.113 -111.213 -578.000 -1472.188 -95.904 -676.683 -1360.262 -80.594 -775.366 -1248.337 -65.285 -874.049 -1136.412 -49.975 -972.732 -1024.486 -34.666 -1071.415 -912.561 -19.356 -1170.098 -800.636 -4.047 -1268.781 -688.710 11.263 -1367.464 -576.785 26.572 -1466.147 -464.859 41.882 -1564.830 -352.934 57.192 -1663.513 -241.009 72.501 -1762.196 -129.083 87.811 -1949.694 83.575 116.899 0 
-127030.234 1.551 745.598 5.063 -53.169 -930.528 -57.206 -150.748 -835.130 -119.475 -248.328 -739.731 -181.744 -345.907 -644.333 -244.014 -443.486 -548.935 -306.283 -541.066 -453.537 -368.552 -638.645 -358.138 -430.821 -736.224 -262.740 -493.090 -833.804 -167.342 -555.359 -931.383 -71.944 -617.628 -1028.963 23.454 -679.897 -1126.542 118.853 -742.166 -1224.121 214.251 -804.436 -1321.701 309.649 -866.705 -1419.280 405.047 -928.974 -1516.860 500.445 -991.243 -1614.439 595.844 -1053.512 -1712.018 691.242 -1115.781 -1809.598 786.640 -1234.093 -1994.999 967.897 0 
-364931.551 1.722 197.959 -127.936 -113.151 100.085 -224.926 -0.678 121.125 -321.916 111.795 142.165 -418.907 224.268 163.205 -515.897 336.741 184.246 -612.887 449.214 205.286 -709.877 561.687 226.326 -806.868 674.160 247.367 -903.858 786.634 268.407 -1000.848 899.107 289.447 -1097.838 1011.580 310.488 -1194.829 1124.053 331.528 -1291.819 1236.526 352.568 -1388.809 1348.999 373.608 -1485.799 1461.472 394.649 -1582.790 1573.945 415.689 -1679.780 1686.418 436.729 -1776.770 1798.891 457.770 -1873.760 1911.364 478.810 -2058.042 2125.063 518.787 1 
-986408.475 0.978 94.501 -40.997 87.316 -52.609 -111.083 29.928 66.951 -181.169 -27.459 186.511 -251.255 -84.846 306.072 -321.341 -142.233 425.632 -391.427 -199.620 545.192 -461.513 -257.007 664.753 -531.599 -314.394 784.313 -601.685 -371.781 903.873 -671.771 -429.168 1023.434 -741.858 -486.555 1142.994 -811.944 -543.942 1262.554 -882.030 -601.329 1382.115 -952.116 -658.716 1501.675 -1022.202 -716.103 1621.235 -1092.288 -773.490 1740.796 -1162.374 -830.878 1860.356 -1232.460 -888.265 1979.916 -1302.546 -945.652 2099.476 -1435.710 -1054.687 2326.641 1 
-2376176.846 0.907 1367.812 -3.200 37.023 -1367.307 -2.790 -84.451 -1455.307 -2.379 -205.925 -1543.306 -1.969 -327.399 -1631.306 -1.559 -448.873 -1719.305 -1.148 -570.347 -1807.305 -0.738 -691.821 -1895.304 -0.328 -813.295 -1983.304 0.083 -934.769 -2071.303 0.493 -1056.243 -2159.303 0.903 -1177.717 -2247.303 1.314 -1299.191 -2335.302 1.724 -1420.665 -2423.302 2.134 -1542.138 -2511.301 2.545 -1663.612 -2599.301 2.955 -1785.086 -2687.300 3.365 -1906.560 -2775.300 3.775 -2028.034 -2863.299 4.186 -2149.508 -2951.299 4.965 -2380.309 -3118.498 1 
-69421.418 1.031 331.863 329.276 40.621 -7.761 374.199 181.440 -33.291 419.121 322.260 -58.820 464.044 463.080 -84.349 508.967 603.900 -109.878 553.890 744.720 -135.407 598.813 885.539 -160.936 643.736 1026.359 -186.465 688.659 1167.179 -211.994 733.581 1307.999 -237.523 778.504 1448.818 -263.052 823.427 1589.638 -288.581 868.350 1730.458 -314.110 913.273 1871.278 -339.639 958.196 2012.097 -365.168 1003.118 2152.917 -390.697 1048.041 2293.737 -416.226 1092.964 2434.557 -441.755 1137.887 2575.376 -467.284 1223.240 2842.934 -515.790 0 
-14172.935 1.217 53.273 44.877 -19.038 -21.485 67.352 116.199 -82.359 89.828 251.437 -143.233 112.304 386.674 -204.106 134.779 521.912 -264.980 157.255 657.150 -325.854 179.731 792.387 -386.728 202.206 927.625 -447.602 224.682 1062.862 -508.476 247.158 1198.100 -569.350 269.633 1333.338 -630.224 292.109 1468.575 -691.098 314.584 1603.813 -751.972 337.060 1739.050 -812.846 359.536 1874.288 -873.720 382.011 2009.526 -934.594 404.487 2144.763 -995.468 426.963 2280.001 -1056.341 449.438 2415.238 -1117.215 492.142 2672.190 -1232.876 1 
-71172.628 1.895 1335.844 -27.652 -1335.472 15.144 -156.543 -1410.001 33.377 -285.434 -1484.531 51.609 -414.325 -1559.060 69.842 -543.216 -1633.590 88.074 -672.107 -1708.119 106.307 -800.999 -1782.649 124.539 -929.890 -1857.178 142.772 -1058.781 -1931.708 161.004 -1187.672 -2006.237 179.237 -1316.563 -2080.767 197.469 -1445.454 -2155.296 215.702 -1574.346 -2229.826 233.934 -1703.237 -2304.355 252.167 -1832.128 -2378.885 270.399 -1961.019 -2453.414 288.632 -2089.910 -2527.944 306.864 -2218.801 -2602.473 325.097 -2347.693 -2677.002 343.329 -2592.586 -2818.608 377.971 0 
-6854000.855 1.012 626.458 -615.007 -116.673 -24.564 -682.116 -228.006 -99.406 -749.226 -339.339 -174.249 -816.335 -450.671 -249.091 -883.444 -562.004 -323.933 -950.554 -673.337 -398.775 -1017.663 -784.670 -473.617 -1084.772 -896.003 -548.460 -1151.882 -1007.335 -623.302 -1218.991 -1118.668 -698.144 -1286.100 -1230.001 -772.986 -1353.210 -1341.334 -847.828 -1420.319 -1452.666 -922.670 -1487.428 -1563.999 -997.513 -1554.538 -1675.332 -1072.355 -1621.647 -1786.665 -1147.197 -1688.756 -1897.997 -1222.039 -1755.866 -2009.330 -1296.881 -1822.975 -2120.663 -1371.724 -1950.483 -2332.195 -1513.924 1 
