stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 x20 y20 z20 x21 y21 z21 x22 y22 z22 x23 y23 z23 x24 y24 z24 x25 y25 z25 x26 y26 z26 x27 y27 z27 x28 y28 z28 x29 y29 z29 x30 y30 z30 x31 y31 z31 x32 y32 z32 x33 y33 z33 x34 y34 z34 x35 y35 z35 x36 y36 z36 x37 y37 z37 x38 y38 z38 x39 y39 z39 spike 
-31783.039 1.442 1032.503 7.779 -1032.463 12.863 69.245 -1030.571 55.798 130.711 -1028.679 98.732 192.177 -1026.788 141.667 253.643 -1024.896 184.601 315.109 -1023.004 227.535 376.575 -1021.113 270.470 438.040 -1019.221 313.404 499.506 -1017.329 356.339 560.972 -1015.437 399.273 622.438 -1013.546 442.208 683.904 -1011.654 485.142 745.370 -1009.762 528.077 806.836 -1007.870 571.011 868.302 -1005.979 613.946 929.767 -1004.087 656.880 991.233 -1002.195 699.815 1052.699 -1000.303 742.749 1114.165 -998.412 785.683 1175.631 -996.520 828.618 1237.097 -994.628 871.552 1298.563 -992.736 914.487 1360.028 -990.845 957.421 1421.494 -988.953 1000.356 1482.960 -987.061 1043.290 1544.426 -985.169 1086.225 1605.892 -983.278 1129.159 1667.358 -981.386 1172.094 1728.824 -979.494 1215.028 1790.290 -977.602 1257.963 1851.755 -975.711 1300.897 1913.221 -973.819 1343.831 1974.687 -971.927 1386.766 2036.153 -970.035 1429.700 2097.619 -968.144 1472.635 2159.085 -966.252 1515.569 2220.551 -964.360 1558.504 2282.017 -962.468 1601.438 2343.482 -960.577 1644.373 2454.121 -957.172 1721.655 0 
-21027.189 1.813 325.280 -340.061 -8.917 -78.846 -327.640 -32.507 -8.745 -315.219 -56.098 61.357 -302.798 -79.689 131.458 -290.377 -103.280 201.559 -277.956 -126.870 271.661 -265.535 -150.461 341.762 -253.114 -174.052 411.863 -240.693 -197.642 481.965 -228.272 -221.233 552.066 -215.851 -244.824 622.167 -203.430 -268.415 692.269 -191.009 -292.005 762.370 -178.588 -315.596 832.471 -166.167 -339.187 902.573 -153.746 -362.777 972.674 -141.325 -386.368 1042.775 -128.904 -409.959 1112.877 -116.483 -433.549 1182.978 -104.062 -457.140 1253.079 -91.641 -480.731 1323.181 -79.220 -504.322 1393.282 -66.799 -527.912 1463.383 -54.378 -551.503 1533.485 -41.957 -575.094 1603.586 -29.536 -598.684 1673.687 -17.115 -622.275 1743.789 -4.694 -645.866 1813.890 7.727 -669.457 1883.991 20.148 -693.047 1954.093 32.569 -716.638 2024.194 44.990 -740.229 2094.295 57.411 -763.819 2164.397 69.832 -787.410 2234.498 82.253 -811.001 2304.599 94.674 -834.591 2374.701 107.095 -858.182 2444.802 119.516 -881.773 2514.904 131.937 -905.364 2585.005 154.295 -947.827 2711.187 0 
-470065.091 1.031 1388.045 81.030 80.922 -1383.313 11.873 59.422 -1402.805 -57.285 37.921 -1422.298 -126.442 16.421 -1441.791 -195.600 -5.079 -1461.284 -264.758 -26.579 -1480.777 -333.915 -48.079 -1500.269 -403.073 -69.580 -1519.762 -472.230 -91.080 -1539.255 -541.388 -112.580 -1558.748 -610.545 -134.080 -1578.240 -679.703 -155.581 -1597.733 -748.861 -177.081 -1617.226 -818.018 -198.581 -1636.719 -887.176 -220.081 -1656.212 -956.333 -241.581 -1675.704 -1025.491 -263.082 -1695.197 -1094.649 -284.582 -1714.690 -1163.806 -306.082 -1734.183 -1232.964 -327.582 -1753.676 -1302.121 -349.083 -1773.168 -1371.279 -370.583 -1792.661 -1440.436 -392.083 -1812.154 -1509.594 -413.583 -1831.647 -1578.752 -435.083 -1851.139 -1647.909 -456.584 -1870.632 -1717.067 -478.084 -1890.125 -1786.224 -499.584 -1909.618 -1855.382 -521.084 -1929.111 -1924.540 -542.585 -1948.603 -1993.697 -564.085 -1968.096 -2062.855 -585.585 -1987.589 -2132.012 -607.085 -2007.082 -2201.170 -628.585 -2026.575 -2270.328 -650.086 -2046.067 -2339.485 -671.586 -2065.560 -2408.643 -693.086 -2085.053 -2477.800 -714.586 -2104.546 -2546.958 -736.087 -2124.038 -2671.442 -774.787 -2159.126 0 
-96572.967 0.670 415.303 25.578 -396.446 121.049 72.872 -418.936 174.737 120.167 -441.425 228.425 167.462 -463.915 282.113 214.757 -486.404 335.802 262.052 -508.893 389.490 309.347 -531.383 443.178 356.641 -553.872 496.866 403.936 -576.362 550.555 451.231 -598.851 604.243 498.526 -621.340 657.931 545.821 -643.830 711.619 593.116 -666.319 765.308 640.410 -688.809 818.996 687.705 -711.298 872.684 735.000 -733.787 926.372 782.295 -756.277 980.060 829.590 -778.766 1033.749 876.885 -801.255 1087.437 924.179 -823.745 1141.125 971.474 -846.234 1194.813 1018.769 -868.724 1248.502 1066.064 -891.213 1302.190 1113.359 -913.702 1355.878 1160.654 -936.192 1409.566 1207.948 -958.681 1463.255 1255.243 -981.171 1516.943 1302.538 -1003.660 1570.631 1349.833 -1026.149 1624.319 1397.128 -1048.639 1678.007 1444.423 -1071.128 1731.696 1491.717 -1093.618 1785.384 1539.012 -1116.107 1839.072 1586.307 -1138.596 1892.760 1633.602 -1161.086 1946.449 1680.897 -1183.575 2000.137 1728.192 -1206.065 2053.825 1775.486 -1228.554 2107.513 1822.781 -1251.043 2161.201 1907.912 -1291.524 2257.840 0 
-196360.792 1.620 233.120 -8.734 366.959 76.573 -4.129 319.029 19.071 0.476 271.099 -38.431 5.081 223.169 -95.933 9.686 175.239 -153.435 14.292 127.308 -210.938 18.897 79.378 -268.440 23.502 31.448 -325.942 28.107 -16.482 -383.444 32.712 -64.412 -440.946 37.318 -112.343 -498.448 41.923 -160.273 -555.950 46.528 -208.203 -613.452 51.133 -256.133 -670.954 55.738 -304.063 -728.456 60.344 -351.994 -785.958 64.949 -399.924 -843.460 69.554 -447.854 -900.962 74.159 -495.784 -958.465 78.764 -543.714 -1015.967 83.370 -591.644 -1073.469 87.975 -639.575 -1130.971 92.580 -687.505 -1188.473 97.185 -735.435 -1245.975 101.790 -783.365 -1303.477 106.395 -831.295 -1360.979 111.001 -879.226 -1418.481 115.606 -927.156 -1475.983 120.211 -975.086 -1533.485 124.816 -1023.016 -1590.987 129.421 -1070.946 -1648.490 134.027 -1118.877 -1705.992 138.632 -1166.807 -1763.494 143.237 -1214.737 -1820.996 147.842 -1262.667 -1878.498 152.447 -1310.597 -1936.000 157.053 -1358.527 -1993.502 161.658 -1406.458 -2051.004 166.263 -1454.388 -2108.506 174.552 -1540.662 -2212.010 1 
-6748522.957 1.182 86.786 3.343 19.918 96.445 -61.218 -4.975 67.511 -125.780 -29.868 38.578 -190.341 -54.761 9.644 -254.903 -79.654 -19.289 -319.464 -104.547 -48.223 -384.026 -129.440 -77.156 -448.587 -154.334 -106.090 -513.149 -179.227 -135.023 -577.710 -204.120 -163.957 -642.272 -229.013 -192.890 -706.833 -253.906 -221.824 -771.395 -278.799 -250.757 -835.956 -303.692 -279.691 -900.518 -328.585 -308.624 -965.079 -353.478 -337.558 -1029.641 -378.371 -366.491 -1094.202 -403.264 -395.425 -1158.764 -428.157 -424.358 -1223.325 -453.050 -453.292 -1287.887 -477.944 -482.225 -1352.449 -502.837 -511.159 -1417.010 -527.730 -540.092 -1481.572 -552.623 -569.026 -1546.133 -577.516 -597.959 -1610.695 -602.409 -626.893 -1675.256 -627.302 -655.826 -1739.818 -652.195 -684.760 -1804.379 -677.088 -713.693 -1868.941 -701.981 -742.627 -1933.502 -726.874 -771.560 -1998.064 -751.767 -800.494 -2062.625 -776.660 -829.427 -2127.187 -801.553 -858.360 -2191.748 -826.447 -887.294 -2256.310 -851.340 -916.227 -2320.871 -876.233 -945.161 -2385.433 -901.126 -974.094 -2449.994 -926.019 -1003.028 -2566.205 -970.826 -1055.108 1 
-304974.837 1.844 636.036 -592.642 -229.554 24.948 -594.415 -260.970 -43.132 -596.187 -292.386 -111.212 -597.959 -323.803 -179.292 -599.732 -355.219 -247.372 -601.504 -386.635 -315.452 -603.276 -418.051 -383.532 -605.049 -449.467 -451.612 -606.821 -480.884 -519.692 -608.594 -512.300 -587.772 -610.366 -543.716 -655.851 -612.138 -575.132 -723.931 -613.911 -606.548 -792.011 -615.683 -637.965 -860.091 -617.455 -669.381 -928.171 -619.228 -700.797 -996.251 -621.000 -732.213 -1064.331 -622.772 -763.630 -1132.411 -624.545 -795.046 -1200.491 -626.317 -826.462 -1268.571 -628.089 -857.878 -1336.651 -629.862 -889.294 -1404.731 -631.634 -920.711 -1472.811 -633.406 -952.127 -1540.891 -635.179 -983.543 -1608.971 -636.951 -1014.959 -1677.051 -638.724 -1046.375 -1745.131 -640.496 -1077.792 -1813.211 -642.268 -1109.208 -1881.291 -644.041 -1140.624 -1949.371 -645.813 -1172.040 -2017.451 -647.585 -1203.456 -2085.531 -649.358 -1234.873 -2153.611 -651.130 -1266.289 -2221.691 -652.902 -1297.705 -2289.770 -654.675 -1329.121 -2357.850 -656.447 -1360.537 -2425.930 -658.219 -1391.954 -2494.010 -659.992 -1423.370 -2562.090 -663.182 -1479.919 -2684.634 1 
-16437.592 0.549 1136.218 -3.171 99.210 -1131.874 -30.182 152.853 -1176.795 -57.193 206.496 -1221.715 -84.203 260.139 -1266.636 -111.214 313.782 -1311.556 -138.225 367.425 -1356.477 -165.236 421.067 -1401.397 -192.246 474.710 -1446.318 -219.257 528.353 -1491.238 -246.268 581.996 -1536.159 -273.279 635.639 -1581.079 -300.289 689.282 -1626.000 -327.300 742.925 -1670.920 -354.311 796.568 -1715.841 -381.321 850.211 -1760.761 -408.332 903.854 -1805.682 -435.343 957.497 -1850.602 -462.354 1011.140 -1895.523 -489.364 1064.783 -1940.443 -516.375 1118.426 -1985.364 -543.386 1172.069 -2030.284 -570.397 1225.712 -2075.205 -597.407 1279.355 -2120.125 -624.418 1332.998 -2165.046 -651.429 1386.641 -2209.966 -678.440 1440.284 -2254.887 -705.450 1493.927 -2299.807 -732.461 1547.570 -2344.728 -759.472 1601.213 -2389.648 -786.482 1654.856 -2434.569 -813.493 1708.499 -2479.489 -840.504 1762.142 -2524.410 -867.515 1815.785 -2569.330 -894.525 1869.428 -2614.251 -921.536 1923.071 -2659.171 -948.547 1976.714 -2704.092 -975.558 2030.357 -2749.012 -1002.568 2084.000 -2793.933 -1029.579 2137.643 -2838.853 -1078.198 2234.200 -2919.710 0 
-170359.793 0.509 1732.951 252.978 -7.377 -1728.852 185.509 25.378 -1729.177 118.041 58.133 -1729.502 50.572 90.888 -1729.827 -16.896 123.643 -1730.152 -84.365 156.398 -1730.476 -151.833 189.153 -1730.801 -219.302 221.908 -1731.126 -286.771 254.663 -1731.451 -354.239 287.418 -1731.776 -421.708 320.173 -1732.101 -489.176 352.928 -1732.426 -556.645 385.683 -1732.751 -624.113 418.438 -1733.076 -691.582 451.193 -1733.401 -759.050 483.948 -1733.726 -826.519 516.703 -1734.051 -893.988 549.458 -1734.376 -961.456 582.213 -1734.701 -1028.925 614.968 -1735.026 -1096.393 647.723 -1735.351 -1163.862 680.478 -1735.676 -1231.330 713.233 -1736.001 -1298.799 745.988 -1736.326 -1366.267 778.742 -1736.651 -1433.736 811.497 -1736.976 -1501.205 844.252 -1737.301 -1568.673 877.007 -1737.626 -1636.142 909.762 -1737.951 -1703.610 942.517 -1738.276 -1771.079 975.272 -1738.601 -1838.547 1008.027 -1738.926 -1906.016 1040.782 -1739.251 -1973.484 1073.537 -1739.576 -2040.953 1106.292 -1739.901 -2108.422 1139.047 -1740.226 -2175.890 1171.802 -1740.551 -2243.359 1204.557 -1740.876 -2310.827 1237.312 -1741.201 -2432.271 1296.271 -1741.785 0 
-33103.125 0.573 54.308 -5.384 -135.100 -16.012 25.028 -66.604 -18.906 55.440 1.892 -21.801 85.851 70.389 -24.695 116.263 138.885 -27.590 146.675 207.381 -30.484 177.087 275.878 -33.379 207.498 344.374 -36.274 237.910 412.870 -39.168 268.322 481.367 -42.063 298.734 549.863 -44.957 329.145 618.359 -47.852 359.557 686.856 -50.746 389.969 755.352 -53.641 420.381 823.848 -56.535 450.792 892.345 -59.430 481.204 960.841 -62.324 511.616 1029.337 -65.219 542.028 1097.833 -68.114 572.439 1166.330 -71.008 602.851 1234.826 -73.903 633.263 1303.322 -76.797 663.675 1371.819 -79.692 694.086 1440.315 -82.586 724.498 1508.811 -85.481 754.910 1577.308 -88.375 785.322 1645.804 -91.270 815.733 1714.300 -94.165 846.145 1782.797 -97.059 876.557 1851.293 -99.954 906.969 1919.789 -102.848 937.380 1988.286 -105.743 967.792 2056.782 -108.637 998.204 2125.278 -111.532 1028.616 2193.775 -114.426 1059.027 2262.271 -117.321 1089.439 2330.767 -120.216 1119.851 2399.264 -123.110 1150.263 2467.760 -126.005 1205.004 2591.053 -131.215 1 
-4921615.484 1.952 2838.841 2857.776 -589.834 25.720 2844.404 -571.837 -45.851 2831.032 -553.839 -117.421 2817.660 -535.842 -188.991 2804.289 -517.844 -260.561 2790.917 -499.846 -332.131 2777.545 -481.849 -403.701 2764.173 -463.851 -475.271 2750.802 -445.854 -546.842 2737.430 -427.856 -618.412 2724.058 -409.859 -689.982 2710.686 -391.861 -761.552 2697.314 -373.864 -833.122 2683.943 -355.866 -904.692 2670.571 -337.869 -976.262 2657.199 -319.871 -1047.832 2643.827 -301.873 -1119.403 2630.456 -283.876 -1190.973 2617.084 -265.878 -1262.543 2603.712 -247.881 -1334.113 2590.340 -229.883 -1405.683 2576.968 -211.886 -1477.253 2563.597 -193.888 -1548.823 2550.225 -175.891 -1620.394 2536.853 -157.893 -1691.964 2523.481 -139.896 -1763.534 2510.110 -121.898 -1835.104 2496.738 -103.900 -1906.674 2483.366 -85.903 -1978.244 2469.994 -67.905 -2049.814 2456.622 -49.908 -2121.384 2443.251 -31.910 -2192.955 2429.879 -13.913 -2264.525 2416.507 4.085 -2336.095 2403.135 22.082 -2407.665 2389.764 40.080 -2479.235 2376.392 58.077 -2550.805 2363.020 76.075 -2622.375 2349.648 94.072 -2693.946 2325.579 126.468 -2822.772 0 
-452726.743 1.713 706.395 705.145 41.564 6.066 780.072 39.947 8.944 854.999 38.329 11.823 929.927 36.712 14.701 1004.854 35.095 17.579 1079.781 33.478 20.457 1154.709 31.860 23.336 1229.636 30.243 26.214 1304.563 28.626 29.092 1379.490 27.008 31.970 1454.418 25.391 34.849 1529.345 23.774 37.727 1604.272 22.156 40.605 1679.200 20.539 43.483 1754.127 18.922 46.362 1829.054 17.305 49.240 1903.982 15.687 52.118 1978.909 14.070 54.996 2053.836 12.453 57.875 2128.763 10.835 60.753 2203.691 9.218 63.631 2278.618 7.601 66.509 2353.545 5.983 69.388 2428.473 4.366 72.266 2503.400 2.749 75.144 2578.327 1.132 78.022 2653.255 -0.486 80.901 2728.182 -2.103 83.779 2803.109 -3.720 86.657 2878.036 -5.338 89.535 2952.964 -6.955 92.414 3027.891 -8.572 95.292 3102.818 -10.190 98.170 3177.746 -11.807 101.048 3252.673 -13.424 103.926 3327.600 -15.041 106.805 3402.528 -16.659 109.683 3477.455 -18.276 112.561 3552.382 -19.893 115.439 3687.251 -22.804 120.620 1 
-365056.921 1.870 92.305 80.652 -3.862 -61.958 87.413 -43.611 1.282 94.174 -83.359 64.523 100.935 -123.107 127.763 107.696 -162.856 191.004 114.457 -202.604 254.244 121.218 -242.353 317.485 127.979 -282.101 380.725 134.740 -321.849 443.965 141.501 -361.598 507.206 148.262 -401.346 570.446 155.023 -441.095 633.687 161.784 -480.843 696.927 168.545 -520.591 760.168 175.306 -560.340 823.408 182.067 -600.088 886.649 188.828 -639.837 949.889 195.589 -679.585 1013.130 202.350 -719.333 1076.370 209.111 -759.082 1139.610 215.872 -798.830 1202.851 222.633 -838.578 1266.091 229.394 -878.327 1329.332 236.155 -918.075 1392.572 242.916 -957.824 1455.813 249.677 -997.572 1519.053 256.438 -1037.320 1582.294 263.199 -1077.069 1645.534 269.960 -1116.817 1708.774 276.721 -1156.566 1772.015 283.482 -1196.314 1835.255 290.243 -1236.062 1898.496 297.004 -1275.811 1961.736 303.765 -1315.559 2024.977 310.526 -1355.308 2088.217 317.287 -1395.056 2151.458 324.048 -1434.804 2214.698 330.809 -1474.553 2277.939 337.570 -1514.301 2341.179 349.740 -1585.848 2455.012 1 
-490156.214 0.779 729.541 -13.730 -709.879 -167.668 -52.049 -769.753 -143.757 -90.368 -829.628 -119.846 -128.686 -889.502 -95.935 -167.005 -949.376 -72.024 -205.324 -1009.251 -48.112 -243.643 -1069.125 -24.201 -281.961 -1128.999 -0.290 -320.280 -1188.873 23.621 -358.599 -1248.748 47.532 -396.918 -1308.622 71.443 -435.237 -1368.496 95.354 -473.555 -1428.371 119.265 -511.874 -1488.245 143.177 -550.193 -1548.119 167.088 -588.512 -1607.994 190.999 -626.830 -1667.868 214.910 -665.149 -1727.742 238.821 -703.468 -1787.616 262.732 -741.787 -1847.491 286.643 -780.105 -1907.365 310.554 -818.424 -1967.239 334.466 -856.743 -2027.114 358.377 -895.062 -2086.988 382.288 -933.380 -2146.862 406.199 -971.699 -2206.736 430.110 -1010.018 -2266.611 454.021 -1048.337 -2326.485 477.932 -1086.655 -2386.359 501.843 -1124.974 -2446.234 525.754 -1163.293 -2506.108 549.666 -1201.612 -2565.982 573.577 -1239.930 -2625.857 597.488 -1278.249 -2685.731 621.399 -1316.568 -2745.605 645.310 -1354.887 -2805.479 669.221 -1393.205 -2865.354 693.132 -1431.524 -2925.228 717.043 -1469.843 -2985.102 740.955 -1538.817 -3092.876 783.995 1 
-2207773.480 1.547 89.596 4.183 -23.914 -106.017 -46.945 -50.993 -58.292 -98.073 -78.071 -10.567 -149.201 -105.150 37.158 -200.329 -132.228 84.883 -251.457 -159.306 132.608 -302.585 -186.385 180.334 -353.713 -213.463 228.059 -404.841 -240.541 275.784 -455.969 -267.620 323.509 -507.097 -294.698 371.234 -558.225 -321.777 418.959 -609.353 -348.855 466.685 -660.481 -375.933 514.410 -711.609 -403.012 562.135 -762.737 -430.090 609.860 -813.865 -457.169 657.585 -864.993 -484.247 705.310 -916.121 -511.325 753.036 -967.249 -538.404 800.761 -1018.377 -565.482 848.486 -1069.505 -592.560 896.211 -1120.633 -619.639 943.936 -1171.761 -646.717 991.661 -1222.889 -673.796 1039.387 -1274.017 -700.874 1087.112 -1325.145 -727.952 1134.837 -1376.273 -755.031 1182.562 -1427.401 -782.109 1230.287 -1478.529 -809.188 1278.012 -1529.657 -836.266 1325.737 -1580.785 -863.344 1373.463 -1631.912 -890.423 1421.188 -1683.040 -917.501 1468.913 -1734.168 -944.579 1516.638 -1785.296 -971.658 1564.363 -1836.424 -998.736 1612.088 -1887.552 -1025.815 1659.814 -1938.680 -1052.893 1707.539 -2030.711 -1101.634 1793.444 1 
-3522089.045 0.865 2043.164 -2001.832 -383.786 -141.062 -2007.778 -457.727 -130.002 -2013.724 -531.668 -118.943 -2019.671 -605.610 -107.883 -2025.617 -679.551 -96.823 -2031.564 -753.493 -85.764 -2037.510 -827.434 -74.704 -2043.457 -901.375 -63.644 -2049.403 -975.317 -52.585 -2055.350 -1049.258 -41.525 -2061.296 -1123.199 -30.466 -2067.243 -1197.141 -19.406 -2073.189 -1271.082 -8.346 -2079.135 -1345.023 2.713 -2085.082 -1418.965 13.773 -2091.028 -1492.906 24.833 -2096.975 -1566.847 35.892 -2102.921 -1640.789 46.952 -2108.868 -1714.730 58.011 -2114.814 -1788.672 69.071 -2120.761 -1862.613 80.131 -2126.707 -1936.554 91.190 -2132.654 -2010.496 102.250 -2138.600 -2084.437 113.310 -2144.547 -2158.378 124.369 -2150.493 -2232.320 135.429 -2156.439 -2306.261 146.488 -2162.386 -2380.202 157.548 -2168.332 -2454.144 168.608 -2174.279 -2528.085 179.667 -2180.225 -2602.026 190.727 -2186.172 -2675.968 201.787 -2192.118 -2749.909 212.846 -2198.065 -2823.851 223.906 -2204.011 -2897.792 234.965 -2209.958 -2971.733 246.025 -2215.904 -3045.675 257.085 -2221.850 -3119.616 268.144 -2227.797 -3193.557 279.204 -2238.501 -3326.652 299.111 0 
-7772881.396 1.430 1037.304 1005.039 -47.151 252.337 1029.673 18.147 224.871 1054.307 83.444 197.406 1078.941 148.742 169.940 1103.575 214.040 142.475 1128.209 279.338 115.009 1152.843 344.636 87.543 1177.477 409.933 60.078 1202.111 475.231 32.612 1226.745 540.529 5.147 1251.379 605.827 -22.319 1276.013 671.125 -49.785 1300.647 736.422 -77.250 1325.281 801.720 -104.716 1349.915 867.018 -132.182 1374.549 932.316 -159.647 1399.184 997.614 -187.113 1423.818 1062.912 -214.578 1448.452 1128.209 -242.044 1473.086 1193.507 -269.510 1497.720 1258.805 -296.975 1522.354 1324.103 -324.441 1546.988 1389.401 -351.906 1571.622 1454.698 -379.372 1596.256 1519.996 -406.838 1620.890 1585.294 -434.303 1645.524 1650.592 -461.769 1670.158 1715.890 -489.235 1694.792 1781.187 -516.700 1719.426 1846.485 -544.166 1744.060 1911.783 -571.631 1768.694 1977.081 -599.097 1793.328 2042.379 -626.563 1817.962 2107.676 -654.028 1842.596 2172.974 -681.494 1867.230 2238.272 -708.959 1891.865 2303.570 -736.425 1916.499 2368.868 -763.891 1941.133 2434.165 -791.356 1985.474 2551.702 -840.794 1 
-567730.785 0.722 967.747 -5.132 2382.734 6.232 11.486 2314.301 -19.571 28.104 2245.868 -45.374 44.723 2177.435 -71.177 61.341 2109.003 -96.980 77.959 2040.570 -122.783 94.577 1972.137 -148.586 111.196 1903.705 -174.390 127.814 1835.272 -200.193 144.432 1766.839 -225.996 161.050 1698.406 -251.799 177.668 1629.974 -277.602 194.287 1561.541 -303.405 210.905 1493.108 -329.208 227.523 1424.676 -355.011 244.141 1356.243 -380.814 260.759 1287.810 -406.617 277.378 1219.377 -432.420 293.996 1150.945 -458.223 310.614 1082.512 -484.026 327.232 1014.079 -509.829 343.851 945.646 -535.632 360.469 877.214 -561.435 377.087 808.781 -587.238 393.705 740.348 -613.042 410.323 671.916 -638.845 426.942 603.483 -664.648 443.560 535.050 -690.451 460.178 466.617 -716.254 476.796 398.185 -742.057 493.415 329.752 -767.860 510.033 261.319 -793.663 526.651 192.887 -819.466 543.269 124.454 -845.269 559.887 56.021 -871.072 576.506 -12.412 -896.875 593.124 -80.844 -922.678 609.742 -149.277 -948.481 626.360 -217.710 -974.284 656.273 -340.889 -1020.730 0 
-174786.744 1.146 126.417 96.546 68.687 47.521 126.009 0.485 57.784 155.473 -67.717 68.047 184.936 -135.920 78.311 214.400 -204.122 88.574 243.863 -272.324 98.837 273.327 -340.527 109.101 302.790 -408.729 119.364 332.254 -476.932 129.627 361.717 -545.134 139.890 391.181 -613.336 150.154 420.644 -681.539 160.417 450.108 -749.741 170.680 479.571 -817.944 180.944 509.035 -886.146 191.207 538.498 -954.348 201.470 567.962 -1022.551 211.733 597.426 -1090.753 221.997 626.889 -1158.956 232.260 656.353 -1227.158 242.523 685.816 -1295.360 252.787 715.280 -1363.563 263.050 744.743 -1431.765 273.313 774.207 -1499.968 283.577 803.670 -1568.170 293.840 833.134 -1636.372 304.103 862.597 -1704.575 314.366 892.061 -1772.777 324.630 921.524 -1840.979 334.893 950.988 -1909.182 345.156 980.451 -1977.384 355.420 1009.915 -2045.587 365.683 1039.378 -2113.789 375.946 1068.842 -2181.991 386.210 1098.305 -2250.194 396.473 1127.769 -2318.396 406.736 1157.232 -2386.599 416.999 1186.696 -2454.801 427.263 1216.159 -2523.003 437.526 1269.194 -2645.768 456.000 1 
-4683812.123 1.909 111.318 -3.520 -316.889 25.218 -28.997 -246.576 19.562 -54.474 -176.263 13.906 -79.951 -105.950 8.251 -105.428 -35.637 2.595 -130.905 34.677 -3.061 -156.382 104.990 -8.717 -181.859 175.303 -14.373 -207.336 245.616 -20.029 -232.812 315.929 -25.684 -258.289 386.242 -31.340 -283.766 456.555 -36.996 -309.243 526.868 -42.652 -334.720 597.182 -48.308 -360.197 667.495 -53.964 -385.674 737.808 -59.620 -411.151 808.121 -65.275 -436.628 878.434 -70.931 -462.105 948.747 -76.587 -487.582 1019.060 -82.243 -513.059 1089.373 -87.899 -538.536 1159.687 -93.555 -564.013 1230.000 -99.211 -589.490 1300.313 -104.866 -614.967 1370.626 -110.522 -640.444 1440.939 -116.178 -665.921 1511.252 -121.834 -691.398 1581.565 -127.490 -716.875 1651.878 -133.146 -742.352 1722.192 -138.801 -767.829 1792.505 -144.457 -793.306 1862.818 -150.113 -818.783 1933.131 -155.769 -844.260 2003.444 -161.425 -869.737 2073.757 -167.081 -895.214 2144.070 -172.737 -920.691 2214.383 -178.392 -946.168 2284.697 -184.048 -971.644 2355.010 -189.704 -1017.503 2481.573 -199.885 1 
-19248.214 0.910 1130.424 157.630 1568.275 -6.831 205.405 1510.976 0.884 253.179 1453.678 8.599 300.953 1396.380 16.314 348.727 1339.081 24.029 396.501 1281.783 31.743 444.275 1224.484 39.458 492.049 1167.186 47.173 539.824 1109.887 54.888 587.598 1052.589 62.603 635.372 995.290 70.317 683.146 937.992 78.032 730.920 880.693 85.747 778.694 823.395 93.462 826.468 766.097 101.177 874.243 708.798 108.891 922.017 651.500 116.606 969.791 594.201 124.321 1017.565 536.903 132.036 1065.339 479.604 139.751 1113.113 422.306 147.465 1160.887 365.007 155.180 1208.661 307.709 162.895 1256.436 250.410 170.610 1304.210 193.112 178.325 1351.984 135.813 186.040 1399.758 78.515 193.754 1447.532 21.217 201.469 1495.306 -36.082 209.184 1543.080 -93.380 216.899 1590.855 -150.679 224.614 1638.629 -207.977 232.328 1686.403 -265.276 240.043 1734.177 -322.574 247.758 1781.951 -379.873 255.473 1829.725 -437.171 263.188 1877.499 -494.470 270.902 1925.274 -551.768 278.617 1973.048 -609.066 286.332 2059.041 -712.204 300.219 0 
-128170.719 1.405 57.153 3.700 -11.170 -80.493 -39.420 28.964 -34.071 -82.540 69.097 12.350 -125.661 109.230 58.772 -168.781 149.364 105.193 -211.901 189.497 151.615 -255.021 229.631 198.036 -298.141 269.764 244.458 -341.262 309.897 290.879 -384.382 350.031 337.301 -427.502 390.164 383.722 -470.622 430.298 430.144 -513.743 470.431 476.565 -556.863 510.564 522.986 -599.983 550.698 569.408 -643.103 590.831 615.829 -686.224 630.965 662.251 -729.344 671.098 708.672 -772.464 711.232 755.094 -815.584 751.365 801.515 -858.705 791.498 847.937 -901.825 831.632 894.358 -944.945 871.765 940.780 -988.065 911.899 987.201 -1031.186 952.032 1033.623 -1074.306 992.165 1080.044 -1117.426 1032.299 1126.466 -1160.546 1072.432 1172.887 -1203.667 1112.566 1219.309 -1246.787 1152.699 1265.730 -1289.907 1192.832 1312.152 -1333.027 1232.966 1358.573 -1376.148 1273.099 1404.995 -1419.268 1313.233 1451.416 -1462.388 1353.366 1497.838 -1505.508 1393.500 1544.259 -1548.629 1433.633 1590.681 -1591.749 1473.766 1637.102 -1634.869 1513.900 1683.524 -1712.485 1586.140 1767.082 1 
