stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 spike 
-22501.910 0.616 469.489 76.847 310.657 343.521 -83.662 442.550 824.681 -233.281 593.411 1303.718 -360.471 783.380 1774.884 -391.966 1109.584 2161.259 -158.093 1487.790 1939.952 77.663 1741.322 1546.850 295.982 1981.224 1135.209 496.156 2240.713 726.363 670.838 2546.307 338.706 800.281 2930.265 8.991 863.612 3400.128 -209.722 877.690 3914.760 -298.335 884.573 4427.616 -216.047 1046.847 4574.514 176.699 1290.305 4230.175 482.019 1525.569 3814.474 696.878 1756.831 3377.028 869.354 1986.010 2929.019 1015.692 2418.546 2062.485 1246.874 0 
-47613.921 1.705 322.257 -70.294 546.838 188.874 146.649 232.920 -170.381 343.605 -89.076 -533.904 497.615 -424.935 -905.041 465.300 -773.618 -1271.186 -30.432 -802.041 -1283.662 -521.262 -672.145 -1154.817 -1003.397 -514.934 -1022.546 -1490.281 -353.038 -916.278 -1988.875 -201.683 -864.565 -2495.529 -84.580 -914.374 -2979.715 -33.228 -1102.905 -3409.278 -65.039 -1398.472 -3748.699 -228.256 -1756.234 -3734.142 -661.240 -1876.545 -3438.779 -981.792 -1591.821 -3132.444 -1212.623 -1235.174 -2829.499 -1403.463 -852.560 -2530.916 -1570.382 -455.526 -1974.470 -1845.787 322.891 0 
-3209212.338 0.853 2513.239 -106.655 476.198 -2465.407 -32.093 880.690 -2790.214 39.087 1271.565 -3131.934 101.449 1632.023 -3506.692 115.088 1835.592 -3970.438 -34.494 1431.726 -4217.887 -208.824 940.882 -4273.287 -397.767 453.005 -4303.966 -607.642 -25.061 -4348.292 -847.410 -482.200 -4436.125 -1127.827 -887.655 -4608.938 -1439.252 -1192.913 -4896.077 -1739.167 -1386.917 -5277.272 -1953.754 -1460.261 -5744.620 -1712.915 -1344.273 -6106.151 -1211.163 -1225.094 -6034.713 -725.787 -1143.924 -5855.431 -254.171 -1083.273 -5635.228 207.763 -1036.236 -5392.217 1066.798 -972.724 -4892.779 0 
-481675.918 1.022 113.119 -12.118 28.947 -210.955 -157.635 -235.667 217.388 -286.027 -491.506 656.345 -378.815 -726.478 1115.084 -326.035 -848.290 1604.024 47.273 -536.218 1703.853 393.176 -155.558 1604.670 719.678 237.454 1488.039 1036.113 643.980 1392.307 1343.512 1065.807 1350.507 1631.783 1496.800 1414.040 1879.414 1904.917 1625.548 2085.535 2248.061 1961.201 2268.760 2456.806 2400.170 2436.468 2178.033 2710.527 2510.979 1681.030 2574.522 2560.476 1219.696 2331.536 2602.303 781.410 2047.380 2640.782 358.761 1739.911 2709.960 -414.530 1116.494 1 
-12418.179 1.611 24.047 -20.635 11.976 3.001 248.534 136.146 435.208 507.690 243.737 877.796 745.455 315.346 1338.885 879.028 233.258 1820.659 623.825 -188.301 1882.891 322.176 -591.580 1738.801 32.688 -993.915 1568.543 -237.421 -1412.766 1406.787 -475.478 -1861.825 1280.875 -652.396 -2351.071 1233.651 -735.790 -2861.035 1308.475 -740.194 -3345.601 1503.597 -700.231 -3741.175 1837.910 -764.021 -3653.769 2274.319 -953.477 -3186.032 2402.340 -1158.762 -2704.399 2416.786 -1370.651 -2226.258 2384.017 -1586.830 -1752.681 2323.680 -2005.867 -864.101 2161.668 1 
-954300.435 1.151 695.635 6.898 559.122 -416.814 94.354 225.266 -811.232 177.108 -92.387 -1219.729 250.907 -374.041 -1655.030 288.803 -481.855 -2148.616 216.137 -20.186 -2316.827 143.507 497.282 -2280.229 87.430 1014.863 -2219.978 53.121 1535.791 -2175.077 50.845 2059.404 -2176.985 100.296 2570.647 -2272.254 212.218 3027.584 -2498.747 355.747 3397.623 -2838.405 470.382 3637.184 -3284.846 276.396 3484.071 -3660.462 -108.203 3136.794 -3610.032 -485.680 2812.550 -3446.636 -856.518 2505.847 -3239.269 -1222.860 2211.747 -3007.000 -1910.652 1677.929 -2523.892 1 
-51987.840 1.442 833.151 13.135 -182.296 812.857 452.322 -329.580 1058.000 899.261 -456.484 1300.412 1359.039 -539.865 1536.874 1816.521 -441.290 1730.988 1814.786 47.710 1643.869 1614.023 506.248 1489.514 1387.288 955.774 1343.972 1165.644 1414.897 1222.979 973.409 1895.742 1145.434 850.342 2403.429 1145.608 841.521 2914.796 1250.691 953.303 3392.180 1430.984 1215.858 3791.938 1633.713 1662.332 3797.589 1580.882 1871.650 3451.808 1252.733 1971.777 3082.256 895.342 2024.968 2711.390 528.985 2050.347 2342.239 157.860 2050.238 1647.249 -555.163 0 
-172665.171 1.788 761.066 583.735 487.539 27.931 566.742 790.496 -399.388 530.164 1084.716 -831.497 452.463 1359.963 -1270.205 218.292 1536.350 -1683.410 -211.252 1296.129 -1616.334 -555.838 991.427 -1365.723 -890.060 696.555 -1090.024 -1241.740 422.058 -815.192 -1632.404 183.201 -561.207 -2084.555 12.867 -362.618 -2593.050 -53.335 -264.297 -3114.683 -30.971 -281.475 -3597.818 45.809 -456.191 -3666.986 18.237 -899.607 -3280.312 -168.927 -1193.739 -2842.795 -381.963 -1387.429 -2392.851 -605.590 -1536.191 -1938.042 -835.782 -1657.890 -1068.764 -1285.279 -1841.525 0 
-92021.746 1.866 346.807 23.454 345.293 22.300 519.392 273.356 175.740 1015.146 221.734 337.556 1507.051 212.170 517.002 1928.212 366.071 752.850 1746.420 794.032 927.535 1379.890 1156.464 1020.740 993.745 1497.800 1115.848 612.927 1836.656 1237.151 258.838 2182.470 1408.068 -28.001 2537.419 1662.286 -193.627 2886.778 2013.188 -224.020 3217.642 2416.303 -84.692 3532.502 2805.265 318.901 3729.202 2781.118 578.803 3694.036 2331.367 740.962 3613.621 1839.881 858.646 3519.033 1338.091 949.212 3417.750 831.940 1073.069 3216.180 -135.243 0 
-20616.765 1.035 715.119 146.409 -124.574 688.797 76.895 116.437 1148.965 19.930 373.936 1601.813 -11.717 664.779 2036.177 53.381 1058.549 2348.257 292.884 1351.453 2026.451 493.881 1490.798 1563.233 673.385 1615.917 1087.010 837.748 1763.182 611.765 985.590 1962.854 150.839 1106.800 2255.974 -264.227 1189.792 2662.763 -580.854 1249.287 3144.405 -774.186 1327.415 3657.290 -800.371 1563.120 3850.346 -469.714 1808.861 3538.016 -133.376 2024.653 3140.584 130.826 2227.594 2714.665 358.855 2423.317 2273.891 563.941 2783.479 1413.188 911.629 0 
-82657.120 1.863 2021.149 -57.162 -2192.555 -5.995 415.227 -1996.886 -121.040 896.597 -1816.956 -223.655 1393.780 -1671.678 -300.899 1899.697 -1682.699 -276.155 1938.353 -2108.689 -23.663 1766.093 -2545.953 207.668 1572.906 -2984.824 419.176 1396.091 -3437.686 614.655 1267.227 -3913.769 790.489 1237.053 -4415.578 932.507 1353.642 -4916.190 1024.220 1604.283 -5371.142 1079.853 1986.911 -5717.356 1139.618 2364.641 -5579.360 1340.713 2359.536 -5112.545 1571.188 2240.821 -4647.505 1780.868 2076.182 -4192.378 1981.722 1884.953 -3745.565 2177.782 1476.115 -2914.309 2542.854 0 
-3842790.653 1.038 173.705 -4.118 170.127 -34.830 286.839 431.776 -383.481 589.001 702.231 -715.405 913.511 988.300 -1010.568 1295.546 1299.017 -1129.692 1472.406 1356.304 -669.092 1502.479 1270.559 -153.212 1524.373 1157.512 358.066 1571.946 1037.444 865.885 1675.530 922.977 1366.231 1879.956 832.626 1838.395 2212.624 791.991 2238.767 2634.475 819.631 2545.645 3095.327 965.860 2735.573 3237.016 1382.557 2643.651 2896.515 1711.872 2427.614 2477.822 1958.792 2232.555 2032.732 2168.869 2052.691 1573.666 2356.939 1883.760 679.166 2675.953 1584.571 1 
-4936626.468 1.595 574.820 999.899 -10.281 5.678 572.040 100.911 287.186 138.499 190.909 567.478 -303.518 236.039 844.692 -727.205 98.703 1086.176 -679.843 -390.892 1017.128 -445.179 -832.274 860.593 -184.981 -1261.538 709.948 73.530 -1699.728 584.566 309.395 -2160.581 506.067 487.038 -2651.795 512.617 561.849 -3153.874 634.835 520.617 -3631.468 842.440 323.752 -4046.893 1084.321 -122.363 -4102.304 1075.758 -398.218 -3796.375 757.369 -571.376 -3456.627 398.330 -699.074 -3111.017 25.723 -799.508 -2764.385 -354.289 -942.544 -2107.383 -1088.661 1 
-61618.331 1.869 884.321 -8.088 -839.346 278.311 -135.571 -1082.073 -168.349 -250.151 -1341.539 -608.997 -338.269 -1634.830 -1033.825 -318.778 -2032.493 -1347.147 -51.110 -2328.816 -1051.748 198.183 -2469.581 -613.085 427.961 -2595.487 -159.197 642.059 -2743.161 295.681 836.853 -2942.920 738.773 997.709 -3235.782 1140.332 1106.616 -3642.074 1449.658 1176.282 -4123.553 1639.976 1244.572 -4638.016 1662.447 1436.186 -4839.446 1309.075 1649.235 -4535.958 943.608 1842.837 -4146.093 652.327 2028.501 -3727.151 398.150 2209.977 -3293.002 167.433 2548.512 -2444.279 -228.139 0 
-166855.656 1.300 231.908 -153.550 -6.964 -219.251 365.528 54.177 -257.890 887.106 95.463 -287.451 1410.675 94.635 -299.207 1885.301 -74.624 -246.602 1769.234 -533.177 -95.037 1452.156 -933.811 20.466 1117.229 -1325.656 115.050 795.909 -1732.360 191.894 516.047 -2171.430 247.333 326.944 -2657.858 270.136 284.019 -3177.945 253.309 386.024 -3689.197 219.950 643.849 -4140.147 223.282 1016.734 -4166.317 473.149 1115.425 -3775.279 802.406 1108.246 -3347.183 1104.074 1055.714 -2912.594 1392.105 976.150 -2476.705 1671.963 777.641 -1649.670 2189.670 1 
-286686.921 1.792 2739.499 8.447 -2680.097 -567.332 -43.402 -3072.516 -910.831 -100.558 -3450.125 -1269.672 -167.071 -3794.510 -1658.565 -255.882 -3970.511 -2125.280 -296.215 -3529.092 -2349.414 -282.893 -3006.639 -2384.828 -248.341 -2483.936 -2400.680 -195.726 -1963.813 -2436.224 -122.239 -1452.821 -2523.781 -21.425 -975.179 -2709.756 102.567 -578.622 -3025.960 219.254 -287.135 -3443.471 265.393 -131.697 -3936.980 -27.347 -295.523 -4236.355 -437.412 -559.697 -4054.365 -812.159 -787.987 -3768.412 -1168.188 -994.629 -3444.171 -1512.515 -1186.537 -3098.831 -2145.860 -1522.832 -2408.039 0 
-43950.979 0.784 194.108 289.470 -356.070 -35.807 -179.488 -126.845 11.183 -638.226 120.899 64.132 -1072.858 406.031 127.830 -1365.498 809.290 219.649 -998.077 1138.815 275.592 -502.413 1308.235 276.939 -0.984 1459.318 256.745 493.250 1629.169 218.758 965.661 1847.379 160.531 1380.998 2152.662 75.736 1684.840 2563.318 -32.234 1860.847 3044.518 -134.041 1884.278 3562.356 -167.732 1642.264 3802.432 125.448 1425.335 3548.979 525.154 1270.721 3205.201 888.791 1147.326 2830.465 1233.661 1043.872 2439.426 1566.882 884.084 1670.789 2179.318 0 
-1635770.090 0.513 321.950 255.980 -169.099 -97.630 733.407 -383.096 -128.313 1216.015 -586.985 -140.184 1706.005 -769.707 -112.155 2169.569 -855.513 73.403 2105.980 -619.458 505.779 1841.362 -358.291 874.773 1553.051 -111.936 1236.506 1271.550 115.151 1615.648 1021.748 312.536 2031.360 846.283 455.352 2502.219 795.245 517.188 3018.153 875.525 514.899 3534.337 1115.540 488.482 3994.268 1549.929 603.364 4010.678 1755.981 831.640 3590.566 1853.365 1064.290 3131.533 1903.503 1298.256 2665.341 1925.443 1533.278 2197.438 1917.812 1982.360 1308.798 1 
-336139.568 1.555 314.468 -238.474 234.359 6.407 192.793 415.802 242.545 624.203 613.975 464.435 1052.495 846.465 656.208 1417.962 1192.614 713.662 1250.147 1514.220 374.367 916.867 1704.007 17.584 561.778 1882.368 -324.122 205.104 2083.208 -651.241 -137.201 2334.809 -957.351 -434.143 2674.132 -1221.126 -638.792 3114.821 -1412.251 -728.254 3614.522 -1535.507 -652.773 4122.415 -1614.169 -235.459 4259.744 -1709.830 120.853 3895.367 -1816.281 388.047 3457.501 -1922.120 613.309 2996.739 -2029.569 812.761 2524.595 -2138.880 1145.593 1610.541 -2351.343 1 
-8962941.768 1.906 1264.413 -232.826 1064.105 -642.040 -195.028 1511.241 -371.275 -137.170 1961.235 -109.015 -38.500 2415.111 132.901 206.779 2838.908 262.981 592.102 2782.494 -45.333 872.402 2556.230 -425.628 1128.034 2322.058 -818.668 1383.108 2111.240 -1224.935 1651.998 1953.567 -1645.668 1946.274 1900.026 -2073.952 2263.210 1997.911 -2477.172 2591.847 2225.266 -2813.630 2939.924 2554.622 -3014.148 3215.895 2766.578 -2729.409 3222.946 2605.749 -2234.288 3164.130 2357.774 -1776.718 3081.863 2075.585 -1342.908 2987.257 1773.652 -925.133 2788.338 1166.110 -161.761 1 
-14069.192 1.099 1890.670 1298.980 -1720.381 3.380 1392.362 -1336.085 -340.524 1497.097 -941.279 -668.824 1625.952 -527.667 -963.077 1841.864 -88.437 -1094.016 2096.050 -18.458 -673.058 2277.447 -140.104 -196.943 2459.344 -289.522 271.301 2666.133 -435.707 730.025 2920.283 -555.496 1171.881 3251.459 -613.258 1571.729 3665.512 -570.800 1886.966 4115.404 -422.964 2107.506 4532.980 -139.086 2229.506 4501.276 307.678 2190.039 4029.008 510.431 2106.879 3517.968 606.242 2043.798 2998.811 656.760 1993.669 2476.891 680.685 1952.725 1482.975 680.309 1893.178 0 
-575430.344 1.707 966.789 -956.876 3.755 287.837 -731.015 369.751 587.347 -524.648 739.264 896.370 -359.786 1112.878 1224.236 -374.157 1456.977 1595.821 -843.085 1373.730 1736.852 -1308.236 1132.853 1735.760 -1759.951 867.216 1728.353 -2208.362 596.784 1747.152 -2656.069 335.742 1821.950 -3092.857 109.511 1997.811 -3487.539 -43.180 2303.636 -3822.000 -99.172 2700.998 -4085.306 -4.940 3138.755 -4138.068 423.890 3263.186 -4006.227 793.266 2920.783 -3862.441 1075.415 2503.603 -3719.536 1317.019 2061.116 -3579.065 1533.883 1605.169 -3319.185 1902.060 717.295 0 
-1678231.647 0.599 57.402 -5.493 -29.089 -49.180 -468.652 60.131 -277.648 -939.077 157.482 -487.038 -1421.319 272.405 -655.855 -1895.485 450.752 -649.119 -1880.932 643.162 -191.428 -1661.759 779.112 264.498 -1417.726 919.672 706.488 -1181.197 1085.547 1143.637 -978.200 1297.128 1577.462 -851.756 1582.598 1996.283 -849.674 1948.447 2368.796 -975.536 2348.901 2679.750 -1254.290 2713.695 2922.777 -1692.939 2636.049 2983.767 -1870.275 2157.027 2883.015 -1936.190 1649.598 2771.246 -1954.510 1137.797 2660.282 -1944.663 625.215 2551.597 -1877.021 -347.865 2351.710 1 
-49118.951 0.784 1132.826 1132.670 18.305 -4.294 1501.525 -286.307 209.786 1885.371 -575.893 418.172 2297.865 -831.832 614.656 2777.290 -924.496 749.754 2964.822 -486.070 610.728 2951.246 4.882 428.603 2911.767 499.120 258.794 2884.186 1001.279 111.707 2897.995 1513.149 2.265 2995.829 2024.536 -40.211 3212.518 2497.006 9.132 3534.234 2892.121 124.367 3962.991 3154.695 254.992 4360.441 2968.671 157.062 4361.942 2549.024 -151.086 4251.256 2152.237 -474.551 4096.502 1773.536 -802.004 3916.734 1407.841 -1131.551 3533.170 738.735 -1761.304 0 
-150945.954 1.000 2401.026 437.060 -2360.641 -35.763 -53.137 -2496.349 -162.110 -549.501 -2626.840 -268.021 -1055.912 -2744.396 -331.197 -1548.395 -2791.393 -221.937 -1529.676 -2586.005 229.925 -1307.222 -2341.869 636.496 -1067.774 -2083.524 1024.551 -846.991 -1806.022 1410.307 -676.341 -1502.365 1801.267 -608.217 -1166.755 2195.750 -693.552 -816.084 2573.062 -918.371 -493.875 2917.350 -1274.892 -274.465 3224.908 -1612.948 -532.526 3370.799 -1577.588 -1045.775 3290.888 -1434.306 -1536.408 3176.560 -1247.247 -2010.097 3053.202 -1034.719 -2472.033 2926.330 -587.103 -3327.182 2681.845 0 
-295561.879 1.486 56.421 -45.485 30.617 -13.305 -352.131 -336.014 201.690 -650.678 -717.135 402.285 -929.558 -1126.380 572.602 -1095.564 -1603.556 610.435 -786.426 -1801.546 275.850 -390.926 -1805.826 -67.587 18.098 -1790.354 -394.887 438.399 -1794.511 -707.758 868.680 -1850.922 -1000.770 1297.798 -2007.277 -1254.349 1689.406 -2298.198 -1440.426 2003.819 -2696.538 -1564.388 2174.279 -3179.494 -1651.206 1871.218 -3490.934 -1766.623 1390.851 -3328.983 -1885.284 955.497 -3060.782 -1998.669 546.784 -2752.895 -2111.579 155.753 -2422.957 -2225.094 -554.004 -1759.608 -2443.327 1 
-9619336.013 1.556 2101.310 -2329.431 35.341 -362.461 -2029.570 322.338 -682.444 -1740.845 627.166 -996.036 -1476.138 967.412 -1293.400 -1329.448 1411.023 -1489.302 -1622.501 1699.644 -1210.857 -1969.375 1808.229 -833.663 -2305.273 1895.140 -440.873 -2623.174 1998.910 -37.475 -2910.600 2150.024 373.293 -3137.668 2389.828 778.047 -3268.247 2743.181 1139.582 -3312.236 3181.779 1419.927 -3296.803 3683.698 1552.891 -3331.361 3988.546 1224.204 -3466.869 3819.697 750.719 -3621.941 3549.731 329.539 -3786.100 3243.073 -62.381 -3956.248 2916.436 -435.219 -4291.079 2263.422 -1108.178 1 
-1924958.182 1.230 710.474 12.970 -749.264 -267.151 252.068 -656.095 189.823 502.081 -546.474 637.147 772.259 -402.442 1062.025 1086.908 -134.089 1354.717 1197.313 215.564 1019.654 1164.250 468.106 561.924 1103.219 713.602 102.934 1036.044 981.388 -342.417 976.267 1296.082 -756.632 942.307 1687.824 -1100.546 956.575 2160.747 -1321.354 1033.593 2668.883 -1414.966 1218.770 3152.829 -1378.277 1630.441 3206.991 -1205.782 1920.938 2780.886 -1134.316 2128.011 2299.987 -1120.997 2298.747 1804.774 -1135.243 2448.041 1303.414 -1166.858 2694.734 343.148 -1258.756 1 
-105132.089 1.235 194.945 -117.697 -194.752 3.139 375.805 -176.006 178.574 862.620 -167.311 372.371 1332.814 -180.795 602.586 1688.261 -286.600 947.766 1399.489 -552.721 1251.912 961.067 -793.368 1407.678 516.643 -1039.813 1535.806 86.303 -1309.041 1665.742 -308.902 -1617.386 1817.120 -625.427 -1984.101 2012.631 -807.510 -2403.310 2265.071 -852.152 -2827.310 2566.944 -753.571 -3182.880 2932.583 -516.959 -3053.302 3292.285 -432.341 -2543.500 3355.551 -421.630 -2020.426 3331.040 -444.641 -1500.173 3272.766 -488.475 -983.651 3195.739 -609.316 -11.312 3018.626 1 
-188126.216 1.182 924.128 725.328 518.901 -242.181 1139.701 799.514 -397.825 1546.359 1079.168 -574.022 1933.784 1356.285 -791.670 2199.923 1599.817 -1147.407 1876.128 1536.529 -1518.709 1427.524 1384.994 -1742.717 965.239 1239.180 -1941.954 499.285 1118.733 -2149.171 38.848 1045.458 -2387.515 -391.388 1057.646 -2683.556 -743.611 1185.730 -3047.080 -986.696 1399.024 -3457.339 -1066.825 1646.016 -3907.244 -736.295 1638.572 -4211.967 -335.875 1316.864 -4126.944 0.452 954.002 -3955.081 303.135 577.458 -3752.138 584.194 193.467 -3532.578 1078.336 -548.493 -3089.032 0 
-71863.262 1.816 926.452 -282.399 1239.419 -3.790 -115.559 904.994 -371.211 35.605 578.227 -751.992 154.123 270.333 -1158.707 136.373 75.062 -1625.870 -210.032 381.940 -1806.266 -542.309 786.817 -1798.895 -856.094 1205.872 -1774.477 -1157.381 1634.566 -1771.775 -1444.311 2069.489 -1823.658 -1702.834 2496.080 -1978.830 -1909.652 2875.145 -2272.347 -2068.154 3168.874 -2674.214 -2202.313 3312.786 -3154.975 -2357.843 2995.358 -3432.845 -2469.921 2529.375 -3229.475 -2564.237 2114.483 -2924.041 -2653.168 1728.527 -2580.940 -2739.902 1361.546 -2217.000 -2902.511 699.665 -1491.132 0 
-244413.229 1.295 600.796 600.728 8.008 4.172 1122.664 -24.985 -29.994 1642.121 -75.169 -77.621 2153.235 -159.945 -154.030 2576.221 -366.749 -341.115 2355.374 -681.282 -655.771 1953.965 -902.191 -909.659 1539.017 -1097.604 -1163.226 1136.079 -1286.443 -1439.884 769.106 -1478.249 -1760.385 484.215 -1678.688 -2149.683 338.864 -1885.595 -2606.497 338.145 -2100.299 -3082.731 497.803 -2348.845 -3510.018 831.064 -2647.493 -3466.340 973.699 -2782.232 -2984.094 1023.411 -2857.213 -2468.121 1031.600 -2909.134 -1946.751 1014.524 -2948.407 -1424.434 937.114 -3002.644 -433.233 1 
-3560783.686 1.416 2744.027 2375.555 3.326 2396.860 2396.821 233.708 1926.599 2416.044 483.546 1466.346 2432.272 772.408 1029.816 2442.464 1183.762 734.232 2448.542 1520.252 1099.542 2467.836 1689.487 1594.896 2503.846 1836.102 2096.764 2561.612 1997.010 2592.073 2650.594 2200.410 3066.298 2786.773 2482.374 3484.442 2972.780 2861.087 3792.004 3172.850 3308.982 3971.610 3319.933 3806.571 3996.347 3095.922 4103.920 3744.228 2657.592 3943.922 3513.299 2232.194 3688.318 3345.892 1817.131 3398.601 3210.337 1409.112 3090.551 3095.117 647.062 2475.920 2913.673 0 
-176064.303 0.615 1251.880 -253.544 -1216.198 -154.212 -30.204 -1486.663 -543.624 202.889 -1738.577 -939.640 455.918 -1950.657 -1346.164 765.753 -1984.892 -1745.559 941.624 -1520.811 -1725.267 1003.377 -1040.007 -1526.768 1062.337 -570.356 -1301.787 1147.740 -105.274 -1076.034 1286.714 354.923 -868.466 1518.942 795.384 -710.491 1864.942 1180.410 -642.260 2282.143 1492.660 -678.866 2710.777 1720.493 -863.812 2765.059 1733.633 -1309.953 2360.206 1596.525 -1607.202 1895.528 1458.621 -1805.641 1412.669 1326.161 -1960.207 920.762 1198.788 -2088.478 -27.514 968.339 -2286.162 0 
-57711.944 1.154 120.616 -75.740 12.998 -92.966 -80.128 -505.174 -14.534 -67.949 -1025.139 49.574 -20.491 -1545.512 84.532 165.318 -2010.407 6.849 550.161 -1874.864 -276.414 873.394 -1540.589 -517.597 1192.739 -1187.710 -737.050 1532.467 -846.197 -943.236 1912.643 -542.370 -1136.457 2354.869 -323.562 -1308.072 2852.649 -245.374 -1444.885 3358.709 -310.931 -1556.698 3809.599 -538.072 -1678.952 3793.993 -924.476 -1908.322 3334.707 -1070.815 -2105.051 2839.173 -1112.337 -2269.499 2337.587 -1108.213 -2421.102 1834.860 -1076.711 -2565.753 880.876 -968.707 -2829.688 1 
-10324.427 1.104 801.858 722.745 -8.753 347.187 649.492 442.881 602.791 581.440 884.192 877.083 525.947 1301.665 1188.369 533.007 1582.146 1610.230 719.337 1233.635 1911.121 921.911 767.080 2036.334 1137.236 299.711 2135.659 1373.832 -154.816 2245.148 1642.057 -580.015 2391.570 1953.833 -937.990 2609.610 2299.036 -1176.272 2920.534 2633.372 -1289.162 3305.724 2882.276 -1271.652 3761.335 2660.583 -1103.973 4114.743 2149.726 -1018.653 4061.768 1649.904 -988.863 3908.107 1162.104 -985.851 3716.715 683.118 -999.826 3504.518 -209.583 -1057.662 3067.308 0 
-47906.237 1.087 1223.715 12.345 26.173 -1223.373 -443.498 275.449 -1292.230 -909.641 507.015 -1353.141 -1394.265 700.859 -1395.884 -1898.559 728.436 -1355.712 -1963.412 298.535 -1115.519 -1816.260 -141.807 -872.963 -1645.654 -568.360 -620.751 -1488.829 -986.724 -347.005 -1376.404 -1395.186 -39.273 -1356.664 -1777.534 316.130 -1475.476 -2100.727 708.618 -1722.997 -2355.339 1091.766 -2103.807 -2543.327 1390.907 -2507.840 -2602.803 1202.808 -2542.670 -2559.093 685.182 -2462.103 -2510.801 169.917 -2334.666 -2465.035 -336.299 -2180.085 -2422.322 -835.228 -1839.975 -2348.830 -1768.147 0 
-1296898.713 0.616 121.791 -18.325 -11.616 -139.000 450.989 94.711 68.634 922.441 179.703 281.077 1396.050 219.595 501.000 1830.143 76.885 719.823 1747.572 -412.643 703.743 1489.263 -851.235 580.041 1221.906 -1277.025 432.097 976.647 -1711.327 271.508 783.080 -2167.970 103.616 692.626 -2654.790 -62.868 755.262 -3152.775 -206.759 952.766 -3627.432 -299.435 1263.882 -4042.907 -278.748 1500.636 -4108.675 97.794 1384.039 -3814.844 511.472 1177.197 -3485.576 862.357 934.135 -3149.646 1182.765 669.970 -2812.202 1484.423 131.603 -2171.779 2024.267 1 
-932104.357 1.279 187.428 -14.591 -186.468 -12.085 -463.214 -277.347 243.163 -915.382 -346.543 498.854 -1372.831 -370.316 752.700 -1805.188 -213.603 965.292 -1761.842 265.956 843.398 -1544.948 684.744 615.447 -1319.265 1086.543 365.870 -1116.880 1492.540 103.637 -968.069 1915.404 -166.956 -924.205 2361.237 -435.659 -1032.509 2812.665 -674.613 -1270.721 3243.252 -849.959 -1611.773 3632.475 -895.017 -1833.746 3760.216 -525.462 -1674.059 3568.161 -68.651 -1424.908 3334.264 328.258 -1140.703 3089.840 694.419 -836.307 2841.384 1041.208 -223.383 2365.413 1665.058 1 
-558791.667 1.699 228.907 22.490 223.586 -43.607 212.863 318.901 -522.509 415.888 396.365 -999.376 642.982 435.463 -1469.655 934.579 315.467 -1866.213 1097.320 -120.141 -1691.643 1127.027 -520.707 -1355.411 1128.795 -917.454 -1012.988 1123.933 -1330.612 -690.751 1125.030 -1775.767 -415.044 1147.333 -2265.552 -234.750 1207.363 -2783.203 -202.347 1317.024 -3283.275 -306.267 1518.389 -3705.631 -531.894 1910.174 -3660.971 -747.929 2171.496 -3215.001 -685.617 2354.060 -2745.527 -542.139 2502.997 -2275.506 -364.692 2632.318 -1807.696 -167.007 2844.550 -926.050 244.177 1 
-1962103.396 0.607 42.454 34.881 9.421 29.448 -425.631 -221.220 126.437 -876.393 -463.482 239.327 -1304.439 -727.438 385.500 -1598.644 -1042.648 651.533 -1258.541 -1171.250 989.919 -794.500 -1156.607 1232.489 -328.670 -1113.840 1468.788 124.189 -1065.256 1727.859 546.815 -1024.684 2034.324 900.295 -1010.467 2418.695 1131.394 -1043.849 2885.702 1234.617 -1137.900 3389.086 1204.385 -1336.189 3868.261 1023.031 -1744.992 3914.651 934.713 -2021.120 3482.199 905.326 -2213.685 2996.014 904.062 -2370.185 2495.918 920.547 -2505.497 1989.886 984.422 -2726.193 1021.059 1 
-2497093.050 1.457 158.719 -152.027 5.783 45.235 -548.745 -26.225 -295.740 -959.372 -58.672 -619.707 -1396.498 -90.458 -906.366 -1890.867 -108.709 -1015.693 -2057.380 -51.716 -551.216 -2019.555 31.129 -35.373 -1958.893 130.931 475.532 -1914.614 251.791 983.461 -1918.629 401.851 1485.103 -2018.309 593.375 1960.786 -2251.809 822.657 2367.634 -2599.480 1051.566 2683.262 -3051.885 1209.910 2883.507 -3417.184 962.415 2797.108 -3347.023 496.223 2576.192 -3164.462 48.825 2374.133 -2938.371 -385.069 2186.495 -2687.674 -809.833 2009.363 -2170.099 -1599.775 1693.892 1 
-83043.107 1.316 3028.460 -2020.914 2229.379 -342.558 -2279.666 2657.841 -187.182 -2547.890 3074.249 -16.062 -2833.141 3463.365 187.611 -3148.786 3704.925 501.782 -3221.672 3327.234 816.030 -3149.890 2847.320 1013.305 -3050.527 2368.641 1202.139 -2944.607 1901.408 1414.352 -2845.291 1459.439 1676.989 -2771.507 1077.137 2025.260 -2748.305 805.062 2470.292 -2792.842 651.456 2967.603 -2953.727 623.178 3460.713 -3370.855 763.201 3553.233 -3687.149 863.361 3152.001 -3919.962 916.972 2685.905 -4115.781 947.035 2200.786 -4289.587 961.855 1706.598 -4581.605 961.538 754.685 0 
