stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 spike 
-63080.261 1.981 1270.065 -2315.935 7.343 -7.727 -933.189 1445.298 90.894 -2746.981 1947.517 1875.763 -2630.994 3308.386 2412.630 -3217.787 2931.940 -51.264 0 
-19675.835 1.964 169.484 -160.545 -54.178 3.865 -1961.452 -121.570 865.039 -1578.910 -2364.721 -379.855 -2816.978 -3141.877 -509.705 -2577.087 -879.008 -1683.879 1 
-386352.889 2.000 195.806 -195.041 -16.441 5.342 -969.847 541.751 -1748.946 308.067 -1687.160 -2104.917 513.409 -1984.428 -3527.278 1621.927 60.485 -2456.611 1 
-2564942.927 1.753 98.419 97.481 -10.443 8.640 1578.182 1316.824 196.571 1963.070 -15.041 -1995.647 3309.995 194.394 -2539.315 2989.483 -969.986 -281.372 1 
-12396.646 1.813 900.115 -2290.249 75.346 -462.307 -2021.789 2023.919 -115.286 298.892 867.012 -53.370 1333.783 1736.344 518.386 -624.134 930.697 1958.631 0 
-2336209.832 0.905 284.403 355.122 23.439 -28.733 -641.982 -1692.491 196.644 166.812 -917.054 2535.955 44.193 -1978.396 3542.017 1653.108 -2242.717 1567.597 1 
-17423.158 1.083 2599.885 -2495.592 1089.792 -27.362 -1974.217 2662.566 1087.975 -4342.325 3105.577 126.917 -4750.548 4505.841 288.962 -2767.274 3898.675 -1212.633 0 
-166528.240 0.725 492.941 -3.141 15.371 -492.691 -111.882 -1827.519 -1255.160 1009.182 -290.624 -3018.395 1078.623 -925.712 -4339.563 -1187.539 -360.408 -3289.921 0 
-2793529.894 1.726 886.341 -18.723 13.281 886.043 1244.425 -1516.812 1115.603 -669.407 -2280.967 -459.560 -679.112 -3735.979 -650.580 -1140.771 -2727.935 1657.564 1 
-24058.687 1.185 1378.083 18.284 -55.973 -1376.824 1236.171 1364.902 -2074.889 -1194.240 1995.481 -2725.502 -1236.979 3067.609 -3726.681 -222.930 789.485 -4308.635 0 
-698123.294 0.654 382.102 -482.021 -158.640 4.312 865.424 -1448.248 718.967 -1326.008 -1737.607 2076.066 -1120.587 -2531.293 3293.238 18.386 -253.967 3022.426 1 
-108250.521 0.740 1645.947 1643.384 91.340 9.382 1888.629 77.098 -1972.808 -307.921 -1188.241 -1423.341 -811.182 -1945.889 -2575.010 1422.689 -2568.401 -1489.141 0 
-7522406.736 1.276 562.575 121.902 44.737 -547.384 1966.457 -720.771 -515.123 1760.257 967.836 1442.916 3066.384 1304.450 2021.163 2511.800 1950.849 -393.670 1 
-3328129.071 0.709 108.632 -19.847 85.436 -64.091 149.396 602.311 -1985.972 600.230 2709.315 -541.981 585.339 3939.795 -1341.568 -1542.579 2540.613 -1074.980 1 
-9718750.471 1.983 751.402 -117.933 24.836 741.674 624.846 1878.387 696.330 2021.064 410.740 -923.674 3263.394 1073.617 -1337.020 2894.611 420.411 1111.272 1 
-566255.849 1.299 673.153 67.428 675.060 -8.623 980.543 430.254 1750.843 2786.134 1000.753 -21.781 4144.155 742.646 470.972 2491.220 -1187.059 153.390 0 
-129992.956 0.690 1886.254 -310.792 769.405 -2056.009 1410.412 1213.974 -1145.381 1947.460 -270.121 -3203.746 3323.570 -779.068 -3173.116 1635.837 -1495.485 -1385.627 0 
-18212.770 1.331 1741.270 -1539.994 -812.632 -8.293 -1948.272 -2324.413 1231.568 -171.789 -3138.268 -474.180 -9.567 -4596.579 -448.546 -2226.110 -3551.165 -1190.742 0 
-1502908.898 1.050 122.948 30.195 -226.713 4.188 219.064 1739.912 297.689 -1539.307 839.373 1978.458 -2301.321 1921.428 2612.599 -2492.483 1504.368 93.407 1 
-203488.509 1.924 381.573 -921.569 -1993.625 13.903 -789.785 -537.976 -1347.400 65.797 395.611 916.274 192.980 1857.500 897.587 -2105.375 752.658 665.853 1 
-26763.011 1.736 15.448 -9.400 -4.781 -11.287 -418.394 192.846 -1956.306 1959.247 1138.901 -1532.481 2454.619 1917.914 -2673.265 417.840 2717.655 -1343.319 1 
-74825.645 0.914 569.192 -594.475 39.833 -384.741 -341.053 -1904.103 -2.222 -1452.476 -1679.923 -2335.097 -1979.682 -2960.567 -2820.533 -2970.525 -1858.029 -732.603 0 
-15857.411 1.192 2147.002 793.862 2654.339 -3.561 -906.967 3661.713 -289.580 -1320.240 1891.149 1560.321 -2748.853 1714.469 1845.788 -1797.146 1086.344 -446.923 0 
-2396171.924 1.951 41.162 -58.141 -25.348 110.194 -499.091 297.427 -1810.953 -2620.019 793.951 -402.780 -3821.717 909.788 -1237.134 -2570.119 -1317.706 -1068.059 1 
-10905.430 1.943 2122.703 -156.961 -2053.229 515.249 289.609 -2573.626 -1360.702 2512.384 -2206.690 -75.224 3666.150 -2129.502 -978.834 1833.502 -342.994 -1060.078 0 
-359295.151 0.881 684.563 1335.926 -343.321 22.813 -552.042 -963.680 223.210 535.157 -916.846 2577.701 -275.197 -1627.136 3573.923 779.362 -2896.744 1616.166 0 
-19219.391 1.035 751.284 767.187 -15.716 -6.431 374.965 407.391 -1918.648 1159.395 2588.781 -755.019 888.075 3777.863 -1571.177 -1041.671 2367.239 -653.010 0 
-31023.931 1.901 856.574 4.635 1178.072 3.380 48.135 -472.175 1127.756 2436.812 -63.825 202.936 3306.140 -1232.093 384.770 1260.154 -1364.284 -1149.271 0 
-547769.360 0.612 886.469 -2203.023 -31.890 -18.477 -368.299 -817.225 61.916 -1062.749 -143.415 2468.479 75.974 -151.735 3394.160 1.589 1506.772 1444.639 0 
-518154.788 1.679 1107.822 244.842 440.458 -2088.880 881.217 1437.553 -479.453 1070.880 3013.364 -2530.958 1876.942 4204.490 -2239.194 2944.684 1877.271 -2211.057 0 
-660378.694 1.388 108.300 3.265 45.175 98.374 -253.483 269.024 2066.470 8.811 2625.468 1014.709 238.277 3660.324 2029.629 1964.076 1806.141 1654.883 1 
-1009168.617 1.801 387.032 -418.749 -35.801 45.285 1220.159 -708.911 967.417 1966.510 661.808 -1104.277 3384.081 453.968 -1421.988 1717.267 -1481.457 -1602.750 1 
-24865.354 1.537 252.470 202.809 -432.413 -413.592 91.675 620.918 1279.798 -163.477 -1890.804 1874.757 -647.135 -2086.624 3246.389 -2131.372 -947.549 1498.144 0 
-47996.135 1.818 109.609 -23.177 53.784 -92.651 1394.597 1434.337 178.304 2429.803 -891.928 672.941 3727.878 -785.758 1349.234 1592.360 24.293 2506.901 1 
-126133.329 0.750 60.780 -5.607 -60.318 -4.951 -1168.529 328.481 1571.715 1279.480 128.869 2405.521 1357.414 18.030 3866.782 239.152 -1824.512 2484.269 1 
-1381505.012 1.484 948.018 -12.328 947.893 -9.218 -1581.909 1971.884 681.642 510.763 2696.322 2032.101 154.891 3459.154 3234.219 -531.193 1002.658 3006.786 1 
-24431.068 1.428 302.262 -120.060 9.678 282.814 408.428 1847.080 860.812 -1478.443 1018.214 2435.780 -2039.989 2106.444 3244.523 -2302.901 2114.860 697.443 0 
-14750.955 1.295 127.287 238.795 -10.860 20.473 -1635.641 -527.110 478.079 -565.002 -2477.699 -854.872 -1565.590 -3450.639 -1308.586 -1593.051 -1050.470 -2200.350 0 
-128276.927 1.160 122.051 -120.628 -15.333 10.500 -1317.160 81.889 1606.836 -882.317 2500.595 777.018 -1301.567 3505.348 1761.064 610.781 1887.825 2293.379 1 
-658600.259 0.737 912.091 -58.703 2202.034 5.031 4.438 471.104 -989.616 -1853.560 1940.530 -2046.241 -2723.339 1170.176 -2942.725 -2661.903 653.558 -435.507 0 
-1301148.799 1.616 788.032 39.157 -81.450 -782.833 968.044 -507.685 -2498.910 -1508.008 -1248.926 -2716.972 -1725.502 -2109.601 -3885.552 -237.701 -2895.218 -1955.251 1 
-38821.101 0.767 369.330 -262.603 -327.093 -8.940 -1021.350 749.060 1492.934 -664.016 -1676.493 2339.592 -1346.016 -1921.632 3615.690 -2696.067 -1406.154 1501.817 0 
-4294851.905 1.004 1011.550 7.624 -1288.254 -909.554 169.683 -575.385 949.204 2244.126 206.225 -397.495 3297.422 741.611 472.893 2623.343 -1724.377 618.946 1 
-206456.308 1.388 2015.106 108.239 1954.577 -478.085 1641.412 3230.043 -587.602 497.353 3143.374 -2913.853 1320.642 3765.645 -3957.222 2125.381 1650.049 -2759.950 0 
-5807143.266 1.001 336.523 11.521 -96.915 -322.059 842.915 -1139.625 -1808.993 2731.155 120.541 -554.260 3991.610 116.026 -1305.844 1933.841 1326.279 -2231.957 1 
-567602.381 1.285 1052.237 -3.201 -1163.070 -6.668 611.321 -1067.056 -1904.713 -527.237 -3369.162 -1541.646 -256.207 -4298.849 -2644.310 1648.955 -3474.540 -1145.083 0 
-86958.323 1.923 857.801 855.735 4.719 -59.315 1526.049 -547.680 -1857.915 2794.243 1601.455 -1150.293 3522.656 2206.727 -2271.321 965.017 2086.543 -2300.424 0 
-1288758.144 0.797 2745.316 -17.245 -9.091 2793.668 237.346 1964.376 2966.988 -1435.663 1203.721 4797.363 -2130.506 2338.723 5415.914 -2486.580 1793.583 2939.456 0 
-6772053.552 1.254 570.390 -25.877 -658.628 2557.532 -652.521 1055.446 1745.932 -1690.669 -901.866 397.227 -2274.332 -449.653 -871.033 247.398 -266.779 -465.757 1 
-1987997.224 1.253 646.925 102.242 -627.595 119.091 -1176.418 -909.375 -1389.238 206.577 1226.282 -1893.337 -373.106 2013.532 -2987.800 -1651.278 1710.708 -789.759 1 
-1788697.895 1.772 293.350 -114.475 119.686 -244.867 -144.930 1685.639 994.605 2061.061 1777.949 -366.609 3019.501 2733.991 199.978 2326.212 654.225 1523.132 1 
-14320.830 1.553 68.254 10.080 80.301 -56.874 -974.807 -1626.818 -381.176 1021.877 -1521.872 -2033.467 912.168 -2527.952 -3096.205 -804.660 -636.427 -2918.867 1 
-92488.690 1.693 176.718 5.106 216.102 -258.204 562.838 -1421.806 739.604 -863.671 -2164.441 -1295.437 -1274.551 -3569.896 -1197.872 -2122.037 -1850.196 499.541 1 
-5644648.168 1.344 481.507 -5.226 54.168 616.719 697.297 723.104 -1129.252 532.569 -1861.959 -1263.932 1251.617 -2401.022 -2424.115 2525.286 -1217.499 -544.260 1 
-334352.946 1.379 747.046 -328.617 670.291 -28.262 -1299.091 2157.653 885.720 1210.162 2799.207 744.712 1536.468 3942.922 1604.413 756.012 1730.422 2630.348 1 
-3961432.653 1.520 1702.225 -203.854 17.936 -1689.879 -1165.798 1477.958 -2655.502 -966.365 2157.121 -160.148 -1833.797 3292.802 173.671 -2847.537 1054.807 -547.802 1 
-253567.101 1.515 515.786 48.387 -6.920 -513.465 -1687.885 -341.024 -1442.531 -1083.713 -2461.487 -76.353 -1911.019 -3614.023 -451.678 -288.073 -2578.016 -2139.739 1 
-7861325.505 1.685 838.903 -3.357 -831.246 -113.031 448.924 -2775.723 -50.730 909.138 -1917.814 -2454.897 1106.178 -3018.517 -3405.304 -1157.694 -2687.620 -2255.434 1 
-7999396.314 1.392 184.469 -85.653 -6.163 -163.262 -1532.429 1249.015 -729.653 750.901 2353.826 -1271.523 612.389 3779.879 -1589.060 45.448 2911.587 752.191 1 
-26596.649 1.655 219.900 -120.276 182.078 27.154 791.040 1959.196 -0.886 2549.980 142.241 -577.627 3921.118 661.323 -512.978 2481.227 535.148 1600.693 0 
-101306.648 1.007 1960.237 1898.234 220.070 436.810 2563.798 2079.623 139.291 2322.790 1709.107 2695.159 2401.025 2968.139 3445.066 465.998 2543.057 1822.788 0 
-20560.092 0.512 527.327 -472.009 118.233 -203.230 -2366.187 333.157 -799.319 -1289.656 2689.462 -669.971 -2292.366 3758.794 -738.851 -2257.780 2139.221 1244.227 0 
-11770.814 1.738 434.745 20.143 -433.963 16.545 767.650 -646.024 -1823.480 -729.351 1472.065 -1800.851 -1023.169 1954.631 -3155.268 -1886.166 -326.677 -2375.730 0 
-147193.562 0.530 512.435 -3.765 468.730 207.043 749.233 1317.119 -1436.933 -165.550 -1022.194 -2083.935 290.759 -1444.858 -3413.138 1970.184 -1122.973 -1507.165 0 
-305295.641 0.551 2863.721 269.407 -247.601 2840.249 1462.702 -1240.340 4097.207 -992.160 -1869.359 4650.210 -1107.338 -2562.767 5938.451 -317.877 -128.794 5841.829 0 
-5941828.973 1.390 98.468 -56.116 100.971 192.736 -37.156 -1001.393 -1472.755 -951.421 1350.485 -2073.264 -1575.477 1377.405 -3401.222 -2588.965 -34.076 -1520.431 1 
-2012419.106 0.537 832.180 715.355 -338.840 -256.861 461.262 -2178.736 477.746 -162.309 -476.861 2333.171 -280.487 -1114.426 3649.678 1976.411 -1040.910 2442.276 1 
-618090.425 1.300 572.390 -420.462 374.253 103.809 -2413.277 310.352 222.267 -1451.954 -1471.512 1843.576 -2483.172 -2404.405 2312.557 -1832.022 -2328.515 -162.732 1 
-48340.326 1.241 355.139 106.910 355.201 -174.950 -1453.682 -143.150 967.691 -1499.955 -1633.791 -1154.494 -2780.486 -2333.713 -1309.395 -2674.100 221.034 -1446.361 0 
-459917.826 1.249 871.948 426.676 -760.400 -5.811 158.019 -2699.927 -400.129 381.882 -2423.280 2169.146 588.520 -3708.569 2846.624 2349.056 -2799.900 1224.390 1 
-1436876.219 1.616 917.320 -2386.240 -783.984 549.115 -536.447 -1498.996 786.710 -411.361 1091.381 832.790 966.794 1579.629 706.513 -140.032 307.529 -1220.533 1 
-959957.159 1.855 110.934 -16.662 48.888 -122.824 -1307.929 -1474.804 -102.328 -916.467 -783.240 -2571.401 -1905.663 -1381.400 -3475.470 -2632.342 305.681 -1691.511 1 
-18588.248 1.879 1811.985 -393.700 1768.677 -8.332 942.104 2468.461 1301.385 -364.664 537.009 2437.024 -140.132 496.413 3886.707 -1329.625 2494.265 2814.091 0 
-4641891.838 1.324 793.714 -745.153 4.891 -273.323 -2661.588 529.370 -477.349 -1327.475 2624.985 268.550 -2209.039 3712.671 708.354 -2117.886 1510.081 2011.083 1 
-80235.025 1.341 209.976 121.462 -26.783 1364.502 90.725 -532.023 -567.651 1320.872 -2406.749 736.177 2037.721 -3322.417 -158.989 2736.744 -865.074 13.179 1 
-37941.050 1.200 498.199 233.553 -435.151 -65.564 -528.012 -2281.007 -113.145 1727.729 -2372.476 1163.997 2202.699 -3748.876 1347.225 2011.101 -2744.836 -1000.542 0 
-71213.535 0.759 209.517 3.232 18.082 -267.975 -1564.118 -1113.041 235.416 -624.196 -1994.128 -2015.819 -1549.642 -2923.437 -2674.284 -2196.096 -468.359 -2340.373 0 
-884598.088 1.067 246.799 -262.219 85.754 129.182 605.183 889.875 -1480.300 1564.303 2064.832 623.837 2305.926 3284.930 284.718 -211.764 3132.753 -156.746 1 
-96550.008 0.691 2018.430 -66.392 1955.105 523.004 -68.744 2110.900 -1468.265 2244.063 1194.389 -734.264 3228.702 1246.953 -1821.171 2252.924 3405.896 -849.761 0 
-33604.587 1.932 1091.546 1013.166 -351.064 -204.261 869.215 444.504 1622.150 -1249.342 1112.275 282.888 -2008.961 2177.853 947.092 352.720 2625.520 64.556 0 
-85997.813 0.959 2113.375 1650.271 -1354.758 -7.935 2742.761 317.254 8.537 2181.721 -254.663 -2458.439 2991.267 523.643 -3403.170 4099.266 -1170.127 -1834.638 0 
-143988.739 1.371 2443.139 6.631 -2943.081 3.956 337.101 -2087.703 -1770.459 -2034.153 -1401.573 -974.087 -2824.148 -794.854 -2051.790 -2097.121 -3245.710 -2198.576 0 
-1915518.209 1.974 153.380 -101.001 114.194 16.850 -106.314 2085.411 -305.179 -2458.409 1165.791 -896.598 -3262.196 2143.155 -1639.786 -1126.772 1171.763 -2666.029 1 
-5145894.577 1.011 1662.989 -18.885 -1602.913 442.545 1648.605 -2632.823 57.588 2323.927 -401.056 1193.800 3762.453 -135.394 1076.702 2281.914 -202.634 -1011.431 1 
-16301.608 1.875 1407.545 19.051 -7.744 -1407.394 -1009.616 1674.895 -1723.616 -2601.961 -331.765 -2130.527 -3839.854 74.252 -2806.110 -1583.553 281.104 -3999.060 0 
-10564.408 1.759 201.085 8.450 415.190 -12.421 -87.804 -1568.144 -228.173 2013.764 -1012.395 1186.882 2914.628 -2164.023 1312.747 2494.024 -1090.353 -973.547 0 
-7261735.592 1.773 26.245 -6.265 24.544 -6.867 913.643 -215.328 -1763.471 1975.479 -1864.062 -65.823 3229.213 -2439.850 -566.084 3052.986 70.475 -92.773 1 
-27835.903 1.425 1222.040 15.455 -1846.102 330.048 1301.125 -648.461 1279.858 1382.278 -2979.543 2414.448 2082.898 -2941.812 3703.382 -112.372 -1663.231 3382.706 0 
-277319.509 1.934 859.817 -36.470 1025.866 203.468 -103.993 162.694 2003.413 521.613 2658.714 2329.488 1014.620 2931.564 3684.531 2328.181 1396.635 2111.204 0 
-3616791.934 1.965 1198.843 14.050 -119.081 1192.831 -1966.285 -368.669 1119.304 -1410.450 1962.979 128.199 -2606.609 2800.978 -15.342 -1796.605 2083.661 2305.468 1 
-293041.189 0.673 317.632 -19.074 307.135 -78.701 341.078 993.838 -1919.396 -926.855 2836.151 -605.603 -1429.177 3896.199 -1487.428 -2329.551 1507.482 -1687.852 1 
-506621.890 0.679 347.323 -274.422 -4.402 212.854 375.665 -1333.662 1554.451 2444.465 -221.750 453.749 3684.712 -947.696 751.123 1836.978 -2051.212 -636.299 1 
-210243.988 1.443 478.512 32.697 165.391 -447.829 206.071 801.250 -2333.314 -52.580 -1779.313 -2373.567 280.160 -2346.854 -3685.369 2078.455 -1183.996 -2281.550 1 
-6148515.093 0.992 643.123 300.280 544.426 164.434 -1389.964 1573.616 435.122 -1797.599 -865.679 1217.105 -3223.538 -1150.825 1414.677 -2321.228 -605.643 -918.866 1 
-1153893.906 1.672 28.590 27.550 6.096 4.607 33.619 -1591.727 1203.086 2464.735 -704.113 1030.933 3441.710 -1665.887 1554.533 2051.483 -2229.119 -520.763 1 
-871053.544 0.747 256.961 27.027 -231.529 108.134 1856.265 -902.665 -331.063 588.041 -503.244 -2558.145 1276.059 -1113.064 -3701.996 314.211 -2578.552 -1835.448 1 
-1769472.374 0.650 2845.564 11.793 -72.150 2844.624 -1111.045 -1697.775 3137.889 -2538.966 47.572 1856.238 -3963.350 -305.501 1845.593 -2783.435 258.263 4047.134 0 
-96564.472 1.426 185.243 -26.611 135.318 129.007 -1614.700 -580.219 1106.457 -1659.416 2007.317 1281.039 -2615.279 2475.798 2291.235 -566.914 1103.269 2982.014 1 
-242843.433 1.682 37.292 -7.335 4.449 57.888 1194.029 -1265.869 -907.744 -367.843 -2647.962 634.397 85.640 -4036.307 777.559 1513.945 -2107.050 1669.031 1 
-315213.372 1.776 1646.058 1560.645 -10.006 885.566 -38.412 705.445 1845.032 342.123 2149.753 -275.580 -444.206 3388.529 -247.930 1408.529 2989.835 1474.054 0 
-342518.225 1.094 1130.166 -1130.077 13.635 -3.974 -1853.068 1763.362 632.556 -3378.986 -121.750 1552.204 -4640.252 401.980 2089.382 -4103.465 619.210 -404.908 0 
-14468.678 1.151 1385.048 986.688 -31.205 -2918.318 1423.698 -489.405 -1023.984 -310.457 1439.390 -1007.198 -431.913 2060.746 316.738 1762.366 2218.746 -993.599 0 
-5154524.628 1.035 564.087 -3.746 -569.805 -3.611 -1854.117 -1097.415 532.281 -356.840 -3213.833 614.490 -1147.662 -4445.461 720.973 -1309.724 -2977.001 -1370.479 1 
-20888.551 1.329 617.041 -42.111 1240.702 -1492.407 927.978 1139.162 250.592 -1229.108 -288.158 444.404 -1528.003 -650.450 1834.746 -1582.912 1799.641 1092.553 0 
-484368.237 0.632 806.927 -35.057 -1429.099 -11.683 1192.973 88.853 -432.626 -1217.387 800.391 -1074.266 -1233.388 2014.432 -1898.579 -172.346 -140.929 -2784.817 0 
-2332752.056 0.985 498.315 17.114 -555.723 3.231 -1440.392 673.892 597.494 -1379.919 689.570 -1995.558 -2170.359 1790.034 -2559.320 -89.230 2277.757 -1149.411 1 
-770757.784 1.334 927.776 -1017.423 -46.196 1144.954 -292.602 1340.247 -96.753 1680.052 -150.789 686.363 2982.629 441.079 359.822 1412.182 1597.334 2019.214 0 
-81839.215 1.278 2156.284 -1679.722 1352.058 5.707 -1652.067 3185.994 -785.078 -4128.284 2467.995 -501.088 -5045.894 3350.368 -1231.193 -3350.575 1908.604 -2497.692 0 
-1447163.172 0.705 34.027 -7.860 -31.899 -8.862 -474.720 -1973.109 -65.191 -1186.039 -1039.873 2248.015 -1500.186 -2109.960 3201.886 880.440 -1834.321 2299.969 1 
-16124.729 0.718 804.963 284.124 -10.744 -833.087 237.424 1280.059 690.420 -482.035 -1046.629 1583.017 -1085.397 -963.023 2918.160 -2229.886 133.226 906.893 0 
-14609.311 1.263 274.568 -311.086 3.329 -121.887 983.268 -938.893 1072.388 1130.249 1602.459 1570.138 2310.508 1939.893 2374.358 2579.351 1001.974 6.903 0 
-2641852.656 0.997 2061.704 62.389 63.523 -2173.583 1636.054 1287.501 -2051.586 1861.906 -100.899 -4230.843 3203.048 6.283 -4816.927 2871.298 -1098.727 -2530.947 0 
-47019.680 1.118 493.897 -376.026 319.677 -18.583 334.959 538.653 1835.056 -129.155 -1982.916 1442.490 -100.487 -2750.497 2692.947 -1893.977 -963.673 2308.936 0 
-56809.106 1.107 27.913 10.804 13.558 27.274 -701.950 -1350.227 -1246.107 -2716.625 -201.509 -84.488 -3970.506 -931.365 -305.256 -2064.141 -2002.047 1027.495 1 
-936385.232 1.189 180.311 22.777 -99.763 -175.377 -1177.564 -311.077 1407.013 -1672.264 1992.375 322.022 -2480.329 2851.527 1195.253 -115.201 2156.634 1888.149 1 
-1352819.228 1.026 415.372 567.359 -6.395 -13.348 -986.649 -328.329 -1226.132 -179.259 2110.962 -1580.822 -1150.942 2909.386 -2337.126 -1744.920 1999.057 -18.656 1 
-48215.146 1.107 1706.775 -5.490 -1170.014 2035.967 -1489.728 -1209.247 699.955 -954.324 -3653.862 1381.882 -1577.114 -4627.900 477.986 230.324 -3031.172 -382.501 0 
-421284.878 1.948 1784.134 -297.073 -1783.806 -63.011 968.428 -2351.221 -1500.361 -1182.000 -3786.766 -1706.991 -992.609 -4939.712 -2594.960 316.851 -4763.232 -401.566 0 
-863768.567 1.062 250.821 -5.280 -29.907 -691.892 397.310 -1289.337 805.167 717.270 -2565.785 -1430.035 819.803 -4015.682 -1227.723 -1351.486 -2778.672 -669.043 1 
-422120.289 0.961 117.110 -28.441 35.177 -108.020 -1575.783 1262.937 -404.270 557.536 2419.260 -1320.617 338.130 3844.019 -1595.509 200.820 2949.257 799.769 1 
-18430.416 0.841 646.779 2532.156 9.266 3.829 569.288 270.901 -257.177 954.468 -2151.851 585.282 -241.629 -2987.475 428.025 968.776 -2055.761 -1627.124 0 
-22501.910 0.616 469.489 76.847 310.657 343.521 -158.093 1487.790 1939.952 800.281 2930.265 8.991 1290.305 4230.175 482.019 2418.546 2062.485 1246.874 0 
-47613.921 1.705 322.257 -70.294 546.838 188.874 -30.432 -802.041 -1283.662 -2495.529 -84.580 -914.374 -3438.779 -981.792 -1591.821 -1974.470 -1845.787 322.891 0 
-3209212.338 0.853 2513.239 -106.655 476.198 -2465.407 -34.494 1431.726 -4217.887 -1127.827 -887.655 -4608.938 -1211.163 -1225.094 -6034.713 1066.798 -972.724 -4892.779 0 
-481675.918 1.022 113.119 -12.118 28.947 -210.955 47.273 -536.218 1703.853 1631.783 1496.800 1414.040 2510.979 1681.030 2574.522 2709.960 -414.530 1116.494 1 
-12418.179 1.611 24.047 -20.635 11.976 3.001 623.825 -188.301 1882.891 -652.396 -2351.071 1233.651 -953.477 -3186.032 2402.340 -2005.867 -864.101 2161.668 1 
-954300.435 1.151 695.635 6.898 559.122 -416.814 216.137 -20.186 -2316.827 100.296 2570.647 -2272.254 -108.203 3136.794 -3610.032 -1910.652 1677.929 -2523.892 1 
-51987.840 1.442 833.151 13.135 -182.296 812.857 1814.786 47.710 1643.869 850.342 2403.429 1145.608 1871.650 3451.808 1252.733 2050.238 1647.249 -555.163 0 
-172665.171 1.788 761.066 583.735 487.539 27.931 -211.252 1296.129 -1616.334 -2084.555 12.867 -362.618 -3280.312 -168.927 -1193.739 -1068.764 -1285.279 -1841.525 0 
-92021.746 1.866 346.807 23.454 345.293 22.300 1746.420 794.032 927.535 -28.001 2537.419 1662.286 578.803 3694.036 2331.367 1073.069 3216.180 -135.243 0 
-20616.765 1.035 715.119 146.409 -124.574 688.797 292.884 1351.453 2026.451 1106.800 2255.974 -264.227 1808.861 3538.016 -133.376 2783.479 1413.188 911.629 0 
-82657.120 1.863 2021.149 -57.162 -2192.555 -5.995 1938.353 -2108.689 -23.663 1237.053 -4415.578 932.507 2359.536 -5112.545 1571.188 1476.115 -2914.309 2542.854 0 
-3842790.653 1.038 173.705 -4.118 170.127 -34.830 1472.406 1356.304 -669.092 1879.956 832.626 1838.395 2896.515 1711.872 2427.614 679.166 2675.953 1584.571 1 
-4936626.468 1.595 574.820 999.899 -10.281 5.678 -679.843 -390.892 1017.128 487.038 -2651.795 512.617 -398.218 -3796.375 757.369 -942.544 -2107.383 -1088.661 1 
-61618.331 1.869 884.321 -8.088 -839.346 278.311 -51.110 -2328.816 -1051.748 997.709 -3235.782 1140.332 1649.235 -4535.958 943.608 2548.512 -2444.279 -228.139 0 
-166855.656 1.300 231.908 -153.550 -6.964 -219.251 1769.234 -533.177 -95.037 326.944 -2657.858 270.136 1115.425 -3775.279 802.406 777.641 -1649.670 2189.670 1 
-286686.921 1.792 2739.499 8.447 -2680.097 -567.332 -296.215 -3529.092 -2349.414 -21.425 -975.179 -2709.756 -437.412 -559.697 -4054.365 -2145.860 -1522.832 -2408.039 0 
-43950.979 0.784 194.108 289.470 -356.070 -35.807 -998.077 1138.815 275.592 1380.998 2152.662 75.736 1425.335 3548.979 525.154 884.084 1670.789 2179.318 0 
-1635770.090 0.513 321.950 255.980 -169.099 -97.630 2105.980 -619.458 505.779 846.283 455.352 2502.219 1755.981 831.640 3590.566 1917.812 1982.360 1308.798 1 
-336139.568 1.555 314.468 -238.474 234.359 6.407 1250.147 1514.220 374.367 -434.143 2674.132 -1221.126 120.853 3895.367 -1816.281 1145.593 1610.541 -2351.343 1 
-8962941.768 1.906 1264.413 -232.826 1064.105 -642.040 592.102 2782.494 -45.333 1946.274 1900.026 -2073.952 3222.946 2605.749 -2234.288 2788.338 1166.110 -161.761 1 
-14069.192 1.099 1890.670 1298.980 -1720.381 3.380 2096.050 -18.458 -673.058 3251.459 -613.258 1571.729 4029.008 510.431 2106.879 1482.975 680.309 1893.178 0 
-575430.344 1.707 966.789 -956.876 3.755 287.837 -843.085 1373.730 1736.852 -3092.857 109.511 1997.811 -4006.227 793.266 2920.783 -3319.185 1902.060 717.295 0 
-1678231.647 0.599 57.402 -5.493 -29.089 -49.180 -1880.932 643.162 -191.428 -851.756 1582.598 1996.283 -1870.275 2157.027 2883.015 -1877.021 -347.865 2351.710 1 
-49118.951 0.784 1132.826 1132.670 18.305 -4.294 2964.822 -486.070 610.728 2995.829 2024.536 -40.211 4361.942 2549.024 -151.086 3533.170 738.735 -1761.304 0 
-150945.954 1.000 2401.026 437.060 -2360.641 -35.763 -1529.676 -2586.005 229.925 -608.217 -1166.755 2195.750 -1577.588 -1045.775 3290.888 -587.103 -3327.182 2681.845 0 
-295561.879 1.486 56.421 -45.485 30.617 -13.305 -786.426 -1801.546 275.850 1297.798 -2007.277 -1254.349 1390.851 -3328.983 -1885.284 -554.004 -1759.608 -2443.327 1 
-9619336.013 1.556 2101.310 -2329.431 35.341 -362.461 -1622.501 1699.644 -1210.857 -3137.668 2389.828 778.047 -3466.869 3819.697 750.719 -4291.079 2263.422 -1108.178 1 
-1924958.182 1.230 710.474 12.970 -749.264 -267.151 1197.313 215.564 1019.654 942.307 1687.824 -1100.546 1920.938 2780.886 -1134.316 2694.734 343.148 -1258.756 1 
