stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 spike 
-4921615.484 1.952 2838.841 2857.776 -589.834 25.720 2325.579 126.468 -2822.772 0 
-452726.743 1.713 706.395 705.145 41.564 6.066 3687.251 -22.804 120.620 1 
-365056.921 1.870 92.305 80.652 -3.862 -61.958 349.740 -1585.848 2455.012 1 
-490156.214 0.779 729.541 -13.730 -709.879 -167.668 -1538.817 -3092.876 783.995 1 
-2207773.480 1.547 89.596 4.183 -23.914 -106.017 -2030.711 -1101.634 1793.444 1 
-3522089.045 0.865 2043.164 -2001.832 -383.786 -141.062 -2238.501 -3326.652 299.111 0 
-7772881.396 1.430 1037.304 1005.039 -47.151 252.337 1985.474 2551.702 -840.794 1 
-567730.785 0.722 967.747 -5.132 2382.734 6.232 656.273 -340.889 -1020.730 0 
-174786.744 1.146 126.417 96.546 68.687 47.521 1269.194 -2645.768 456.000 1 
-4683812.123 1.909 111.318 -3.520 -316.889 25.218 -1017.503 2481.573 -199.885 1 
-19248.214 0.910 1130.424 157.630 1568.275 -6.831 2059.041 -712.204 300.219 0 
-128170.719 1.405 57.153 3.700 -11.170 -80.493 -1712.485 1586.140 1767.082 1 
-2099785.042 1.097 905.258 -17.358 53.602 -903.503 70.400 2756.512 -2167.148 1 
-106755.432 1.825 1241.168 745.847 161.125 -978.902 874.054 3135.792 -766.428 0 
-3442515.652 0.757 1438.316 -1283.299 13.471 -649.396 -3567.646 277.911 -2552.566 1 
-10712.260 1.558 3285.482 -80.822 -2684.950 -1891.798 2617.540 -3951.987 -2045.716 0 
-16296.686 1.030 875.241 -8.909 1687.076 -3.345 1132.454 -856.721 1062.777 0 
-184095.592 1.443 1981.239 10.763 2210.679 4.954 -2630.462 898.169 464.812 0 
-113913.293 0.981 1470.059 -770.277 -199.664 -1236.075 459.748 1492.870 -3365.063 0 
-192029.302 1.237 177.376 -663.456 -31.827 -111.902 2305.946 48.420 -405.911 1 
-21251.061 1.992 274.917 198.483 178.745 -65.068 89.596 1520.225 2599.290 0 
-989300.382 0.908 141.962 5.170 671.321 12.855 3.680 -2233.718 -673.419 1 
-24962.910 1.881 173.127 -698.752 -272.647 5.248 2255.009 149.464 90.949 1 
-42561.715 1.935 2844.679 2844.025 -18.344 58.175 3073.385 -551.506 2986.205 0 
-121987.918 1.880 1842.956 -732.901 2136.163 -770.440 -1830.491 -574.379 -1369.174 0 
-530694.302 0.753 450.680 -16.261 -227.152 388.909 314.702 -2952.318 -783.336 1 
-27655.743 0.585 618.480 -200.618 683.217 -307.416 1154.119 214.367 2310.807 0 
-39440.173 0.827 421.973 3.294 -420.803 -31.234 -585.265 -3313.543 -473.816 0 
-1060256.452 1.376 286.939 -37.482 446.748 603.403 1195.246 -912.032 -1751.236 1 
-1073913.506 1.420 2844.768 33.654 -2844.261 -41.874 236.972 -5561.954 -1259.671 0 
-1650677.507 1.405 33.721 32.994 -3.428 -6.064 1700.939 2466.192 164.710 1 
-239643.759 0.512 1127.418 -4.237 21.675 1701.528 -1853.905 678.101 -547.485 0 
-3282012.865 0.638 1104.087 844.591 -9.764 -711.041 -345.419 1137.970 -3196.359 1 
-6179282.305 0.923 620.673 -3.760 620.516 -13.429 -1790.715 2797.097 976.275 1 
-767586.455 0.953 356.722 313.492 121.581 119.129 -853.861 2262.846 1840.319 1 
-3471174.114 1.285 1235.184 -315.579 -1194.159 8.557 -1306.429 -4009.802 -15.901 1 
-12508.011 1.503 60.739 42.110 42.540 -10.311 1337.001 2490.602 1103.455 1 
-175847.873 1.666 714.896 -1073.504 38.828 34.196 1143.929 -1487.420 1324.073 0 
-1040299.398 1.252 147.685 -3.857 -789.198 -7.168 334.745 2137.262 473.878 1 
-376446.727 1.113 65.099 74.284 16.595 100.489 -1965.970 -1629.198 -1327.432 1 
-162828.429 1.771 729.422 -59.699 210.564 1091.704 1999.911 33.401 -1061.629 0 
-6103442.290 1.139 3664.152 -2954.372 -504.175 -2884.987 -3763.676 -539.855 -12.013 0 
-983425.317 1.087 994.842 85.704 1023.843 -3.741 2018.131 106.011 -2085.457 0 
-3867967.627 0.652 1810.176 -4.091 1810.913 -1984.006 -2009.947 250.960 -417.700 0 
-998895.310 1.658 902.687 1066.311 -192.340 -477.507 -1654.207 -913.453 -1471.992 0 
-69040.555 0.612 1061.079 457.633 -957.314 3.126 1590.103 -3436.122 -1214.763 0 
-14436.771 0.993 3094.993 450.232 -2650.331 1533.630 2869.946 -4347.452 1951.942 0 
-4096861.262 0.719 437.149 -449.314 -3.485 158.735 1164.714 2277.559 1208.487 1 
-2070793.187 1.206 2133.515 5.462 4.319 2405.246 833.615 -2512.037 1029.624 0 
-4436885.132 1.184 221.186 -305.665 -304.802 -10.954 2400.455 643.307 -840.549 1 
-21621.153 0.582 3130.647 2818.778 3.949 1362.140 2207.453 1065.699 4084.123 0 
-197758.314 1.512 323.792 93.309 310.025 -4.343 -1720.234 2279.416 1315.804 1 
-21925.248 1.578 339.996 339.683 13.166 6.235 634.584 -2246.411 1934.336 0 
-20900.484 1.746 800.658 24.520 19.319 800.049 -268.482 2311.852 2689.140 0 
-3159553.998 0.586 455.015 -120.359 -21.403 438.286 -3042.896 -131.348 1035.709 1 
-9111463.401 0.796 1926.678 1926.053 -3.830 48.930 2356.732 865.167 2871.976 1 
-2590972.279 0.741 3816.318 -1905.805 -2931.356 -1529.491 -1164.803 -5805.248 -1848.690 0 
-173902.854 1.000 113.830 21.008 3.280 -114.968 -1243.566 2652.250 427.280 1 
-474730.830 1.270 254.913 -727.408 23.945 -53.661 2059.190 876.825 592.629 1 
-10398.067 1.360 265.098 89.477 15.259 351.679 -2507.893 223.173 -1104.572 0 
-206336.800 1.525 28.679 3.597 9.584 26.789 2411.509 -442.568 1732.001 1 
-290182.780 0.652 584.993 162.998 -637.330 -3.849 914.264 949.647 2410.137 0 
-974780.550 1.665 604.145 596.884 230.695 -153.858 -921.405 -792.627 -2511.364 1 
-58717.442 1.262 410.489 -365.245 -828.207 332.100 325.292 2071.927 482.467 0 
-37709.616 0.607 1849.249 5.289 1930.683 102.508 2821.895 1077.036 -395.732 0 
-1233177.136 1.010 1676.063 1299.843 -994.686 -360.826 3405.717 1119.630 -432.864 0 
-6516984.915 0.943 623.346 -5.324 -629.714 -234.694 -2545.165 812.291 -851.183 1 
-60720.167 1.598 1273.980 1148.609 917.723 20.536 1589.664 -2026.832 233.350 0 
-6055045.156 1.544 355.687 355.556 -9.149 -3.039 2110.710 -2383.853 433.358 1 
-2742865.088 0.855 1802.124 -115.567 1684.949 628.683 2380.563 3302.795 379.418 0 
-1911870.087 0.838 1151.186 38.117 -642.193 954.654 2811.312 -718.745 2056.359 1 
-49414.764 1.860 2737.711 -2708.558 -920.342 -16.159 -1966.312 -463.613 2838.783 0 
-3939514.301 1.232 1434.192 -17.575 -17.444 1433.979 860.025 -2641.865 2553.111 1 
-30023.928 1.212 952.280 -139.510 856.967 391.130 -2516.340 2596.310 -94.243 0 
-282445.525 1.445 14.599 4.494 -7.880 11.438 -2716.904 22.182 1237.534 1 
-9939161.837 1.994 142.750 -74.037 -4.189 -254.960 -423.201 1214.053 2447.667 1 
-129729.259 0.966 96.932 -21.318 77.730 53.846 582.598 2581.345 1562.959 1 
-59102.662 0.675 35.141 11.731 56.886 -14.260 1029.124 -2328.613 1463.756 1 
-631839.094 1.983 618.273 -18.263 3.324 -617.994 -1226.345 867.704 -3207.127 1 
-1413789.720 1.617 729.389 53.945 -121.856 1520.955 1.959 -1333.280 -1206.677 1 
-24444.153 1.913 116.917 42.513 142.053 -5.342 1668.542 -2287.146 -609.700 1 
-89352.124 0.933 1536.677 1536.663 4.732 -4.444 2562.455 499.266 -2763.685 0 
-4118495.661 1.917 562.079 -253.834 -409.488 289.519 -2477.671 631.951 1986.628 1 
-9531404.450 1.889 186.397 4.872 -41.887 181.564 -2886.499 579.451 586.698 1 
-1032157.016 1.829 64.362 54.596 -38.177 -72.260 -230.016 -247.419 2891.765 1 
-1757392.541 1.290 105.425 -24.747 -94.017 -207.080 391.138 -254.779 2744.431 1 
-50239.797 0.844 553.902 -53.281 -180.257 -521.034 1516.831 -2717.564 -437.082 0 
-168279.690 1.375 413.890 4.279 -406.872 75.773 -2526.256 -501.806 1656.154 1 
-3554270.129 1.763 290.750 128.138 258.731 -62.419 1634.371 -1540.209 -1907.766 1 
-227487.969 1.059 1345.142 -84.442 -344.660 1493.352 -543.316 2479.099 641.268 0 
-307959.904 1.631 1475.409 689.963 4.179 1304.134 2110.320 -2610.655 1539.617 0 
-38168.875 0.783 665.506 75.484 720.880 25.537 -1811.443 -200.264 -2096.072 0 
-25131.567 0.867 597.359 -70.776 407.319 431.184 -1694.806 2401.259 1946.754 0 
-543141.628 1.403 220.903 215.500 6.216 -48.158 1354.068 -1821.571 -2115.301 1 
-3817909.443 0.874 2870.284 -17.912 2871.850 54.905 -2582.173 2711.225 1574.441 0 
-6491364.570 1.186 395.474 -142.432 43.123 -627.686 1883.362 890.074 1394.456 1 
-1667169.820 0.918 595.644 595.545 -5.034 -9.655 1187.184 -2929.191 87.777 1 
-79493.628 1.703 1789.058 -1216.212 1331.012 23.277 -114.000 1881.350 -2695.635 0 
-416324.478 1.632 337.565 -22.082 -315.885 116.956 -2671.434 -968.533 -1093.502 1 
-3789854.587 1.870 1500.803 -1400.292 525.003 126.355 -1205.324 1928.966 -2500.639 1 
-388107.834 1.368 1093.858 -1426.488 -13.304 -8.084 513.792 -1614.233 -1615.120 0 
-402632.575 0.660 650.305 -343.986 89.480 560.077 517.694 -2754.119 845.867 0 
-2360707.458 1.173 2389.301 -2727.325 242.865 -744.665 -634.524 2171.733 -1644.596 0 
-1513501.373 1.812 588.796 -27.961 -16.663 587.896 1151.946 2045.785 2394.648 1 
-33178.022 0.830 552.764 586.149 -166.271 -43.813 89.506 2775.649 -136.990 0 
-20611.225 0.658 1930.695 2606.336 -82.404 -38.973 552.643 -2003.571 961.871 0 
-69831.391 1.354 1959.066 -24.178 -1549.915 1197.965 1904.524 -2929.428 3011.050 0 
-2208404.297 1.620 693.015 -5.517 -11.702 -692.895 292.883 2302.212 -2554.879 1 
-4977204.835 1.167 1638.730 1491.280 344.877 585.303 2418.844 -2191.352 1857.070 1 
-2493083.214 1.277 253.686 5.342 -65.011 286.027 -1468.814 2345.522 -676.482 1 
-5719811.387 1.288 749.031 667.320 -321.423 -111.444 3574.826 -371.477 -785.333 1 
-414239.029 1.823 250.462 -16.836 244.579 51.275 -2446.459 1609.275 -1018.661 1 
-119224.524 0.736 327.116 48.580 -169.460 -299.395 2578.089 -181.261 1285.430 0 
-209084.028 1.737 234.815 78.164 3.474 -564.589 -1469.985 -334.519 1965.079 1 
-8594609.173 1.271 376.117 -243.576 -211.507 -338.453 2462.509 -990.750 651.554 1 
-2769619.345 1.609 825.166 -130.076 33.723 -1320.772 1517.326 -1209.621 835.704 1 
-3375425.461 0.880 1485.324 44.344 861.003 1209.502 -374.972 1613.674 4067.453 1 
-376895.860 1.476 1662.672 717.755 615.867 1367.484 -8.608 3466.574 1873.543 0 
-8753641.696 1.980 1807.223 1797.289 -79.764 171.595 4692.062 425.488 -353.034 1 
-26628.848 1.823 1193.647 61.490 13.281 -1191.988 1756.099 1642.184 -3031.879 0 
-17224.035 1.864 1250.578 -39.978 -1469.730 -1127.840 -1576.274 1062.064 -753.622 0 
-7375656.825 1.875 106.957 -72.200 -75.908 -21.558 -395.317 -1610.744 2518.146 1 
-24531.292 0.755 182.807 6.609 181.934 -16.582 -1598.926 1466.248 2147.446 0 
-5177647.161 1.438 957.665 18.649 839.371 -460.685 187.949 3188.084 1373.739 1 
-7954842.449 1.866 618.328 599.671 -134.734 -67.614 1771.331 -839.858 -2720.958 1 
-1356213.336 1.550 614.885 7.327 618.986 -12.422 -2501.186 330.430 1579.534 1 
-189163.553 1.621 3039.839 -2131.644 -2717.777 75.342 -1674.547 -1202.961 2606.472 0 
-15529.615 1.378 21.599 3.757 18.621 -10.279 -663.569 2927.432 50.724 1 
-14322.268 1.418 3432.961 59.821 -2413.289 -2452.253 493.152 -164.599 -4366.892 0 
-56486.819 1.557 2238.016 409.602 2149.739 -469.778 -147.307 2832.092 2382.321 0 
-33770.233 0.564 999.305 -1148.227 -20.826 -65.751 337.386 2423.420 -919.472 0 
-13623.267 1.428 93.494 85.088 7.912 -37.927 1654.899 -2007.616 1505.954 1 
-10671.544 0.642 194.342 12.971 -4.298 193.862 -293.922 -2436.308 1897.202 0 
-78207.080 1.503 2315.625 2315.049 46.596 -22.287 2832.755 472.922 -2930.972 0 
-8175771.867 1.730 1300.795 354.105 -34.875 1251.184 -235.450 2558.001 2607.518 1 
-103026.891 1.851 1210.725 -1855.888 9.910 4.938 409.182 1252.841 -1489.988 0 
-22425.495 0.839 1830.444 -1059.076 6.197 1494.278 -2819.482 -1979.841 127.951 0 
-7311808.633 1.996 343.308 -342.906 -16.178 3.809 -1859.074 -2384.698 -996.976 1 
-4078801.324 1.112 1122.269 -1160.095 -649.330 10.884 841.977 -985.986 -2177.403 1 
-5717287.874 0.892 406.602 -322.712 214.306 -368.715 279.363 -2641.596 257.026 1 
-68740.493 1.752 1214.426 -271.657 -3.326 1217.162 1260.505 -2539.594 856.535 0 
-3721982.971 0.967 47.495 41.081 12.298 20.418 1939.391 2238.475 -571.853 1 
-2000949.783 1.220 1770.837 -980.854 32.215 -1474.026 -2670.379 1176.044 -3652.875 1 
-598853.763 1.243 30.099 27.146 8.862 9.512 2293.149 -886.529 1733.962 1 
-6923327.274 1.022 1660.338 1337.428 290.320 1176.226 2131.390 -1495.803 -1079.791 0 
-7072841.358 1.293 2155.066 -2154.596 -41.084 18.292 -3576.185 -2654.889 257.736 1 
-10455.966 1.943 2046.510 -1624.845 274.755 1261.157 -794.335 -2462.392 2114.682 0 
-28088.033 1.408 1177.899 -311.827 -80.751 1754.097 1516.124 1334.044 -134.599 0 
-1741875.290 0.783 437.659 437.526 -9.821 4.546 2504.445 1878.041 -1031.815 1 
-4455552.949 0.909 2713.017 2712.939 -19.485 6.841 5308.983 -1454.699 -326.237 1 
-192180.738 0.651 1351.102 2004.442 509.016 98.008 -628.783 1483.542 1111.245 0 
-114588.550 1.034 120.349 -108.463 51.940 4.686 -2994.034 -118.274 749.489 1 
-14602.423 1.611 1081.951 -972.547 -7.431 -474.043 -535.993 -1296.709 -3130.621 0 
-32997.955 1.266 979.924 961.511 -188.957 -6.594 2512.590 2101.268 -1128.756 0 
-1594974.224 1.346 465.791 -30.200 -3.895 464.794 1359.160 -2567.151 1104.811 1 
-26154.521 1.437 185.657 -40.622 180.572 14.562 -1779.382 2540.851 -547.594 1 
-10509.423 1.322 1832.305 -814.546 -847.570 1416.209 230.447 1442.013 3021.209 0 
-684988.507 1.171 234.557 -49.464 63.072 -424.152 1791.553 147.577 1923.983 1 
-82299.726 0.734 2606.839 4.629 2599.837 190.869 1183.663 5306.671 630.364 0 
-13777.545 1.388 900.628 8.967 900.566 5.546 -1272.604 3452.758 873.946 0 
-61265.767 0.824 901.551 -193.102 -711.627 -518.741 2404.459 -1815.685 -1490.318 0 
-114173.622 1.693 453.252 429.351 -145.203 3.351 309.499 -1722.825 -2527.848 0 
-1555548.975 1.381 801.996 -47.619 -236.987 -765.210 -2983.256 287.927 -635.890 1 
-498157.466 1.456 1845.841 1837.979 18.656 169.164 2794.748 -2280.713 -1476.352 0 
-1575263.779 1.338 194.845 -210.819 -3.138 237.439 2065.422 -1552.913 -914.581 1 
-151322.427 0.507 1088.551 -175.780 -5.028 1092.626 -2001.476 -2208.676 243.512 0 
-1413534.230 0.675 2183.940 2183.698 -22.132 23.793 4491.942 -1206.755 -1452.319 0 
-36561.254 1.583 22.319 3.291 -18.665 -11.788 -2882.064 -727.420 275.647 1 
-1724773.919 1.607 239.307 -211.915 -93.414 -60.282 -1627.679 716.485 2439.698 1 
-8973642.557 1.946 540.229 -5.102 -454.666 -291.719 2695.358 -91.243 -1510.599 1 
-4362521.902 1.681 1006.228 -5.888 3.411 -2332.446 -561.711 1157.784 363.608 1 
-30431.666 1.139 486.843 16.090 55.991 -509.519 -2361.505 -1613.276 176.636 0 
-1159063.465 0.939 1054.855 5.710 1017.451 278.354 1774.320 2782.186 -1355.034 1 
-14674.108 1.953 577.118 12.747 -3.841 727.952 2302.053 462.413 -1129.979 0 
-2642868.355 0.667 630.726 -4.365 630.589 -12.398 -1731.296 2826.293 -1064.452 1 
-12606.087 1.193 830.500 -175.794 808.553 71.195 1679.549 2703.537 1441.219 0 
-129558.840 1.420 2834.525 756.578 6.941 2731.680 3261.417 1600.695 3041.446 0 
-6732338.777 0.973 1302.819 -520.801 -26.219 -1193.907 -1532.085 114.968 -3998.831 1 
-1491873.148 0.855 796.744 -618.003 -502.827 6.275 -1988.102 -1443.290 2485.908 1 
-1118242.392 1.639 49.328 16.300 -46.424 -3.520 1449.087 -2581.241 -660.826 1 
-7724188.373 0.778 79.030 -32.792 90.574 -4.825 -1105.622 -2209.643 -1575.894 1 
-173949.961 1.068 234.425 31.338 -232.255 5.530 -2515.856 -1741.109 386.826 1 
-294898.689 1.226 100.287 100.139 -4.519 3.054 2525.344 14.517 1743.238 1 
-175048.204 1.586 1228.356 -10.152 -1572.900 1172.701 1690.574 -192.413 -855.108 0 
-32259.338 0.936 136.835 39.422 31.471 148.712 2000.673 -1353.046 -1625.220 1 
-1997568.977 1.006 16.028 -3.666 5.384 -14.646 -414.742 -1658.554 -2458.526 1 
-13613.136 0.726 155.501 -209.664 -14.192 96.784 1408.176 -1523.381 -1907.005 0 
-50403.783 1.763 860.559 -82.062 -2040.617 -1959.864 -905.618 59.850 -5.377 0 
-11334.548 1.075 40.952 -39.885 7.659 -5.253 -2279.932 1826.251 -770.194 1 
-34423.406 1.681 1006.712 -434.514 9.801 -908.059 1234.003 1444.137 -2925.224 0 
-1964123.886 0.998 138.791 -106.254 -79.337 115.925 1654.646 -1349.020 -1932.821 1 
-87293.950 1.682 887.509 -138.622 -777.540 -404.829 -2260.240 -2797.339 169.081 0 
-30342.062 1.835 3201.201 2976.699 -1177.677 -5.026 5033.359 -3295.676 435.944 0 
-231272.098 1.766 639.747 -518.690 -9.803 -374.353 -1388.875 -1668.928 -2698.210 1 
-16519.093 1.392 924.607 -50.400 605.514 -779.489 120.284 -2240.283 -1664.099 0 
-4955253.704 0.894 3496.786 -2663.176 5.565 -2266.048 -3767.839 2613.529 -1323.461 0 
-5128458.209 1.760 1587.827 1293.562 492.538 778.008 2620.636 2927.309 1882.994 1 
-162057.196 1.849 37.014 4.931 12.720 -64.946 -1551.275 452.793 2443.994 1 
-256508.395 1.618 1527.898 1105.310 192.765 -2430.633 -967.466 1293.709 -586.250 0 
-2569673.872 0.504 3000.525 806.744 2913.744 -10.826 2041.412 2201.454 2611.856 0 
-32437.895 0.731 414.100 -75.988 -406.252 -25.760 257.742 -1911.584 -2581.700 0 
-95737.675 1.035 502.806 -486.322 126.650 -16.269 -361.471 3104.325 151.338 0 
-13681.614 1.596 2673.677 25.453 -2673.546 -7.470 -2076.293 -3209.573 -2058.218 0 
-719034.411 1.255 1574.569 -157.457 8.750 -1566.652 -2135.361 -2157.232 -2120.403 0 
-28990.712 1.732 153.541 -91.483 -84.639 91.816 2494.517 -672.986 1461.735 1 
-269243.410 0.571 2195.300 -540.597 -9.721 -2127.676 901.300 -1181.245 -4464.060 0 
-11875.834 1.624 1262.197 -1550.513 2360.962 1610.031 -693.285 -424.702 965.466 0 
-155493.588 1.802 908.392 905.398 39.430 -62.256 1892.411 1773.995 2157.500 0 
-14867.229 1.275 744.727 -271.415 62.254 -690.707 -2950.149 1247.239 -1265.527 0 
-22347.617 0.845 48.761 15.226 -10.914 -64.944 -1081.415 2322.765 1438.899 1 
-195778.650 1.966 1068.772 898.448 578.837 -3.521 -87.006 3061.673 1328.633 0 
-2440989.648 1.600 284.785 -326.597 -10.369 148.803 778.020 2083.828 -1668.993 1 
-90142.456 0.697 227.476 -18.319 -454.888 -57.188 603.082 2267.781 -1111.302 1 
-42015.078 0.521 22.725 9.495 -23.290 -11.551 -2829.834 893.062 -105.018 1 
-68402.522 0.594 69.678 28.911 -63.139 5.713 -668.731 -455.060 2881.459 1 
-31001.321 0.836 1200.629 -147.536 22.194 1191.323 1715.504 1652.859 2858.728 0 
-79906.865 1.817 88.996 -39.295 31.499 73.376 -2108.100 -1378.552 1698.807 1 
-25228.094 0.978 43.195 -32.623 3.990 30.223 2495.559 -111.768 1612.982 1 
-489958.315 0.568 1314.394 34.850 -1917.874 110.776 -2044.340 223.620 76.203 0 
-1946382.178 0.771 30.442 5.458 -21.618 20.727 603.360 1243.211 2657.571 1 
-48281.754 1.492 270.728 -224.528 204.684 -28.789 636.631 -517.894 2736.443 0 
-47009.653 1.223 769.133 2125.200 -64.706 6.016 -684.851 -958.394 -457.842 0 
-9232788.754 1.815 3057.165 784.547 2929.151 388.359 507.701 3818.172 -2447.699 0 
-82035.854 0.941 2659.265 4.512 43.606 -2658.904 -2169.171 -1293.758 -4207.058 0 
-1262396.406 0.533 727.805 -571.483 -32.428 509.136 1811.728 1155.382 1858.076 0 
-100540.233 1.243 1073.304 94.901 -1069.061 -9.236 -407.030 -1746.999 -2872.571 0 
-292175.138 1.163 246.544 -3.357 -71.610 -345.359 97.902 -1679.676 2167.426 1 
-94203.911 1.264 2563.737 -810.852 2672.176 -4.291 1294.826 2077.878 2026.265 0 
-563362.434 1.040 366.576 6.692 366.360 10.636 1944.219 815.644 -2215.203 1 
-18400.758 1.328 819.313 -198.764 -1244.240 1219.101 600.506 -322.594 -1505.227 0 
-5429104.261 1.151 1077.249 -16.912 1077.010 15.156 -159.988 4006.726 -538.482 1 
-2399084.709 1.867 2992.830 -439.790 -2960.309 -13.649 274.928 -4748.311 -2294.537 0 
-14666.039 1.700 761.671 9.742 697.538 305.757 2971.970 797.363 -48.451 0 
-1507427.549 0.508 2593.228 -2575.671 -254.067 161.873 -4552.902 -2194.737 -949.244 0 
-11514.275 0.689 9.264 3.118 7.777 -30.281 235.861 -22.128 2945.482 1 
-14831.162 1.663 90.965 90.511 4.254 8.012 778.526 2875.945 -428.164 1 
-74878.486 1.909 92.398 -92.670 -88.103 -14.116 2637.526 -120.438 1192.204 1 
-199304.788 1.174 1845.092 1835.376 -38.862 185.058 2460.181 1063.044 2887.954 0 
-97977.973 1.246 2076.427 6.070 247.503 -2061.614 2354.378 -343.724 -3806.929 0 
-17759.792 1.991 280.750 -24.831 285.691 -77.358 41.355 -1392.542 -2545.024 0 
-75078.818 0.834 301.576 214.737 47.724 -206.297 721.108 -2781.963 -1010.463 0 
-57870.304 1.657 569.599 7.013 -10.040 2104.767 706.500 -383.303 -773.013 0 
-2687078.677 1.367 589.647 77.672 310.831 -495.010 2653.278 1651.631 196.896 1 
-1939416.664 0.690 1942.118 7.262 12.067 -1942.067 587.388 1362.884 -4539.946 0 
-159484.384 1.135 1769.377 -1584.298 196.331 762.987 -4332.779 -705.902 1499.228 0 
-96020.989 1.319 261.957 -111.054 169.210 166.302 399.370 -1726.667 2414.711 1 
-2110910.215 1.690 527.504 526.370 13.472 -31.832 2514.248 -430.895 2150.164 1 
-58634.222 0.604 138.190 -33.225 -122.428 -54.807 1101.526 -1847.642 2100.699 1 
-238914.520 1.822 572.447 -582.071 82.709 -160.938 -397.044 -480.111 2764.677 0 
-28963.940 0.785 425.800 234.348 -297.232 -305.374 -2746.894 -399.661 -196.149 0 
-9729415.825 1.380 298.429 266.744 -32.367 -979.667 282.369 -309.232 1992.424 1 
-6459942.962 1.852 2073.232 2136.105 25.460 -303.069 1674.873 -1531.811 2201.407 0 
-84101.020 0.782 1788.897 -4.913 114.634 -2684.846 -1624.946 1163.307 -407.566 0 
-167298.391 1.006 967.501 -4.612 -333.904 908.044 -1598.457 -2840.115 1206.020 0 
-26774.768 1.583 978.157 12.749 60.694 1238.513 -1670.290 -1691.835 -495.340 0 
-47575.474 1.798 207.857 -68.953 89.540 174.449 621.155 2983.071 -73.452 1 
-851404.565 1.473 1454.687 655.905 1481.875 553.332 1727.637 -1151.704 1462.109 0 
-43031.766 1.929 78.702 -78.380 -19.491 20.330 1492.663 455.722 2513.565 1 
-608518.713 1.511 124.290 3.724 -206.728 17.232 -403.392 2022.872 -1925.282 1 
-44285.830 0.923 2967.960 -2790.208 -849.491 -549.450 -5704.461 -267.748 -268.516 0 
-112319.135 0.938 1664.112 -1553.234 725.496 -213.697 386.198 2993.083 -130.786 0 
-15579.872 0.971 18.124 13.584 -9.733 -7.017 1073.169 -1277.493 -2493.036 1 
-29094.449 1.125 2178.697 2025.743 -625.118 502.306 3145.778 -3214.181 1478.269 0 
-1582298.922 1.212 1102.405 99.725 -1097.813 -12.645 1012.270 -2012.785 -2703.427 1 
-427431.578 1.231 35.359 -16.576 15.275 27.242 -2824.311 528.372 -846.590 1 
-38028.411 0.771 667.256 426.629 525.460 -4.197 1054.919 -609.558 2684.150 0 
-1958986.714 1.277 550.575 1701.293 -8.439 -397.987 -1064.866 -935.168 234.281 1 
-114814.384 1.305 708.465 -828.814 -51.963 16.904 565.953 2121.955 -1479.402 0 
-34900.357 1.612 103.357 -116.195 -145.147 15.215 1298.780 2066.665 1435.058 1 
-2631608.674 0.983 2538.345 2524.325 265.918 16.302 4764.189 526.924 1972.092 0 
-229447.189 1.943 2468.896 -397.007 1236.251 -2730.055 -1841.965 -1163.650 -1699.132 0 
-525576.639 0.915 827.306 9.826 825.773 49.382 -1005.844 1884.443 -2550.206 0 
-127252.508 1.090 838.558 -699.589 461.381 -29.718 -3320.983 1451.814 998.659 0 
-76146.928 1.395 2519.249 -2509.837 -9.980 217.334 -4054.801 458.543 -2293.402 0 
-8270726.227 0.772 1789.770 650.173 -17.983 1667.401 2001.160 2285.284 3001.574 1 
-43374.406 0.941 773.981 -88.825 104.363 761.751 -1150.876 -1624.457 2951.147 0 
-68995.606 1.000 641.584 46.729 49.163 637.988 1278.745 -1813.431 2618.672 0 
-8078765.226 0.627 2089.669 -1177.568 1722.155 119.302 -3752.865 3077.028 784.426 1 
-194837.661 1.304 323.083 415.508 13.336 90.028 -1200.203 1590.205 -1862.710 1 
-94441.003 1.120 986.759 6.981 -18.506 -986.561 -1041.031 1806.837 -3103.166 0 
-1874074.921 0.717 351.700 258.833 -13.760 -571.970 478.900 1025.193 2217.721 1 
-1504875.110 0.649 73.214 -6.599 63.741 36.814 -2837.083 -860.552 247.219 1 
-34378.502 0.559 146.854 -264.435 -170.681 568.471 801.248 -25.905 -2216.055 0 
-72371.776 1.234 26.842 11.175 14.951 19.290 2737.247 -878.553 844.158 1 
-76496.467 1.034 1332.218 10.915 -45.574 1526.175 -888.021 2444.830 147.760 0 
-3106175.600 1.906 1394.756 -822.356 -19.474 1126.364 -1337.079 -2951.558 1345.833 1 
-603110.382 1.246 343.708 -211.194 -266.374 -58.717 2263.935 -1928.989 81.542 1 
-33334.224 0.612 1634.053 141.984 -2016.765 -10.028 1137.411 -195.167 2134.998 0 
-49320.284 1.372 732.626 12.746 -91.661 2217.837 -880.507 -423.771 -610.949 0 
-30915.986 0.556 368.376 14.066 -5.611 -368.065 424.921 -2410.166 -2088.396 0 
-2396282.390 0.658 905.866 909.887 -119.987 4.287 241.456 -1611.406 -2493.531 0 
-638480.564 1.833 180.991 -52.160 56.269 -214.108 -1943.757 -688.409 1971.650 1 
-5337906.891 0.642 1757.860 -1295.423 -1187.270 48.400 -2183.048 -3461.824 -1668.793 1 
-263270.117 0.552 48.325 13.284 6.493 -60.597 -2318.997 -1322.112 1245.350 1 
-74429.226 0.825 349.700 46.891 -342.124 187.073 2518.869 1043.667 -750.548 0 
-19938.126 1.769 84.433 -50.697 -63.120 23.972 -1488.093 168.256 2629.846 1 
